stage,param_id,parameter_set,a,b,c,d,direction,side,side_sign,signal_time_utc,signal_move_cents,signal_sigma_cents,entry_time_utc,entry_time_dubai,entry_dubai_date,exit_time_utc,exit_time_dubai,hold_seconds,source_type,selected_symbol,mid_entry_px,mid_exit_px,mid_dynamic_cost_cents,mid_dynamic_pnl_cents,actual_entry_px,actual_exit_px,actual_pnl_cents,actual_fill_status,actual_entry_side,actual_exit_side,entry_px,exit_px,pnl_cents,fill_status,entry_fill_side,exit_fill_side,fill_model,full_period_label,selection_reason,is_in_sample_visual
2,a120_b0.5_c900_d7200_reversal,a=120s | b=0.5x sigma | c=900s | d=7200s | reversal,120,0.5,900,7200,reversal,short,-1,2025-03-05 07:00:00,6.999999999999318,7.000000000000648,2025-03-05 07:02:00,2025-03-05 11:02:00,2025-03-05,2025-03-05 09:02:00,2025-03-05 13:02:00,7200,parquet_prompt_bid_ask,F:BRN\K25,71.07,70.785,2.8428,25.65719999999966,71.06,70.79,26.999999999999602,actual_bid_ask,bid,ask,71.06,70.79,26.999999999999602,actual_bid_ask,bid,ask,actual_bid_ask,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a120_b0.5_c900_d7200_reversal,a=120s | b=0.5x sigma | c=900s | d=7200s | reversal,120,0.5,900,7200,reversal,short,-1,2025-03-06 07:01:18,3.999999999999204,7.877256372900144,2025-03-06 07:03:18,2025-03-06 11:03:18,2025-03-06,2025-03-06 09:03:18,2025-03-06 13:03:18,7200,parquet_prompt_bid_ask,F:BRN\K25,69.85499999999999,69.245,2.7941999999999996,58.205799999998526,69.85,69.25,59.99999999999943,actual_bid_ask,bid,ask,69.85,69.25,59.99999999999943,actual_bid_ask,bid,ask,actual_bid_ask,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a120_b0.5_c900_d7200_reversal,a=120s | b=0.5x sigma | c=900s | d=7200s | reversal,120,0.5,900,7200,reversal,short,-1,2025-03-07 07:00:00,6.000000000000227,7.142596531080847,2025-03-07 07:02:00,2025-03-07 11:02:00,2025-03-07,2025-03-07 09:02:00,2025-03-07 13:02:00,7200,parquet_prompt_bid_ask,F:BRN\K25,69.525,70.27000000000001,2.781,-77.28100000000046,69.52,70.28,-76.00000000000051,actual_bid_ask,bid,ask,69.52,70.28,-76.00000000000051,actual_bid_ask,bid,ask,actual_bid_ask,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a120_b0.5_c900_d7200_reversal,a=120s | b=0.5x sigma | c=900s | d=7200s | reversal,120,0.5,900,7200,reversal,short,-1,2025-03-10 07:00:00,15.999999999999659,10.384381186969309,2025-03-10 07:02:00,2025-03-10 11:02:00,2025-03-10,2025-03-10 09:02:00,2025-03-10 13:02:00,7200,parquet_prompt_bid_ask,F:BRN\K25,70.18,70.245,2.8072000000000004,-9.307199999999773,70.17,70.25,-7.9999999999998295,actual_bid_ask,bid,ask,70.17,70.25,-7.9999999999998295,actual_bid_ask,bid,ask,actual_bid_ask,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a120_b0.5_c900_d7200_reversal,a=120s | b=0.5x sigma | c=900s | d=7200s | reversal,120,0.5,900,7200,reversal,long,1,2025-03-11 07:00:17,-5.500000000000682,10.165195587632365,2025-03-11 07:02:17,2025-03-11 11:02:17,2025-03-11,2025-03-11 09:02:17,2025-03-11 13:02:17,7200,parquet_prompt_bid_ask,F:BRN\K25,69.36,69.685,2.7744,29.725600000000284,69.37,69.68,31.000000000000227,actual_bid_ask,ask,bid,69.37,69.68,31.000000000000227,actual_bid_ask,ask,bid,actual_bid_ask,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a120_b0.5_c900_d7200_reversal,a=120s | b=0.5x sigma | c=900s | d=7200s | reversal,120,0.5,900,7200,reversal,long,1,2025-03-12 07:00:00,-7.500000000001705,9.015420604516752,2025-03-12 07:02:00,2025-03-12 11:02:00,2025-03-12,2025-03-12 09:02:00,2025-03-12 13:02:00,7200,parquet_prompt_bid_ask,F:BRN\K25,69.555,69.85499999999999,2.7822000000000005,27.217799999998295,69.56,69.85,28.999999999999204,actual_bid_ask,ask,bid,69.56,69.85,28.999999999999204,actual_bid_ask,ask,bid,actual_bid_ask,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a120_b0.5_c900_d7200_reversal,a=120s | b=0.5x sigma | c=900s | d=7200s | reversal,120,0.5,900,7200,reversal,long,1,2025-03-13 07:00:05,-3.999999999999204,7.749125322917738,2025-03-13 07:02:05,2025-03-13 11:02:05,2025-03-13,2025-03-13 09:02:05,2025-03-13 13:02:05,7200,parquet_prompt_bid_ask,F:BRN\K25,70.86500000000001,71.035,2.8346000000000005,14.16539999999875,70.87,71.03,15.999999999999659,actual_bid_ask,ask,bid,70.87,71.03,15.999999999999659,actual_bid_ask,ask,bid,actual_bid_ask,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a120_b0.5_c900_d7200_reversal,a=120s | b=0.5x sigma | c=900s | d=7200s | reversal,120,0.5,900,7200,reversal,short,-1,2025-03-14 07:00:01,4.4999999999987494,7.732653988672435,2025-03-14 07:02:01,2025-03-14 11:02:01,2025-03-14,2025-03-14 09:02:01,2025-03-14 13:02:01,7200,parquet_prompt_bid_ask,F:BRN\K25,70.58500000000001,70.655,2.8234000000000004,-9.823399999999317,70.58,70.66,-7.9999999999998295,actual_bid_ask,bid,ask,70.58,70.66,-7.9999999999998295,actual_bid_ask,bid,ask,actual_bid_ask,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a120_b0.5_c900_d7200_reversal,a=120s | b=0.5x sigma | c=900s | d=7200s | reversal,120,0.5,900,7200,reversal,short,-1,2025-03-17 07:00:00,14.000000000000057,8.909007327888519,2025-03-17 07:02:00,2025-03-17 11:02:00,2025-03-17,2025-03-17 09:02:00,2025-03-17 13:02:00,7200,parquet_prompt_bid_ask,F:BRN\K25,71.195,71.155,2.8478,1.1521999999992043,71.19,71.16,3.0000000000001137,actual_bid_ask,bid,ask,71.19,71.16,3.0000000000001137,actual_bid_ask,bid,ask,actual_bid_ask,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a120_b0.5_c900_d7200_reversal,a=120s | b=0.5x sigma | c=900s | d=7200s | reversal,120,0.5,900,7200,reversal,long,1,2025-03-18 07:00:30,-3.999999999999204,7.519644277197076,2025-03-18 07:02:30,2025-03-18 11:02:30,2025-03-18,2025-03-18 09:02:30,2025-03-18 13:02:30,7200,parquet_prompt_bid_ask,F:BRN\K25,71.465,71.88499999999999,2.8586,39.14139999999875,71.47,71.88,40.99999999999966,actual_bid_ask,ask,bid,71.47,71.88,40.99999999999966,actual_bid_ask,ask,bid,actual_bid_ask,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a120_b0.5_c900_d7200_reversal,a=120s | b=0.5x sigma | c=900s | d=7200s | reversal,120,0.5,900,7200,reversal,short,-1,2025-03-19 07:00:25,3.999999999999204,7.109034813060565,2025-03-19 07:02:25,2025-03-19 11:02:25,2025-03-19,2025-03-19 09:02:25,2025-03-19 13:02:25,7200,parquet_prompt_bid_ask,F:BRN\K25,70.155,69.965,2.8062,16.193799999999772,70.15,69.97,18.000000000000682,actual_bid_ask,bid,ask,70.15,69.97,18.000000000000682,actual_bid_ask,bid,ask,actual_bid_ask,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a120_b0.5_c900_d7200_reversal,a=120s | b=0.5x sigma | c=900s | d=7200s | reversal,120,0.5,900,7200,reversal,long,1,2025-03-20 07:00:01,-3.0000000000001137,5.198078707264866,2025-03-20 07:02:01,2025-03-20 11:02:01,2025-03-20,2025-03-20 09:02:01,2025-03-20 13:02:01,7200,parquet_prompt_bid_ask,F:BRN\K25,71.24000000000001,71.31,2.8496000000000006,4.150399999999317,71.25,71.3,4.999999999999716,actual_bid_ask,ask,bid,71.25,71.3,4.999999999999716,actual_bid_ask,ask,bid,actual_bid_ask,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a120_b0.5_c900_d7200_reversal,a=120s | b=0.5x sigma | c=900s | d=7200s | reversal,120,0.5,900,7200,reversal,short,-1,2025-03-21 07:00:19,4.500000000001592,8.203796701005148,2025-03-21 07:02:19,2025-03-21 11:02:19,2025-03-21,2025-03-21 09:02:19,2025-03-21 13:02:19,7200,parquet_prompt_bid_ask,F:BRN\K25,72.155,72.10499999999999,2.8862,2.1138000000011368,72.15,72.11,4.000000000000625,actual_bid_ask,bid,ask,72.15,72.11,4.000000000000625,actual_bid_ask,bid,ask,actual_bid_ask,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a120_b0.5_c900_d7200_reversal,a=120s | b=0.5x sigma | c=900s | d=7200s | reversal,120,0.5,900,7200,reversal,short,-1,2025-03-24 07:00:07,3.499999999999659,6.02301389084225,2025-03-24 07:02:07,2025-03-24 11:02:07,2025-03-24,2025-03-24 09:02:07,2025-03-24 13:02:07,7200,parquet_prompt_bid_ask,F:BRN\K25,72.185,72.035,2.8874,12.112600000000569,72.18,72.04,14.000000000000057,actual_bid_ask,bid,ask,72.18,72.04,14.000000000000057,actual_bid_ask,bid,ask,actual_bid_ask,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a120_b0.5_c900_d7200_reversal,a=120s | b=0.5x sigma | c=900s | d=7200s | reversal,120,0.5,900,7200,reversal,short,-1,2025-03-25 07:00:00,9.499999999999886,6.870383473779096,2025-03-25 07:02:00,2025-03-25 11:02:00,2025-03-25,2025-03-25 09:02:00,2025-03-25 13:02:00,7200,parquet_prompt_bid_ask,F:BRN\K25,72.995,73.345,2.9198000000000004,-37.919799999999434,72.99,73.35,-35.99999999999994,actual_bid_ask,bid,ask,72.99,73.35,-35.99999999999994,actual_bid_ask,bid,ask,actual_bid_ask,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a120_b0.5_c900_d7200_reversal,a=120s | b=0.5x sigma | c=900s | d=7200s | reversal,120,0.5,900,7200,reversal,short,-1,2025-03-26 07:02:01,3.499999999999659,6.766628675068071,2025-03-26 07:04:01,2025-03-26 11:04:01,2025-03-26,2025-03-26 09:04:01,2025-03-26 13:04:01,7200,parquet_prompt_bid_ask,F:BRN\K25,73.35,73.405,2.9339999999999997,-8.434000000000681,73.34,73.41,-6.999999999999318,actual_bid_ask,bid,ask,73.34,73.41,-6.999999999999318,actual_bid_ask,bid,ask,actual_bid_ask,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a120_b0.5_c900_d7200_reversal,a=120s | b=0.5x sigma | c=900s | d=7200s | reversal,120,0.5,900,7200,reversal,long,1,2025-03-27 07:00:00,-11.000000000001364,8.181682788961405,2025-03-27 07:02:00,2025-03-27 11:02:00,2025-03-27,2025-03-27 09:02:00,2025-03-27 13:02:00,7200,parquet_prompt_bid_ask,F:BRN\K25,73.59,73.52000000000001,2.9436,-9.943599999999318,73.6,73.51,-8.99999999999892,actual_bid_ask,ask,bid,73.6,73.51,-8.99999999999892,actual_bid_ask,ask,bid,actual_bid_ask,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a120_b0.5_c900_d7200_reversal,a=120s | b=0.5x sigma | c=900s | d=7200s | reversal,120,0.5,900,7200,reversal,long,1,2025-03-28 07:00:00,-3.999999999999204,7.419122693083145,2025-03-28 07:02:00,2025-03-28 11:02:00,2025-03-28,2025-03-28 09:02:00,2025-03-28 13:02:00,7200,parquet_prompt_bid_ask,F:BRN\K25,73.815,73.94999999999999,2.9526,10.54739999999909,73.82,73.94,12.000000000000455,actual_bid_ask,ask,bid,73.82,73.94,12.000000000000455,actual_bid_ask,ask,bid,actual_bid_ask,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a120_b0.5_c900_d7200_reversal,a=120s | b=0.5x sigma | c=900s | d=7200s | reversal,120,0.5,900,7200,reversal,long,1,2025-03-31 07:01:00,-7.9999999999998295,10.200220285960597,2025-03-31 07:03:00,2025-03-31 11:03:00,2025-03-31,2025-03-31 09:03:00,2025-03-31 13:03:00,7200,parquet_prompt_bid_ask,F:BRN\K25,73.555,74.14,2.9422,55.557799999999375,73.57,74.12,55.00000000000114,actual_bid_ask,ask,bid,73.57,74.12,55.00000000000114,actual_bid_ask,ask,bid,actual_bid_ask,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a120_b0.5_c900_d7200_reversal,a=120s | b=0.5x sigma | c=900s | d=7200s | reversal,120,0.5,900,7200,reversal,long,1,2025-04-01 07:00:33,-4.999999999998295,9.725086535354652,2025-04-01 07:02:33,2025-04-01 11:02:33,2025-04-01,2025-04-01 09:02:33,2025-04-01 13:02:33,7200,parquet_prompt_bid_ask,F:BRN\M25,74.88499999999999,74.625,2.9953999999999996,-28.99539999999909,74.89,74.62,-26.999999999999602,actual_bid_ask,ask,bid,74.89,74.62,-26.999999999999602,actual_bid_ask,ask,bid,actual_bid_ask,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a120_b0.5_c900_d7200_reversal,a=120s | b=0.5x sigma | c=900s | d=7200s | reversal,120,0.5,900,7200,reversal,long,1,2025-04-02 07:06:14,-6.499999999999773,11.240259656805952,2025-04-02 07:08:14,2025-04-02 11:08:14,2025-04-02,2025-04-02 09:08:14,2025-04-02 13:08:14,7200,parquet_prompt_bid_ask,F:BRN\M25,74.265,74.42500000000001,2.9706,13.029400000001079,74.27,74.42,15.000000000000568,actual_bid_ask,ask,bid,74.27,74.42,15.000000000000568,actual_bid_ask,ask,bid,actual_bid_ask,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a120_b0.5_c900_d7200_reversal,a=120s | b=0.5x sigma | c=900s | d=7200s | reversal,120,0.5,900,7200,reversal,long,1,2025-04-03 07:00:00,-11.999999999999034,13.492304072618518,2025-04-03 07:02:00,2025-04-03 11:02:00,2025-04-03,2025-04-03 09:02:00,2025-04-03 13:02:00,7200,parquet_prompt_bid_ask,F:BRN\M25,72.685,72.315,2.9074,-39.90740000000046,72.69,72.31,-37.999999999999545,actual_bid_ask,ask,bid,72.69,72.31,-37.999999999999545,actual_bid_ask,ask,bid,actual_bid_ask,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a120_b0.5_c900_d7200_reversal,a=120s | b=0.5x sigma | c=900s | d=7200s | reversal,120,0.5,900,7200,reversal,long,1,2025-04-04 07:00:00,-11.50000000000091,10.919502712500268,2025-04-04 07:02:00,2025-04-04 11:02:00,2025-04-04,2025-04-04 09:02:00,2025-04-04 13:02:00,7200,parquet_prompt_bid_ask,F:BRN\M25,69.095,67.625,2.7638,-149.7637999999999,69.1,67.62,-147.99999999999898,actual_bid_ask,ask,bid,69.1,67.62,-147.99999999999898,actual_bid_ask,ask,bid,actual_bid_ask,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a120_b0.5_c900_d7200_reversal,a=120s | b=0.5x sigma | c=900s | d=7200s | reversal,120,0.5,900,7200,reversal,short,-1,2025-04-07 07:00:00,30.000000000000426,31.497656038645832,2025-04-07 07:02:00,2025-04-07 11:02:00,2025-04-07,2025-04-07 09:02:00,2025-04-07 13:02:00,7200,parquet_prompt_bid_ask,F:BRN\M25,63.46,63.135000000000005,2.5384,29.961599999999574,63.45,63.14,31.000000000000227,actual_bid_ask,bid,ask,63.45,63.14,31.000000000000227,actual_bid_ask,bid,ask,actual_bid_ask,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a120_b0.5_c900_d7200_reversal,a=120s | b=0.5x sigma | c=900s | d=7200s | reversal,120,0.5,900,7200,reversal,long,1,2025-04-08 07:00:04,-9.499999999999886,17.56395432860927,2025-04-08 07:02:04,2025-04-08 11:02:04,2025-04-08,2025-04-08 09:02:04,2025-04-08 13:02:04,7200,parquet_prompt_bid_ask,F:BRN\M25,64.93,64.31,2.5972000000000004,-64.59720000000046,64.94,64.3,-64.00000000000006,actual_bid_ask,ask,bid,64.94,64.3,-64.00000000000006,actual_bid_ask,ask,bid,actual_bid_ask,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a120_b0.5_c900_d7200_reversal,a=120s | b=0.5x sigma | c=900s | d=7200s | reversal,120,0.5,900,7200,reversal,short,-1,2025-04-09 07:00:00,16.00000000000037,27.840200285675778,2025-04-09 07:02:00,2025-04-09 11:02:00,2025-04-09,2025-04-09 09:02:00,2025-04-09 13:02:00,7200,parquet_prompt_bid_ask,F:BRN\M25,61.205,60.955,2.4482,22.5518,61.2,60.96,24.0000000000002,actual_bid_ask,bid,ask,61.2,60.96,24.0000000000002,actual_bid_ask,bid,ask,actual_bid_ask,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a120_b0.5_c900_d7200_reversal,a=120s | b=0.5x sigma | c=900s | d=7200s | reversal,120,0.5,900,7200,reversal,short,-1,2025-04-10 07:00:00,12.999999999999545,23.397018339645776,2025-04-10 07:02:00,2025-04-10 11:02:00,2025-04-10,2025-04-10 09:02:00,2025-04-10 13:02:00,7200,parquet_prompt_bid_ask,F:BRN\M25,65.235,63.355000000000004,2.6094,185.39059999999955,65.23,63.36,187.00000000000045,actual_bid_ask,bid,ask,65.23,63.36,187.00000000000045,actual_bid_ask,bid,ask,actual_bid_ask,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a120_b0.5_c900_d7200_reversal,a=120s | b=0.5x sigma | c=900s | d=7200s | reversal,120,0.5,900,7200,reversal,long,1,2025-04-11 07:00:03,-14.500000000001023,18.99782640807476,2025-04-11 07:02:03,2025-04-11 11:02:03,2025-04-11,2025-04-11 09:02:03,2025-04-11 13:02:03,7200,parquet_prompt_bid_ask,F:BRN\M25,63.985,63.489999999999995,2.5594,-52.05940000000045,63.99,63.48,-51.00000000000051,actual_bid_ask,ask,bid,63.99,63.48,-51.00000000000051,actual_bid_ask,ask,bid,actual_bid_ask,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a120_b0.5_c900_d7200_reversal,a=120s | b=0.5x sigma | c=900s | d=7200s | reversal,120,0.5,900,7200,reversal,long,1,2025-04-14 07:00:00,-19.999999999998863,13.294809009811598,2025-04-14 07:02:00,2025-04-14 11:02:00,2025-04-14,2025-04-14 09:02:00,2025-04-14 13:02:00,7200,parquet_prompt_bid_ask,F:BRN\M25,64.63,65.265,2.5852,60.91480000000051,64.64,65.26,62.000000000000455,actual_bid_ask,ask,bid,64.64,65.26,62.000000000000455,actual_bid_ask,ask,bid,actual_bid_ask,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a120_b0.5_c900_d7200_reversal,a=120s | b=0.5x sigma | c=900s | d=7200s | reversal,120,0.5,900,7200,reversal,long,1,2025-04-15 07:00:03,-6.000000000000227,11.362369835374974,2025-04-15 07:02:03,2025-04-15 11:02:03,2025-04-15,2025-04-15 09:02:03,2025-04-15 13:02:03,7200,parquet_prompt_bid_ask,F:BRN\M25,65.25999999999999,64.785,2.6104,-50.11039999999943,65.27,64.78,-48.99999999999949,actual_bid_ask,ask,bid,65.27,64.78,-48.99999999999949,actual_bid_ask,ask,bid,actual_bid_ask,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a120_b0.5_c900_d7200_reversal,a=120s | b=0.5x sigma | c=900s | d=7200s | reversal,120,0.5,900,7200,reversal,short,-1,2025-04-16 07:00:54,7.500000000001705,13.129319565692457,2025-04-16 07:02:54,2025-04-16 11:02:54,2025-04-16,2025-04-16 09:02:54,2025-04-16 13:02:54,7200,parquet_prompt_bid_ask,F:BRN\M25,64.16499999999999,65.275,2.5665999999999998,-113.56660000000136,64.16,65.28,-112.00000000000045,actual_bid_ask,bid,ask,64.16,65.28,-112.00000000000045,actual_bid_ask,bid,ask,actual_bid_ask,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a120_b0.5_c900_d7200_reversal,a=120s | b=0.5x sigma | c=900s | d=7200s | reversal,120,0.5,900,7200,reversal,long,1,2025-04-17 07:01:06,-5.500000000000682,10.311863962250634,2025-04-17 07:03:06,2025-04-17 11:03:06,2025-04-17,2025-04-17 09:03:06,2025-04-17 13:03:06,7200,parquet_prompt_bid_ask,F:BRN\M25,66.25,66.35499999999999,2.65,7.8499999999989765,66.26,66.35,8.99999999999892,actual_bid_ask,ask,bid,66.26,66.35,8.99999999999892,actual_bid_ask,ask,bid,actual_bid_ask,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a120_b0.5_c900_d7200_reversal,a=120s | b=0.5x sigma | c=900s | d=7200s | reversal,120,0.5,900,7200,reversal,long,1,2025-04-21 07:00:00,-6.000000000000227,10.250695193334955,2025-04-21 07:02:00,2025-04-21 11:02:00,2025-04-21,2025-04-21 09:02:00,2025-04-21 13:02:00,7200,parquet_prompt_bid_ask,F:BRN\M25,66.97,66.52000000000001,2.6788,-47.678799999998866,66.98,66.51,-46.999999999999886,actual_bid_ask,ask,bid,66.98,66.51,-46.999999999999886,actual_bid_ask,ask,bid,actual_bid_ask,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a120_b0.5_c900_d7200_reversal,a=120s | b=0.5x sigma | c=900s | d=7200s | reversal,120,0.5,900,7200,reversal,short,-1,2025-04-22 07:00:04,5.999999999998806,10.275081903327218,2025-04-22 07:02:04,2025-04-22 11:02:04,2025-04-22,2025-04-22 09:02:04,2025-04-22 13:02:04,7200,parquet_prompt_bid_ask,F:BRN\M25,66.94,67.10499999999999,2.6776,-19.177599999999202,66.93,67.11,-17.99999999999926,actual_bid_ask,bid,ask,66.93,67.11,-17.99999999999926,actual_bid_ask,bid,ask,actual_bid_ask,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a120_b0.5_c900_d7200_reversal,a=120s | b=0.5x sigma | c=900s | d=7200s | reversal,120,0.5,900,7200,reversal,short,-1,2025-04-23 07:00:03,6.499999999999773,11.150839092117613,2025-04-23 07:02:03,2025-04-23 11:02:03,2025-04-23,2025-04-23 09:02:03,2025-04-23 13:02:03,7200,parquet_prompt_bid_ask,F:BRN\M25,68.405,68.565,2.7362,-18.73619999999966,68.4,68.57,-16.99999999999875,actual_bid_ask,bid,ask,68.4,68.57,-16.99999999999875,actual_bid_ask,bid,ask,actual_bid_ask,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a120_b0.5_c900_d7200_reversal,a=120s | b=0.5x sigma | c=900s | d=7200s | reversal,120,0.5,900,7200,reversal,short,-1,2025-04-24 07:00:00,13.500000000000512,13.702412849888566,2025-04-24 07:02:00,2025-04-24 11:02:00,2025-04-24,2025-04-24 09:02:00,2025-04-24 13:02:00,7200,parquet_prompt_bid_ask,F:BRN\M25,66.60499999999999,66.405,2.6641999999999997,17.335799999998862,66.6,66.41,18.999999999999773,actual_bid_ask,bid,ask,66.6,66.41,18.999999999999773,actual_bid_ask,bid,ask,actual_bid_ask,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a120_b0.5_c900_d7200_reversal,a=120s | b=0.5x sigma | c=900s | d=7200s | reversal,120,0.5,900,7200,reversal,short,-1,2025-04-25 07:00:00,11.50000000000091,9.148554594467107,2025-04-25 07:02:00,2025-04-25 11:02:00,2025-04-25,2025-04-25 09:02:00,2025-04-25 13:02:00,7200,parquet_prompt_bid_ask,F:BRN\M25,66.97999999999999,66.495,2.6792,45.82079999999852,66.97,66.5,46.999999999999886,actual_bid_ask,bid,ask,66.97,66.5,46.999999999999886,actual_bid_ask,bid,ask,actual_bid_ask,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a120_b0.5_c900_d7200_reversal,a=120s | b=0.5x sigma | c=900s | d=7200s | reversal,120,0.5,900,7200,reversal,long,1,2025-04-28 07:00:04,-7.500000000001705,12.484417428607896,2025-04-28 07:02:04,2025-04-28 11:02:04,2025-04-28,2025-04-28 09:02:04,2025-04-28 13:02:04,7200,parquet_prompt_bid_ask,F:BRN\M25,67.0,66.72999999999999,2.68,-29.680000000001023,67.01,66.72,-29.000000000000625,actual_bid_ask,ask,bid,67.01,66.72,-29.000000000000625,actual_bid_ask,ask,bid,actual_bid_ask,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a120_b0.5_c900_d7200_reversal,a=120s | b=0.5x sigma | c=900s | d=7200s | reversal,120,0.5,900,7200,reversal,long,1,2025-04-29 07:00:00,-15.999999999999659,12.03646665251992,2025-04-29 07:02:00,2025-04-29 11:02:00,2025-04-29,2025-04-29 09:02:00,2025-04-29 13:02:00,7200,parquet_prompt_bid_ask,F:BRN\M25,65.19999999999999,64.69,2.6079999999999997,-53.60799999999909,65.21,64.68,-52.99999999999869,actual_bid_ask,ask,bid,65.21,64.68,-52.99999999999869,actual_bid_ask,ask,bid,actual_bid_ask,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a120_b0.5_c900_d7200_reversal,a=120s | b=0.5x sigma | c=900s | d=7200s | reversal,120,0.5,900,7200,reversal,long,1,2025-04-30 07:00:32,-8.00000000000054,14.583044385081747,2025-04-30 07:02:32,2025-04-30 11:02:32,2025-04-30,2025-04-30 09:02:32,2025-04-30 13:02:32,7200,parquet_prompt_bid_ask,F:BRN\M25,63.42,63.39,2.5368,-5.536800000000113,63.43,63.36,-7.000000000000028,actual_bid_ask,ask,bid,63.43,63.36,-7.000000000000028,actual_bid_ask,ask,bid,actual_bid_ask,visual_in_sample_full_period,most_common_oos_fold_winner,True
