fill_model,entry_time_utc,entry_time_dubai,pnl_cents,cum_pnl_cents,param_id,parameter_set,is_in_sample_visual
mid_dynamic_cost,2025-06-06 07:02:09,2025-06-06 11:02:09,-35.60198303222656,1136.9889868164062,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
mid_dynamic_cost,2025-06-09 07:03:43,2025-06-09 11:03:43,-46.64928131103515,1090.339705505371,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
mid_dynamic_cost,2025-06-10 07:02:00,2025-06-10 11:02:00,-27.686199951171876,1062.6535055541992,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
mid_dynamic_cost,2025-06-12 07:15:23,2025-06-12 11:15:23,60.235088195800785,1122.88859375,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
mid_dynamic_cost,2025-06-13 07:02:00,2025-06-13 11:02:00,-215.9101254272461,906.9784683227539,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
mid_dynamic_cost,2025-06-17 07:08:36,2025-06-17 11:08:36,129.5654946899414,1036.5439630126953,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
mid_dynamic_cost,2025-06-19 07:02:00,2025-06-19 11:02:00,-4.094650573730469,1032.4493124389649,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
mid_dynamic_cost,2025-06-20 07:05:13,2025-06-20 11:05:13,-58.56443054199219,973.8848818969726,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
mid_dynamic_cost,2025-06-23 07:06:51,2025-06-23 11:06:51,-6.111477966308594,967.773403930664,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
mid_dynamic_cost,2025-07-01 07:35:36,2025-07-01 11:35:36,-66.16425079345703,901.609153137207,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
mid_dynamic_cost,2025-07-02 07:22:41,2025-07-02 11:22:41,86.81486419677735,988.4240173339844,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
mid_dynamic_cost,2025-07-03 07:02:07,2025-07-03 11:02:07,-30.744477844238283,957.679539489746,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
mid_dynamic_cost,2025-07-07 07:33:04,2025-07-07 11:33:04,38.26860321044922,995.9481427001954,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
mid_dynamic_cost,2025-07-08 07:06:53,2025-07-08 11:06:53,8.723186340332031,1004.6713290405273,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
mid_dynamic_cost,2025-07-09 07:02:00,2025-07-09 11:02:00,19.196722106933592,1023.868051147461,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
mid_dynamic_cost,2025-07-10 07:03:07,2025-07-10 11:03:07,15.19383056640625,1039.0618817138673,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
mid_dynamic_cost,2025-07-11 07:06:28,2025-07-11 11:06:28,-17.256064453125,1021.8058172607422,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
mid_dynamic_cost,2025-07-16 07:02:01,2025-07-16 11:02:01,50.24407806396484,1072.049895324707,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
mid_dynamic_cost,2025-07-17 07:03:36,2025-07-17 11:03:36,-17.740752563476562,1054.3091427612305,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
mid_dynamic_cost,2025-07-18 07:02:01,2025-07-18 11:02:01,5.698108520507812,1060.0072512817383,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
mid_dynamic_cost,2025-07-21 07:02:49,2025-07-21 11:02:49,2.233742370605469,1062.2409936523438,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
mid_dynamic_cost,2025-07-22 07:11:53,2025-07-22 11:11:53,13.746328735351563,1075.9873223876953,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
mid_dynamic_cost,2025-07-24 07:02:00,2025-07-24 11:02:00,-5.26375244140625,1070.723569946289,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
mid_dynamic_cost,2025-08-01 07:21:49,2025-08-01 11:21:49,50.139277954101566,1120.8628479003905,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
mid_dynamic_cost,2025-08-04 07:16:35,2025-08-04 11:16:35,119.7102474975586,1240.5730953979491,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
mid_dynamic_cost,2025-08-05 07:02:00,2025-08-05 11:02:00,53.755444030761716,1294.3285394287109,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
mid_dynamic_cost,2025-08-06 07:03:38,2025-08-06 11:03:38,36.767664184570314,1331.0962036132812,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
mid_dynamic_cost,2025-08-07 07:08:09,2025-08-07 11:08:09,-1.6971862792968753,1329.3990173339844,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
mid_dynamic_cost,2025-08-11 07:03:07,2025-08-11 11:03:07,-86.63663391113282,1242.7623834228516,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
mid_dynamic_cost,2025-08-12 08:39:34,2025-08-12 12:39:34,28.836844177246093,1271.5992276000977,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
mid_dynamic_cost,2025-08-14 07:46:05,2025-08-14 11:46:05,-7.633742370605469,1263.9654852294923,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
mid_dynamic_cost,2025-08-15 07:02:01,2025-08-15 11:02:01,6.841359252929688,1270.8068444824219,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
mid_dynamic_cost,2025-08-18 07:02:01,2025-08-18 11:02:01,-20.14030517578125,1250.6665393066405,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
mid_dynamic_cost,2025-08-19 07:02:00,2025-08-19 11:02:00,21.857711791992188,1272.5242510986327,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
mid_dynamic_cost,2025-08-20 07:02:11,2025-08-20 11:02:11,-30.14955261230469,1242.374698486328,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
mid_dynamic_cost,2025-08-21 07:12:53,2025-08-21 11:12:53,-9.6985693359375,1232.6761291503906,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
mid_dynamic_cost,2025-08-22 07:02:23,2025-08-22 11:02:23,-8.709155883789062,1223.9669732666016,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
mid_dynamic_cost,2025-09-02 07:02:07,2025-09-02 11:02:07,74.25306427001954,1298.220037536621,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
mid_dynamic_cost,2025-09-03 07:22:41,2025-09-03 11:22:41,87.74587799072266,1385.9659155273437,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
mid_dynamic_cost,2025-09-04 07:03:35,2025-09-04 11:03:35,15.329830627441407,1401.295746154785,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
mid_dynamic_cost,2025-09-05 07:02:12,2025-09-05 11:02:12,14.333016967773437,1415.6287631225587,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
mid_dynamic_cost,2025-09-08 07:24:23,2025-09-08 11:24:23,-28.162525329589844,1387.4662377929687,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
mid_dynamic_cost,2025-09-11 07:58:19,2025-09-11 11:58:19,51.305091552734375,1438.7713293457032,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
mid_dynamic_cost,2025-09-12 07:06:04,2025-09-12 11:06:04,134.36527465820313,1573.1366040039063,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
mid_dynamic_cost,2025-09-15 07:02:00,2025-09-15 11:02:00,12.313152465820313,1585.4497564697267,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
mid_dynamic_cost,2025-09-16 07:02:00,2025-09-16 11:02:00,-5.6948779296875,1579.754878540039,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
mid_dynamic_cost,2025-09-17 07:07:28,2025-09-17 11:07:28,36.26933898925781,1616.024217529297,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
mid_dynamic_cost,2025-09-19 07:02:50,2025-09-19 11:02:50,-32.69974212646484,1583.3244754028321,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
mid_dynamic_cost,2025-09-22 07:02:05,2025-09-22 11:02:05,92.31385772705079,1675.6383331298828,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
mid_dynamic_cost,2025-09-23 07:19:17,2025-09-23 11:19:17,78.84688110351563,1754.4852142333984,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
mid_dynamic_cost,2025-10-03 07:17:05,2025-10-03 11:17:05,-26.08946105957031,1728.395753173828,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
mid_dynamic_cost,2025-10-06 07:02:00,2025-10-06 11:02:00,-18.62296630859375,1709.7727868652344,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
mid_dynamic_cost,2025-10-07 07:26:12,2025-10-07 11:26:12,-4.620664367675781,1705.1521224975586,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
mid_dynamic_cost,2025-10-08 07:09:13,2025-10-08 11:09:13,13.356966247558594,1718.5090887451172,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
mid_dynamic_cost,2025-10-09 07:19:05,2025-10-09 11:19:05,-45.65703063964844,1672.8520581054688,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
mid_dynamic_cost,2025-10-10 07:02:01,2025-10-10 11:02:01,36.40933898925781,1709.2613970947266,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
mid_dynamic_cost,2025-10-13 07:04:46,2025-10-13 11:04:46,-38.54067962646484,1670.7207174682617,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
mid_dynamic_cost,2025-10-14 07:02:38,2025-10-14 11:02:38,97.4897999572754,1768.210517425537,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
mid_dynamic_cost,2025-10-15 07:11:09,2025-10-15 11:11:09,-9.487769470214843,1758.7227479553223,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
mid_dynamic_cost,2025-10-16 07:36:28,2025-10-16 11:36:28,-13.502279510498047,1745.2204684448243,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
mid_dynamic_cost,2025-10-17 07:02:00,2025-10-17 11:02:00,-14.923600006103516,1730.2968684387208,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
mid_dynamic_cost,2025-10-20 07:02:01,2025-10-20 11:02:01,-6.432291564941407,1723.8645768737792,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
mid_dynamic_cost,2025-10-21 07:02:00,2025-10-21 11:02:00,-82.42772369384765,1641.4368531799316,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
mid_dynamic_cost,2025-10-22 07:02:00,2025-10-22 11:02:00,-2.495,1638.9418531799317,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
mid_dynamic_cost,2025-10-24 07:25:54,2025-10-24 11:25:54,68.87259674072266,1707.8144499206544,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
mid_dynamic_cost,2025-11-04 07:02:39,2025-11-04 11:02:39,51.419691467285155,1759.2341413879394,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
mid_dynamic_cost,2025-11-05 07:05:20,2025-11-05 11:05:20,-51.57518646240234,1707.658954925537,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
mid_dynamic_cost,2025-11-06 07:02:00,2025-11-06 11:02:00,13.446584777832031,1721.1055397033692,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
mid_dynamic_cost,2025-11-11 07:46:44,2025-11-11 11:46:44,-91.04621368408203,1630.0593260192873,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
mid_dynamic_cost,2025-11-12 08:25:00,2025-11-12 12:25:00,31.406233825683593,1661.4655598449708,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
mid_dynamic_cost,2025-11-14 07:02:00,2025-11-14 11:02:00,-85.54960159301758,1575.9159582519533,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
mid_dynamic_cost,2025-11-17 07:33:10,2025-11-17 11:33:10,45.44415420532226,1621.3601124572754,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
mid_dynamic_cost,2025-11-18 07:51:39,2025-11-18 11:51:39,46.948511657714846,1668.3086241149904,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
mid_dynamic_cost,2025-11-19 07:02:00,2025-11-19 11:02:00,27.41530517578125,1695.7239292907716,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
mid_dynamic_cost,2025-11-21 07:02:00,2025-11-21 11:02:00,46.997093200683594,1742.7210224914552,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
mid_dynamic_cost,2025-11-25 08:07:05,2025-11-25 12:07:05,-1.525367889404297,1741.1956546020508,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
mid_dynamic_cost,2026-01-05 12:32:45,2026-01-05 16:32:45,-115.38210678100586,1625.813547821045,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
mid_dynamic_cost,2026-01-06 18:58:31,2026-01-06 22:58:31,4.548369445800781,1630.3619172668457,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
mid_dynamic_cost,2026-01-12 12:33:25,2026-01-12 16:33:25,-11.495615234375,1618.8663020324707,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
mid_dynamic_cost,2026-01-22 17:02:15,2026-01-22 21:02:15,-26.535767822265626,1592.330534210205,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
mid_dynamic_cost,2026-01-23 12:35:15,2026-01-23 16:35:15,54.445550994873045,1646.776085205078,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
