label,delay_s,threshold_cents,lookback_s,hold_s,volume_window_s,volume_multiple,direction,score,total_pnl_cents,avg_daily_pnl_cents,daily_sharpe,daily_sortino,max_drawdown_cents,positive_day_rate,active_day_rate,days,trades,win_rate,avg_trade_cents,profit_factor,long_trades,short_trades,trades_per_day,train_start,train_end,test_start,test_end
a=60s | move=100c/600s | hold=14400s | vol off | momentum,60,100.0,600,14400,300,0.0,momentum,2.0000000000002274,2.0000000000002274,0.025974025974028928,1.8090680674586448,0.0,0.0,0.012987012987012988,0.012987012987012988,77,1,1.0,2.0000000000002274,inf,0,1,0.012987012987012988,2025-10,2025-12,2026-01,2026-01
a=7s | move=72.5c/75s | hold=16200s | vol off | momentum,7,72.5,75,16200,300,0.0,momentum,-0.9999999999998863,-0.9999999999998863,-0.01298701298701151,-1.8090680674507067,0.0,-0.9999999999998863,0.0,0.012987012987012988,77,1,0.0,-0.9999999999998863,0.0,0,1,0.012987012987012988,2025-10,2025-12,2026-01,2026-01
a=7s | move=70c/75s | hold=16200s | vol off | momentum,7,70.0,75,16200,300,0.0,momentum,-0.9999999999998863,-0.9999999999998863,-0.01298701298701151,-1.8090680674507067,0.0,-0.9999999999998863,0.0,0.012987012987012988,77,1,0.0,-0.9999999999998863,0.0,0,1,0.012987012987012988,2025-10,2025-12,2026-01,2026-01
a=60s | move=100c/120s | hold=14400s | vol off | momentum,60,100.0,120,14400,300,0.0,momentum,-0.9999999999998863,-0.9999999999998863,-0.01298701298701151,-1.8090680674507067,0.0,-0.9999999999998863,0.0,0.012987012987012988,77,1,0.0,-0.9999999999998863,0.0,0,1,0.012987012987012988,2025-10,2025-12,2026-01,2026-01
a=10s | move=100c/120s | hold=7200s | vol off | momentum,10,100.0,120,7200,300,0.0,momentum,-1.0000000000005969,-1.0000000000005969,-0.012987012987020739,-1.809068067450707,0.0,-1.0000000000005969,0.0,0.012987012987012988,77,1,0.0,-1.0000000000005969,0.0,0,1,0.012987012987012988,2025-10,2025-12,2026-01,2026-01
a=10s | move=100c/180s | hold=7200s | vol off | momentum,10,100.0,180,7200,300,0.0,momentum,-1.0000000000005969,-1.0000000000005969,-0.012987012987020739,-1.809068067450707,0.0,-1.0000000000005969,0.0,0.012987012987012988,77,1,0.0,-1.0000000000005969,0.0,0,1,0.012987012987012988,2025-10,2025-12,2026-01,2026-01
a=30s | move=100c/120s | hold=7200s | vol off | momentum,30,100.0,120,7200,300,0.0,momentum,-2.9999999999994884,-2.9999999999994884,-0.03896103896103232,-1.8090680674612907,0.0,-2.9999999999994884,0.0,0.012987012987012988,77,1,0.0,-2.9999999999994884,0.0,0,1,0.012987012987012988,2025-10,2025-12,2026-01,2026-01
a=1s | move=100c/120s | hold=14400s | vol off | momentum,1,100.0,120,14400,300,0.0,momentum,-3.000000000000199,-3.000000000000199,-0.03896103896104154,-1.8090680674612893,0.0,-3.000000000000199,0.0,0.012987012987012988,77,1,0.0,-3.000000000000199,0.0,0,1,0.012987012987012988,2025-10,2025-12,2026-01,2026-01
a=5s | move=100c/300s | hold=14400s | vol off | momentum,5,100.0,300,14400,300,0.0,momentum,-3.000000000000199,-3.000000000000199,-0.03896103896104154,-1.8090680674612893,0.0,-3.000000000000199,0.0,0.012987012987012988,77,1,0.0,-3.000000000000199,0.0,0,1,0.012987012987012988,2025-10,2025-12,2026-01,2026-01
a=1s | move=100c/180s | hold=14400s | vol off | momentum,1,100.0,180,14400,300,0.0,momentum,-3.000000000000199,-3.000000000000199,-0.03896103896104154,-1.8090680674612893,0.0,-3.000000000000199,0.0,0.012987012987012988,77,1,0.0,-3.000000000000199,0.0,0,1,0.012987012987012988,2025-10,2025-12,2026-01,2026-01
a=5s | move=100c/120s | hold=14400s | vol off | momentum,5,100.0,120,14400,300,0.0,momentum,-4.999999999999801,-4.999999999999801,-0.06493506493506235,-1.8090680674634065,0.0,-4.999999999999801,0.0,0.012987012987012988,77,1,0.0,-4.999999999999801,0.0,0,1,0.012987012987012988,2025-10,2025-12,2026-01,2026-01
a=5s | move=100c/180s | hold=14400s | vol off | momentum,5,100.0,180,14400,300,0.0,momentum,-4.999999999999801,-4.999999999999801,-0.06493506493506235,-1.8090680674634065,0.0,-4.999999999999801,0.0,0.012987012987012988,77,1,0.0,-4.999999999999801,0.0,0,1,0.012987012987012988,2025-10,2025-12,2026-01,2026-01
a=10s | move=72.5c/75s | hold=16200s | vol off | momentum,10,72.5,75,16200,300,0.0,momentum,-7.000000000000114,-7.000000000000114,-0.09090909090909238,-1.8090680674643138,0.0,-7.000000000000114,0.0,0.012987012987012988,77,1,0.0,-7.000000000000114,0.0,0,1,0.012987012987012988,2025-10,2025-12,2026-01,2026-01
a=10s | move=70c/75s | hold=16200s | vol off | momentum,10,70.0,75,16200,300,0.0,momentum,-7.000000000000114,-7.000000000000114,-0.09090909090909238,-1.8090680674643138,0.0,-7.000000000000114,0.0,0.012987012987012988,77,1,0.0,-7.000000000000114,0.0,0,1,0.012987012987012988,2025-10,2025-12,2026-01,2026-01
a=10s | move=100c/300s | hold=14400s | vol off | momentum,10,100.0,300,14400,300,0.0,momentum,-7.999999999999915,-7.999999999999915,-0.10389610389610279,-1.8090680674645976,0.0,-7.999999999999915,0.0,0.012987012987012988,77,1,0.0,-7.999999999999915,0.0,0,1,0.012987012987012988,2025-10,2025-12,2026-01,2026-01
a=30s | move=75c/300s | hold=21600s | vol off | momentum,30,75.0,300,21600,300,0.0,momentum,-7.999999999999915,-7.999999999999915,-0.10389610389610279,-1.8090680674645976,0.0,-7.999999999999915,0.0,0.012987012987012988,77,1,0.0,-7.999999999999915,0.0,0,1,0.012987012987012988,2025-10,2025-12,2026-01,2026-01
a=10s | move=100c/120s | hold=14400s | vol off | momentum,10,100.0,120,14400,300,0.0,momentum,-14.000000000000142,-14.000000000000142,-0.18181818181818366,-1.8090680674654476,0.0,-14.000000000000142,0.0,0.012987012987012988,77,1,0.0,-14.000000000000142,0.0,0,1,0.012987012987012988,2025-10,2025-12,2026-01,2026-01
a=10s | move=100c/180s | hold=14400s | vol off | momentum,10,100.0,180,14400,300,0.0,momentum,-14.000000000000142,-14.000000000000142,-0.18181818181818366,-1.8090680674654476,0.0,-14.000000000000142,0.0,0.012987012987012988,77,1,0.0,-14.000000000000142,0.0,0,1,0.012987012987012988,2025-10,2025-12,2026-01,2026-01
a=30s | move=100c/120s | hold=14400s | vol off | momentum,30,100.0,120,14400,300,0.0,momentum,-15.999999999999744,-15.999999999999744,-0.20779220779220448,-1.8090680674655892,0.0,-15.999999999999744,0.0,0.012987012987012988,77,1,0.0,-15.999999999999744,0.0,0,1,0.012987012987012988,2025-10,2025-12,2026-01,2026-01
a=15s | move=70c/75s | hold=16200s | vol off | momentum,15,70.0,75,16200,300,0.0,momentum,-16.000000000000455,-16.000000000000455,-0.2077922077922137,-1.8090680674655895,0.0,-16.000000000000455,0.0,0.012987012987012988,77,1,0.0,-16.000000000000455,0.0,0,1,0.012987012987012988,2025-10,2025-12,2026-01,2026-01
a=15s | move=72.5c/75s | hold=16200s | vol off | momentum,15,72.5,75,16200,300,0.0,momentum,-16.000000000000455,-16.000000000000455,-0.2077922077922137,-1.8090680674655895,0.0,-16.000000000000455,0.0,0.012987012987012988,77,1,0.0,-16.000000000000455,0.0,0,1,0.012987012987012988,2025-10,2025-12,2026-01,2026-01
a=30s | move=100c/300s | hold=14400s | vol off | momentum,30,100.0,300,14400,300,0.0,momentum,-18.000000000000057,-18.000000000000057,-0.2337662337662345,-1.8090680674656998,0.0,-18.000000000000057,0.0,0.012987012987012988,77,1,0.0,-18.000000000000057,0.0,0,1,0.012987012987012988,2025-10,2025-12,2026-01,2026-01
a=120s | move=100c/600s | hold=14400s | vol off | momentum,120,100.0,600,14400,300,0.0,momentum,-23.000000000000483,-23.000000000000483,-0.29870129870130496,-1.8090680674658914,0.0,-23.000000000000483,0.0,0.012987012987012988,77,1,0.0,-23.000000000000483,0.0,0,1,0.012987012987012988,2025-10,2025-12,2026-01,2026-01
a=60s | move=10c/30s | hold=28800s | vol off | momentum,60,10.0,30,28800,300,0.0,momentum,-222.9999999999992,-222.9999999999992,-2.896103896103886,-0.999411163907085,-1.2580940112119279,-466.0000000000015,0.33766233766233766,0.7922077922077922,77,61,0.4262295081967213,-3.6557377049180197,0.8155500413564929,28,33,0.7922077922077922,2025-10,2025-12,2026-01,2026-01
a=30s | move=10c/30s | hold=28800s | vol off | momentum,30,10.0,30,28800,300,0.0,momentum,-230.0000000000042,-230.0000000000042,-2.9870129870130415,-1.0313286243735105,-1.2953663409669467,-422.000000000004,0.33766233766233766,0.7922077922077922,77,61,0.4262295081967213,-3.7704918032787575,0.8100743187448354,28,33,0.7922077922077922,2025-10,2025-12,2026-01,2026-01
a=10s | move=10c/30s | hold=28800s | vol off | momentum,10,10.0,30,28800,300,0.0,momentum,-236.99999999999713,-236.99999999999713,-3.0779220779220404,-1.0701143064463643,-1.33378714817441,-409.99999999999966,0.33766233766233766,0.7922077922077922,77,61,0.4262295081967213,-3.8852459016392973,0.8010075566750647,28,33,0.7922077922077922,2025-10,2025-12,2026-01,2026-01
a=5s | move=10c/30s | hold=28800s | vol off | momentum,5,10.0,30,28800,300,0.0,momentum,-252.99999999999537,-252.99999999999537,-3.2857142857142256,-1.139441616569898,-1.441862923796683,-413.9999999999976,0.3246753246753247,0.7922077922077922,77,61,0.4098360655737705,-4.147540983606482,0.7926229508196753,28,33,0.7922077922077922,2025-10,2025-12,2026-01,2026-01
a=120s | move=10c/30s | hold=28800s | vol off | momentum,120,10.0,30,28800,300,0.0,momentum,-255.9999999999969,-255.9999999999969,-3.3246753246752845,-1.1269186515282092,-1.4161462591099199,-519.9999999999998,0.33766233766233766,0.7922077922077922,77,61,0.4262295081967213,-4.196721311475359,0.7948717948717967,28,33,0.7922077922077922,2025-10,2025-12,2026-01,2026-01
a=1s | move=10c/180s | hold=21600s | vol off | momentum,1,10.0,180,21600,300,0.0,momentum,-258.9999999999952,-258.9999999999952,-3.3636363636363016,-1.6631459769495787,-2.4218929904788906,-541.9999999999973,0.36363636363636365,0.8441558441558441,77,65,0.4307692307692308,-3.984615384615311,0.7367886178861822,29,36,0.8441558441558441,2025-10,2025-12,2026-01,2026-01
a=10s | move=10c/180s | hold=21600s | vol off | momentum,10,10.0,180,21600,300,0.0,momentum,-272.99999999999807,-272.99999999999807,-3.5454545454545205,-1.7778507695854373,-2.632946560161378,-531.9999999999984,0.38961038961038963,0.8441558441558441,77,65,0.46153846153846156,-4.199999999999972,0.7214285714285723,29,36,0.8441558441558441,2025-10,2025-12,2026-01,2026-01
a=5s | move=10c/180s | hold=21600s | vol off | momentum,5,10.0,180,21600,300,0.0,momentum,-274.9999999999985,-274.9999999999985,-3.571428571428552,-1.7806675526501685,-2.592200734524918,-536.9999999999968,0.37662337662337664,0.8441558441558441,77,65,0.4461538461538462,-4.230769230769206,0.7208121827411177,29,36,0.8441558441558441,2025-10,2025-12,2026-01,2026-01
a=1s | move=10c/30s | hold=28800s | vol off | momentum,1,10.0,30,28800,300,0.0,momentum,-276.0000000000036,-276.0000000000036,-3.584415584415631,-1.2491248756928974,-1.5756408547075524,-423.99999999999994,0.3246753246753247,0.7922077922077922,77,61,0.4098360655737705,-4.5245901639344845,0.7750611246943734,28,33,0.7922077922077922,2025-10,2025-12,2026-01,2026-01
a=300s | move=10c/30s | hold=28800s | vol off | momentum,300,10.0,30,28800,300,0.0,momentum,-279.99999999999926,-279.99999999999926,-3.636363636363627,-1.2490752381321242,-1.5019504704619702,-512.9999999999998,0.36363636363636365,0.7922077922077922,77,61,0.45901639344262296,-4.590163934426218,0.7701149425287358,28,33,0.7922077922077922,2025-10,2025-12,2026-01,2026-01
a=30s | move=10c/180s | hold=21600s | vol off | momentum,30,10.0,180,21600,300,0.0,momentum,-286.00000000000125,-286.00000000000125,-3.7142857142857304,-1.8906368134918003,-2.7690756487185935,-522.9999999999989,0.38961038961038963,0.8441558441558441,77,65,0.46153846153846156,-4.400000000000019,0.7060637204522083,29,36,0.8441558441558441,2025-10,2025-12,2026-01,2026-01
a=60s | move=10c/180s | hold=21600s | vol off | momentum,60,10.0,180,21600,300,0.0,momentum,-286.0000000000055,-286.0000000000055,-3.714285714285786,-1.8657388735531104,-2.791679789922274,-535.0000000000008,0.38961038961038963,0.8441558441558441,77,65,0.46153846153846156,-4.400000000000084,0.7099391480730168,29,36,0.8441558441558441,2025-10,2025-12,2026-01,2026-01
a=120s | move=10c/180s | hold=21600s | vol off | momentum,120,10.0,180,21600,300,0.0,momentum,-313.0000000000002,-313.0000000000002,-4.064935064935068,-1.977687943083834,-2.9275076783945475,-551.0000000000005,0.35064935064935066,0.8441558441558441,77,65,0.4153846153846154,-4.815384615384617,0.6907114624505921,29,36,0.8441558441558441,2025-10,2025-12,2026-01,2026-01
a=300s | move=75c/3600s | hold=14400s | vol off | momentum,300,75.0,3600,14400,300,0.0,momentum,-363.9999999999983,-363.9999999999983,-4.727272727272705,-3.1312610052109435,-2.714542138532558,-419.9999999999998,0.07792207792207792,0.2727272727272727,77,21,0.2857142857142857,-17.33333333333325,0.36695652173913185,6,15,0.2727272727272727,2025-10,2025-12,2026-01,2026-01
a=30s | move=12c/180s | hold=28800s | vol off | momentum,30,12.0,180,28800,300,0.0,momentum,-461.0000000000018,-461.0000000000018,-5.987012987013011,-1.9093839820471383,-2.9281293387734006,-589.0000000000001,0.36363636363636365,0.8311688311688312,77,64,0.4375,-7.203125000000028,0.7078580481622292,35,29,0.8311688311688312,2025-10,2025-12,2026-01,2026-01
a=5s | move=12c/180s | hold=32400s | vol off | momentum,5,12.0,180,32400,300,0.0,momentum,-566.0000000000008,-566.0000000000008,-7.350649350649361,-2.1203102886999505,-2.981811605369605,-691.000000000003,0.3246753246753247,0.8311688311688312,77,64,0.390625,-8.843750000000012,0.6709302325581387,35,29,0.8311688311688312,2025-10,2025-12,2026-01,2026-01
a=1s | move=12c/180s | hold=32400s | vol off | momentum,1,12.0,180,32400,300,0.0,momentum,-568.000000000001,-568.000000000001,-7.37662337662339,-2.124010864262435,-2.979665587148453,-690.0000000000016,0.2987012987012987,0.8311688311688312,77,64,0.359375,-8.875000000000018,0.6703424260011597,35,29,0.8311688311688312,2025-10,2025-12,2026-01,2026-01
a=30s | move=12c/180s | hold=25200s | vol off | momentum,30,12.0,180,25200,300,0.0,momentum,-587.0000000000001,-587.0000000000001,-7.6233766233766245,-2.6407317543618003,-3.3018681782150994,-699.0000000000011,0.4025974025974026,0.8311688311688312,77,64,0.484375,-9.171875000000004,0.6012228260869567,35,29,0.8311688311688312,2025-10,2025-12,2026-01,2026-01
a=1s | move=10c/180s | hold=28800s | vol off | momentum,1,10.0,180,28800,300,0.0,momentum,-588.9999999999999,-588.9999999999999,-7.649350649350648,-2.6399271724055793,-4.026684994177363,-656.9999999999998,0.3116883116883117,0.8441558441558441,77,65,0.36923076923076925,-9.06153846153846,0.6054922973878096,29,36,0.8441558441558441,2025-10,2025-12,2026-01,2026-01
a=5s | move=10c/180s | hold=28800s | vol off | momentum,5,10.0,180,28800,300,0.0,momentum,-594.9999999999974,-594.9999999999974,-7.727272727272693,-2.6616126521969017,-4.028236434004661,-652.9999999999962,0.3116883116883117,0.8441558441558441,77,65,0.36923076923076925,-9.153846153846114,0.602272727272728,29,36,0.8441558441558441,2025-10,2025-12,2026-01,2026-01
a=10s | move=10c/180s | hold=28800s | vol off | momentum,10,10.0,180,28800,300,0.0,momentum,-600.9999999999968,-600.9999999999968,-7.8051948051947635,-2.6871476565729973,-4.02710246237345,-650.9999999999975,0.3246753246753247,0.8441558441558441,77,65,0.38461538461538464,-9.246153846153797,0.597454789015406,29,36,0.8441558441558441,2025-10,2025-12,2026-01,2026-01
a=30s | move=12c/180s | hold=32400s | vol off | momentum,30,12.0,180,32400,300,0.0,momentum,-603.0000000000019,-603.0000000000019,-7.831168831168856,-2.277358366117958,-3.2487110505849603,-709.0000000000024,0.3246753246753247,0.8311688311688312,77,64,0.390625,-9.421875000000032,0.6520484708597796,35,29,0.8311688311688312,2025-10,2025-12,2026-01,2026-01
a=60s | move=10c/180s | hold=28800s | vol off | momentum,60,10.0,180,28800,300,0.0,momentum,-605.0000000000002,-605.0000000000002,-7.85714285714286,-2.6822107691348887,-4.176178948547619,-692.0000000000011,0.2987012987012987,0.8441558441558441,77,65,0.35384615384615387,-9.307692307692314,0.6030183727034114,29,36,0.8441558441558441,2025-10,2025-12,2026-01,2026-01
a=30s | move=10c/180s | hold=28800s | vol off | momentum,30,10.0,180,28800,300,0.0,momentum,-621.0000000000006,-621.0000000000006,-8.064935064935073,-2.78839364222083,-4.285221719936763,-654.9999999999973,0.3116883116883117,0.8441558441558441,77,65,0.36923076923076925,-9.553846153846164,0.5900990099009896,29,36,0.8441558441558441,2025-10,2025-12,2026-01,2026-01
a=120s | move=10c/180s | hold=28800s | vol off | momentum,120,10.0,180,28800,300,0.0,momentum,-633.9999999999961,-633.9999999999961,-8.233766233766184,-2.794096916946369,-4.270838377909461,-742.9999999999986,0.2987012987012987,0.8441558441558441,77,65,0.35384615384615387,-9.75384615384609,0.5875081327260925,29,36,0.8441558441558441,2025-10,2025-12,2026-01,2026-01
a=30s | move=10c/180s | hold=32400s | vol off | momentum,30,10.0,180,32400,300,0.0,momentum,-639.9999999999995,-639.9999999999995,-8.311688311688306,-2.7169740309126933,-3.762395454525616,-718.9999999999984,0.2987012987012987,0.8441558441558441,77,65,0.35384615384615387,-9.846153846153841,0.5892169448010269,29,36,0.8441558441558441,2025-10,2025-12,2026-01,2026-01
a=300s | move=10c/180s | hold=28800s | vol off | momentum,300,10.0,180,28800,300,0.0,momentum,-680.999999999998,-680.999999999998,-8.844155844155818,-2.9970673843290903,-4.535670324151646,-722.0,0.33766233766233766,0.8441558441558441,77,65,0.4,-10.476923076923045,0.558937823834198,29,36,0.8441558441558441,2025-10,2025-12,2026-01,2026-01
a=1s | move=75c/60s | hold=14400s | vol off | momentum,1,75.0,60,14400,300,0.0,momentum,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77,0,0.0,0.0,0.0,0,0,0.0,2025-10,2025-12,2026-01,2026-01
a=10s | move=75c/60s | hold=14400s | vol off | momentum,10,75.0,60,14400,300,0.0,momentum,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77,0,0.0,0.0,0.0,0,0,0.0,2025-10,2025-12,2026-01,2026-01
a=5s | move=75c/60s | hold=14400s | vol off | momentum,5,75.0,60,14400,300,0.0,momentum,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77,0,0.0,0.0,0.0,0,0,0.0,2025-10,2025-12,2026-01,2026-01
a=1s | move=80c/75s | hold=18000s | vol off | momentum,1,80.0,75,18000,300,0.0,momentum,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77,0,0.0,0.0,0.0,0,0,0.0,2025-10,2025-12,2026-01,2026-01
a=30s | move=75c/60s | hold=14400s | vol off | momentum,30,75.0,60,14400,300,0.0,momentum,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77,0,0.0,0.0,0.0,0,0,0.0,2025-10,2025-12,2026-01,2026-01
a=300s | move=200c/1800s | hold=300s | vol off | momentum,300,200.0,1800,300,300,0.0,momentum,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77,0,0.0,0.0,0.0,0,0,0.0,2025-10,2025-12,2026-01,2026-01
a=5s | move=85c/75s | hold=18000s | vol off | momentum,5,85.0,75,18000,300,0.0,momentum,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77,0,0.0,0.0,0.0,0,0,0.0,2025-10,2025-12,2026-01,2026-01
a=10s | move=80c/75s | hold=18000s | vol off | momentum,10,80.0,75,18000,300,0.0,momentum,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77,0,0.0,0.0,0.0,0,0,0.0,2025-10,2025-12,2026-01,2026-01
a=1s | move=75c/60s | hold=10800s | vol off | momentum,1,75.0,60,10800,300,0.0,momentum,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77,0,0.0,0.0,0.0,0,0,0.0,2025-10,2025-12,2026-01,2026-01
a=5s | move=80c/75s | hold=18000s | vol off | momentum,5,80.0,75,18000,300,0.0,momentum,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77,0,0.0,0.0,0.0,0,0,0.0,2025-10,2025-12,2026-01,2026-01
a=10s | move=75c/60s | hold=10800s | vol off | momentum,10,75.0,60,10800,300,0.0,momentum,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77,0,0.0,0.0,0.0,0,0,0.0,2025-10,2025-12,2026-01,2026-01
a=5s | move=75c/60s | hold=7200s | vol off | momentum,5,75.0,60,7200,300,0.0,momentum,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77,0,0.0,0.0,0.0,0,0,0.0,2025-10,2025-12,2026-01,2026-01
a=120s | move=75c/60s | hold=14400s | vol off | momentum,120,75.0,60,14400,300,0.0,momentum,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77,0,0.0,0.0,0.0,0,0,0.0,2025-10,2025-12,2026-01,2026-01
a=30s | move=75c/60s | hold=7200s | vol off | momentum,30,75.0,60,7200,300,0.0,momentum,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77,0,0.0,0.0,0.0,0,0,0.0,2025-10,2025-12,2026-01,2026-01
a=60s | move=75c/60s | hold=10800s | vol off | momentum,60,75.0,60,10800,300,0.0,momentum,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77,0,0.0,0.0,0.0,0,0,0.0,2025-10,2025-12,2026-01,2026-01
a=7s | move=75c/75s | hold=14400s | vol off | momentum,7,75.0,75,14400,300,0.0,momentum,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77,0,0.0,0.0,0.0,0,0,0.0,2025-10,2025-12,2026-01,2026-01
a=10s | move=75c/30s | hold=14400s | vol off | momentum,10,75.0,30,14400,300,0.0,momentum,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77,0,0.0,0.0,0.0,0,0,0.0,2025-10,2025-12,2026-01,2026-01
a=10s | move=75c/60s | hold=10800s | vol>2x/300s | momentum,10,75.0,60,10800,300,2.0,momentum,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77,0,0.0,0.0,0.0,0,0,0.0,2025-10,2025-12,2026-01,2026-01
a=5s | move=75c/60s | hold=10800s | vol>2x/300s | momentum,5,75.0,60,10800,300,2.0,momentum,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77,0,0.0,0.0,0.0,0,0,0.0,2025-10,2025-12,2026-01,2026-01
a=1s | move=75c/30s | hold=14400s | vol>2x/300s | momentum,1,75.0,30,14400,300,2.0,momentum,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77,0,0.0,0.0,0.0,0,0,0.0,2025-10,2025-12,2026-01,2026-01
a=30s | move=75c/60s | hold=10800s | vol>2x/300s | momentum,30,75.0,60,10800,300,2.0,momentum,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77,0,0.0,0.0,0.0,0,0,0.0,2025-10,2025-12,2026-01,2026-01
a=5s | move=75c/30s | hold=14400s | vol off | momentum,5,75.0,30,14400,300,0.0,momentum,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77,0,0.0,0.0,0.0,0,0,0.0,2025-10,2025-12,2026-01,2026-01
a=60s | move=75c/60s | hold=10800s | vol>2x/300s | momentum,60,75.0,60,10800,300,2.0,momentum,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77,0,0.0,0.0,0.0,0,0,0.0,2025-10,2025-12,2026-01,2026-01
a=1s | move=75c/30s | hold=14400s | vol off | momentum,1,75.0,30,14400,300,0.0,momentum,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77,0,0.0,0.0,0.0,0,0,0.0,2025-10,2025-12,2026-01,2026-01
a=1s | move=75c/60s | hold=10800s | vol>2x/300s | momentum,1,75.0,60,10800,300,2.0,momentum,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77,0,0.0,0.0,0.0,0,0,0.0,2025-10,2025-12,2026-01,2026-01
a=30s | move=75c/60s | hold=10800s | vol off | momentum,30,75.0,60,10800,300,0.0,momentum,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77,0,0.0,0.0,0.0,0,0,0.0,2025-10,2025-12,2026-01,2026-01
a=120s | move=75c/60s | hold=7200s | vol>2x/300s | momentum,120,75.0,60,7200,300,2.0,momentum,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77,0,0.0,0.0,0.0,0,0,0.0,2025-10,2025-12,2026-01,2026-01
a=60s | move=75c/60s | hold=14400s | vol off | momentum,60,75.0,60,14400,300,0.0,momentum,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77,0,0.0,0.0,0.0,0,0,0.0,2025-10,2025-12,2026-01,2026-01
a=10s | move=75c/60s | hold=7200s | vol off | momentum,10,75.0,60,7200,300,0.0,momentum,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77,0,0.0,0.0,0.0,0,0,0.0,2025-10,2025-12,2026-01,2026-01
a=5s | move=75c/60s | hold=10800s | vol off | momentum,5,75.0,60,10800,300,0.0,momentum,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77,0,0.0,0.0,0.0,0,0,0.0,2025-10,2025-12,2026-01,2026-01
a=3s | move=85c/75s | hold=18000s | vol off | momentum,3,85.0,75,18000,300,0.0,momentum,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77,0,0.0,0.0,0.0,0,0,0.0,2025-10,2025-12,2026-01,2026-01
a=7s | move=77.5c/75s | hold=16200s | vol off | momentum,7,77.5,75,16200,300,0.0,momentum,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77,0,0.0,0.0,0.0,0,0,0.0,2025-10,2025-12,2026-01,2026-01
a=15s | move=77.5c/75s | hold=14400s | vol off | momentum,15,77.5,75,14400,300,0.0,momentum,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77,0,0.0,0.0,0.0,0,0,0.0,2025-10,2025-12,2026-01,2026-01
a=30s | move=75c/60s | hold=7200s | vol>2x/300s | momentum,30,75.0,60,7200,300,2.0,momentum,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77,0,0.0,0.0,0.0,0,0,0.0,2025-10,2025-12,2026-01,2026-01
a=3s | move=85c/75s | hold=14400s | vol off | momentum,3,85.0,75,14400,300,0.0,momentum,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77,0,0.0,0.0,0.0,0,0,0.0,2025-10,2025-12,2026-01,2026-01
a=1s | move=85c/75s | hold=14400s | vol off | momentum,1,85.0,75,14400,300,0.0,momentum,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77,0,0.0,0.0,0.0,0,0,0.0,2025-10,2025-12,2026-01,2026-01
a=10s | move=85c/75s | hold=14400s | vol off | momentum,10,85.0,75,14400,300,0.0,momentum,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77,0,0.0,0.0,0.0,0,0,0.0,2025-10,2025-12,2026-01,2026-01
a=15s | move=75c/75s | hold=16200s | vol off | momentum,15,75.0,75,16200,300,0.0,momentum,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77,0,0.0,0.0,0.0,0,0,0.0,2025-10,2025-12,2026-01,2026-01
a=5s | move=85c/75s | hold=14400s | vol off | momentum,5,85.0,75,14400,300,0.0,momentum,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77,0,0.0,0.0,0.0,0,0,0.0,2025-10,2025-12,2026-01,2026-01
