params,delay_s,sigma_multiple,move_window_s,hold_s,vol_window_days,vol_method,signal_mode,bad_hour_rule,score,total_pnl_cents,avg_daily_pnl_cents,daily_sharpe,daily_sortino,max_drawdown_cents,positive_day_rate,active_day_rate,days,trades,win_rate,avg_trade_cents,profit_factor,long_trades,short_trades,trades_per_day,profitable_months,month_count,profitable_month_rate,best_month_pnl_cents,best_month_share,top_trade_pnl_cents,top_trade_share,top_trade_removed_pnl_cents,run_key,run_label,objective,train_start,train_end,test_start,test_end
a=120s | move=0.55x percent_to_dollar sigma (63D)/1800s | hold=21600s | reversal | exit_by_midnight,120,0.55,1800,21600,63,percent_to_dollar,reversal,exit_by_midnight,3.6575154671336474,244.66839999999956,3.1775116883116827,2.639717867133648,3.1499457391040204,-52.57679999999999,0.09090909090909091,0.12987012987012986,77,10,0.7,24.466839999999955,3.0809099692458224,5,5,0.12987012987012986,3,3,1.0,140.22520000000054,0.573123460160776,84.48119999999975,0.34528856198838875,160.18719999999982,robust_percent_reversal,Robust percent-vol: reversal only,robust_stability_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
a=120s | move=0.75x percent_to_dollar sigma (63D)/1800s | hold=21600s | reversal | exit_by_midnight,120,0.75,1800,21600,63,percent_to_dollar,reversal,exit_by_midnight,3.3434783894966986,192.3191999999997,2.4976519480519443,2.679713134947386,0.0,-39.45879999999974,0.05194805194805195,0.06493506493506493,77,5,0.8,38.46383999999994,5.873924194349425,3,2,0.06493506493506493,2,3,0.6666666666666666,114.47760000000059,0.5952479003656461,77.48399999999971,0.4028926909013756,114.8352,robust_percent_reversal,Robust percent-vol: reversal only,robust_stability_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
a=120s | move=0.75x percent_to_dollar sigma (63D)/1800s | hold=3600s | reversal | exit_by_midnight,120,0.75,1800,3600,63,percent_to_dollar,reversal,exit_by_midnight,1.382807205275431,34.82399999999929,0.452259740259731,1.339666697855273,0.7940728261312081,-19.55840000000017,0.03896103896103896,0.07792207792207792,77,6,0.5,5.803999999999881,2.1391709410655264,3,3,0.07792207792207792,2,3,0.6666666666666666,31.477600000000056,0.90390535263039,32.39999999999943,0.9303928325292928,2.4239999999998574,robust_percent_reversal,Robust percent-vol: reversal only,robust_stability_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
a=120s | move=0.4x percent_to_dollar sigma (63D)/1800s | hold=3600s | reversal | exit_by_midnight,120,0.4,1800,3600,63,percent_to_dollar,reversal,exit_by_midnight,-48.258137034846385,1.2543999999976414,0.01629090909087846,0.013512353000848002,0.017581050200089307,-155.37720000000087,0.22077922077922077,0.4805194805194805,77,37,0.4594594594594595,0.03390270270263934,1.003207898632031,21,16,0.4805194805194805,2,3,0.6666666666666666,53.28679999999958,42.47991071436525,69.5308000000006,55.42952806132919,-68.27640000000295,robust_percent_reversal,Robust percent-vol: reversal only,robust_stability_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
a=120s | move=1x percent_to_dollar sigma (63D)/1800s | hold=3600s | reversal | exit_by_midnight,120,1.0,1800,3600,63,percent_to_dollar,reversal,exit_by_midnight,-inf,32.54520000000014,0.4226649350649369,1.8090680674660935,0.0,0.0,0.012987012987012988,0.012987012987012988,77,1,1.0,32.54520000000014,inf,1,0,0.012987012987012988,1,3,0.3333333333333333,32.54520000000014,1.0,32.54520000000014,1.0,0.0,robust_percent_reversal,Robust percent-vol: reversal only,robust_stability_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
a=120s | move=0.55x percent_to_dollar sigma (63D)/1800s | hold=3600s | reversal | exit_by_midnight,120,0.55,1800,3600,63,percent_to_dollar,reversal,exit_by_midnight,-inf,-9.379199999999077,-0.12180779220778022,-0.13694572168776026,-0.10883553183664253,-81.05879999999912,0.11688311688311688,0.2077922077922078,77,16,0.5625,-0.5861999999999417,0.9525595736674072,9,7,0.2077922077922078,1,3,0.3333333333333333,23.649999999999938,2.521537018082807,68.53080000000008,7.3066786079843515,-77.90999999999916,robust_percent_reversal,Robust percent-vol: reversal only,robust_stability_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
a=120s | move=1x percent_to_dollar sigma (63D)/1800s | hold=21600s | reversal | exit_by_midnight,120,1.0,1800,21600,63,percent_to_dollar,reversal,exit_by_midnight,-inf,-29.4547999999996,-0.38252987012986495,-1.8090680674660427,0.0,-29.4547999999996,0.0,0.012987012987012988,77,1,0.0,-29.4547999999996,0.0,1,0,0.012987012987012988,0,3,0.0,0.0,0.0,0.0,0.0,-29.4547999999996,robust_percent_reversal,Robust percent-vol: reversal only,robust_stability_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
a=120s | move=0.25x percent_to_dollar sigma (63D)/1800s | hold=21600s | reversal | exit_by_midnight,120,0.25,1800,21600,63,percent_to_dollar,reversal,exit_by_midnight,-inf,-400.22080000000153,-5.197672727272747,-2.0742240838337116,-2.2681006430364135,-615.9707999999995,0.2727272727272727,0.5974025974025974,77,46,0.45652173913043476,-8.700452173913078,0.6438481480176297,27,19,0.5974025974025974,1,3,0.3333333333333333,77.15399999999914,0.19277858622040345,85.53079999999954,0.21370903261399513,-485.7516000000011,robust_percent_reversal,Robust percent-vol: reversal only,robust_stability_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
a=120s | move=0.25x percent_to_dollar sigma (63D)/1800s | hold=3600s | reversal | exit_by_midnight,120,0.25,1800,3600,63,percent_to_dollar,reversal,exit_by_midnight,-inf,-186.66880000000126,-2.424270129870146,-2.430785794333365,-2.66627734162873,-211.18000000000092,0.24675324675324675,0.6103896103896104,77,47,0.40425531914893614,-3.9716765957447078,0.5683826650894287,28,19,0.6103896103896104,0,3,0.0,0.0,0.0,65.46120000000069,0.35068099221723315,-252.13000000000193,robust_percent_reversal,Robust percent-vol: reversal only,robust_stability_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
a=120s | move=0.75x percent_to_dollar sigma (63D)/1800s | hold=21600s | reversal | exit_by_midnight,120,0.75,1800,21600,63,percent_to_dollar,reversal,exit_by_midnight,2.6630780541384276,249.84479999999957,3.2874315789473627,2.1583450457914855,1.9218914452611118,-71.58679999999976,0.06578947368421052,0.10526315789473684,76,8,0.625,31.230599999999946,2.9420505246793347,4,4,0.10526315789473684,2,3,0.6666666666666666,135.36719999999897,0.541805152638755,149.5459999999996,0.5985555833061158,100.29879999999997,robust_percent_reversal,Robust percent-vol: reversal only,robust_stability_score,2025-11-01,2026-01-31,2026-02-01,2026-02-28
a=120s | move=0.75x percent_to_dollar sigma (63D)/1800s | hold=3600s | reversal | exit_by_midnight,120,0.75,1800,3600,63,percent_to_dollar,reversal,exit_by_midnight,1.446486694808928,128.40839999999963,1.689584210526311,1.4075572151723934,0.6786813411270218,-111.18160000000023,0.09210526315789473,0.15789473684210525,76,12,0.5833333333333334,10.70069999999997,1.9321194312410728,4,8,0.15789473684210525,2,3,0.6666666666666666,106.4259999999996,0.8288087072185302,113.22039999999966,0.8817211335083996,15.187999999999974,robust_percent_reversal,Robust percent-vol: reversal only,robust_stability_score,2025-11-01,2026-01-31,2026-02-01,2026-02-28
a=120s | move=1x percent_to_dollar sigma (63D)/1800s | hold=3600s | reversal | exit_by_midnight,120,1.0,1800,3600,63,percent_to_dollar,reversal,exit_by_midnight,0.8146019349001344,58.139999999999375,0.7649999999999918,0.9442655244426198,0.3733036431181132,-81.1916000000005,0.039473684210526314,0.06578947368421052,76,5,0.6,11.627999999999876,1.7160839298646324,2,3,0.06578947368421052,2,3,0.6666666666666666,32.54520000000014,0.559772961816314,79.22239999999931,1.36261437908497,-21.082399999999936,robust_percent_reversal,Robust percent-vol: reversal only,robust_stability_score,2025-11-01,2026-01-31,2026-02-01,2026-02-28
a=120s | move=0.4x percent_to_dollar sigma (63D)/1800s | hold=21600s | reversal | exit_by_midnight,120,0.4,1800,21600,63,percent_to_dollar,reversal,exit_by_midnight,0.1368511478174239,145.66600000000085,1.9166578947368533,0.7250973145605148,1.0642387631807966,-270.7103999999998,0.3157894736842105,0.5394736842105263,76,41,0.5853658536585366,3.5528292682927036,1.1707892327721725,18,23,0.5394736842105263,2,3,0.6666666666666666,229.3856000000006,1.574736726483869,146.6172000000002,1.0065300070023158,-0.9511999999993463,robust_percent_reversal,Robust percent-vol: reversal only,robust_stability_score,2025-11-01,2026-01-31,2026-02-01,2026-02-28
a=120s | move=0.55x percent_to_dollar sigma (63D)/1800s | hold=21600s | reversal | exit_by_midnight,120,0.55,1800,21600,63,percent_to_dollar,reversal,exit_by_midnight,-0.2074704978976692,108.48640000000088,1.427452631578959,0.5908843670424431,0.9807305324141268,-348.6324000000003,0.13157894736842105,0.3026315789473684,76,23,0.43478260869565216,4.716800000000041,1.167599677921095,9,14,0.3026315789473684,2,3,0.6666666666666666,140.22520000000054,1.2925601734410894,150.6180000000001,1.3883583564391377,-42.131599999999224,robust_percent_reversal,Robust percent-vol: reversal only,robust_stability_score,2025-11-01,2026-01-31,2026-02-01,2026-02-28
a=120s | move=0.4x percent_to_dollar sigma (63D)/1800s | hold=3600s | reversal | exit_by_midnight,120,0.4,1800,3600,63,percent_to_dollar,reversal,exit_by_midnight,-2.730196479287815,17.337200000000347,0.22812105263158353,0.14234436123538732,0.18866960356789594,-201.12839999999977,0.3157894736842105,0.6842105263157895,76,52,0.46153846153846156,0.3334076923076995,1.02913760278798,26,26,0.6842105263157895,2,3,0.6666666666666666,53.28679999999958,3.073552822831744,69.5308000000006,4.01049765821466,-52.193600000000245,robust_percent_reversal,Robust percent-vol: reversal only,robust_stability_score,2025-11-01,2026-01-31,2026-02-01,2026-02-28
a=120s | move=0.55x percent_to_dollar sigma (63D)/1800s | hold=3600s | reversal | exit_by_midnight,120,0.55,1800,3600,63,percent_to_dollar,reversal,exit_by_midnight,-inf,-59.56520000000022,-0.7837526315789503,-0.5584268846117988,-0.4884432402625574,-200.66240000000062,0.19736842105263158,0.40789473684210525,76,31,0.4838709677419355,-1.921458064516137,0.8642706620534242,14,17,0.40789473684210525,1,3,0.3333333333333333,23.649999999999938,0.3970439115456651,68.53080000000008,1.1505174162094618,-128.0960000000003,robust_percent_reversal,Robust percent-vol: reversal only,robust_stability_score,2025-11-01,2026-01-31,2026-02-01,2026-02-28
a=120s | move=0.25x percent_to_dollar sigma (63D)/1800s | hold=3600s | reversal | exit_by_midnight,120,0.25,1800,3600,63,percent_to_dollar,reversal,exit_by_midnight,-inf,-101.01679999999783,-1.329168421052603,-1.1517090388863398,-2.017683145856896,-238.96800000000007,0.34210526315789475,0.8289473684210527,76,63,0.4126984126984127,-1.6034412698412355,0.8146444002927052,35,28,0.8289473684210527,0,3,0.0,0.0,0.0,65.46120000000069,0.6480229031210858,-166.47799999999853,robust_percent_reversal,Robust percent-vol: reversal only,robust_stability_score,2025-11-01,2026-01-31,2026-02-01,2026-02-28
a=120s | move=0.25x percent_to_dollar sigma (63D)/1800s | hold=21600s | reversal | exit_by_midnight,120,0.25,1800,21600,63,percent_to_dollar,reversal,exit_by_midnight,-inf,-456.5688000000013,-6.007484210526333,-1.9204828061812838,-2.954188326430913,-721.0852000000002,0.3684210526315789,0.8157894736842105,76,62,0.45161290322580644,-7.364012903225825,0.7183828966427902,34,28,0.8157894736842105,1,3,0.3333333333333333,20.805999999999507,0.04557034996696981,110.42679999999955,0.24186234363802175,-566.9956000000009,robust_percent_reversal,Robust percent-vol: reversal only,robust_stability_score,2025-11-01,2026-01-31,2026-02-01,2026-02-28
a=120s | move=1x percent_to_dollar sigma (63D)/1800s | hold=21600s | reversal | exit_by_midnight,120,1.0,1800,21600,63,percent_to_dollar,reversal,exit_by_midnight,-inf,-71.05359999999965,-0.9349157894736796,-2.5544914732081225,-1.7283273565687975,-71.05359999999965,0.0,0.02631578947368421,76,2,0.0,-35.526799999999824,0.0,1,1,0.02631578947368421,0,3,0.0,0.0,0.0,0.0,0.0,-71.05359999999965,robust_percent_reversal,Robust percent-vol: reversal only,robust_stability_score,2025-11-01,2026-01-31,2026-02-01,2026-02-28
a=120s | move=0.75x percent_to_dollar sigma (63D)/1800s | hold=21600s | reversal | exit_by_midnight,120,0.75,1800,21600,63,percent_to_dollar,reversal,exit_by_midnight,1.1059820571412484,138.08760000000024,1.8411680000000032,1.2571249933307311,0.9871110027380365,-71.58679999999978,0.05333333333333334,0.09333333333333334,75,7,0.5714285714285714,19.726800000000026,1.891628656586883,4,3,0.09333333333333334,2,3,0.6666666666666666,135.36719999999897,0.9802994620805832,149.5459999999996,1.0829792102983855,-11.458399999999358,robust_percent_reversal,Robust percent-vol: reversal only,robust_stability_score,2025-12-01,2026-02-28,2026-03-01,2026-03-26
a=120s | move=0.55x percent_to_dollar sigma (63D)/1800s | hold=21600s | reversal | exit_by_midnight,120,0.55,1800,21600,63,percent_to_dollar,reversal,exit_by_midnight,0.6392507104084229,248.75959999999986,3.316794666666665,1.0371097288181612,2.096812727944453,-367.4100000000005,0.17333333333333334,0.37333333333333335,75,28,0.4642857142857143,8.884271428571424,1.2946439062292696,13,15,0.37333333333333335,2,3,0.6666666666666666,280.49839999999955,1.127588241820616,234.20959999999903,0.941509794998863,14.550000000000836,robust_percent_reversal,Robust percent-vol: reversal only,robust_stability_score,2025-12-01,2026-02-28,2026-03-01,2026-03-26
a=120s | move=0.75x percent_to_dollar sigma (63D)/1800s | hold=3600s | reversal | exit_by_midnight,120,0.75,1800,3600,63,percent_to_dollar,reversal,exit_by_midnight,0.09586663514360813,96.62360000000066,1.2883146666666756,0.7057262827692254,0.38360326992257293,-165.0575999999992,0.10666666666666667,0.2,75,15,0.5333333333333333,6.441573333333378,1.3112123753683051,6,9,0.2,1,3,0.3333333333333333,106.4259999999996,1.1014493353590518,113.22039999999966,1.1717675598921886,-16.596799999998993,robust_percent_reversal,Robust percent-vol: reversal only,robust_stability_score,2025-12-01,2026-02-28,2026-03-01,2026-03-26
a=120s | move=0.4x percent_to_dollar sigma (63D)/1800s | hold=21600s | reversal | exit_by_midnight,120,0.4,1800,21600,63,percent_to_dollar,reversal,exit_by_midnight,-0.4064796218644757,130.5979999999998,1.741306666666664,0.48122958610501704,0.7734806726630462,-270.7103999999998,0.36,0.6533333333333333,75,49,0.5510204081632653,2.665265306122444,1.0984384082702785,22,27,0.6533333333333333,2,3,0.6666666666666666,229.3856000000006,1.7564250601081255,167.27719999999886,1.2808557558308638,-36.67919999999907,robust_percent_reversal,Robust percent-vol: reversal only,robust_stability_score,2025-12-01,2026-02-28,2026-03-01,2026-03-26
a=120s | move=0.55x percent_to_dollar sigma (63D)/1800s | hold=3600s | reversal | exit_by_midnight,120,0.55,1800,3600,63,percent_to_dollar,reversal,exit_by_midnight,-0.811443413950931,43.375599999996325,0.5783413333332843,0.3850238575954235,0.3738372447145219,-200.66240000000062,0.24,0.49333333333333335,75,37,0.4864864864864865,1.1723135135134146,1.0984455017779977,19,18,0.49333333333333335,2,3,0.6666666666666666,98.07439999999721,2.2610499912394415,68.53080000000008,1.5799389518532514,-25.15520000000376,robust_percent_reversal,Robust percent-vol: reversal only,robust_stability_score,2025-12-01,2026-02-28,2026-03-01,2026-03-26
a=120s | move=1x percent_to_dollar sigma (63D)/1800s | hold=3600s | reversal | exit_by_midnight,120,1.0,1800,3600,63,percent_to_dollar,reversal,exit_by_midnight,-2.011227242807262,21.705599999999976,0.28940799999999967,0.2145859218691133,0.09155544530861193,-117.83919999999915,0.06666666666666667,0.10666666666666667,75,8,0.625,2.7131999999999956,1.1090564877395803,3,5,0.10666666666666667,1,3,0.3333333333333333,25.594799999999225,1.179179566563433,91.34199999999977,4.208222762789321,-69.6363999999998,robust_percent_reversal,Robust percent-vol: reversal only,robust_stability_score,2025-12-01,2026-02-28,2026-03-01,2026-03-26
a=120s | move=0.25x percent_to_dollar sigma (63D)/1800s | hold=21600s | reversal | exit_by_midnight,120,0.25,1800,21600,63,percent_to_dollar,reversal,exit_by_midnight,-inf,-60.54440000000122,-0.8072586666666829,-0.2218360944010457,-0.4155554389142862,-325.8348000000011,0.38666666666666666,0.8266666666666667,75,62,0.46774193548387094,-0.9765225806451794,0.9633933041339452,31,31,0.8266666666666667,1,3,0.3333333333333333,20.805999999999507,0.34364862811422836,183.31959999999995,3.027853938597067,-243.86400000000117,robust_percent_reversal,Robust percent-vol: reversal only,robust_stability_score,2025-12-01,2026-02-28,2026-03-01,2026-03-26
a=120s | move=0.4x percent_to_dollar sigma (63D)/1800s | hold=3600s | reversal | exit_by_midnight,120,0.4,1800,3600,63,percent_to_dollar,reversal,exit_by_midnight,-inf,-197.5008000000016,-2.633344000000021,-1.6281285577438478,-1.9668830074233759,-314.03400000000175,0.3333333333333333,0.7466666666666667,75,56,0.44642857142857145,-3.5268000000000277,0.7214538610992614,27,29,0.7466666666666667,1,3,0.3333333333333333,53.28679999999958,0.2698054893954817,69.5308000000006,0.3520532575057926,-267.0316000000022,robust_percent_reversal,Robust percent-vol: reversal only,robust_stability_score,2025-12-01,2026-02-28,2026-03-01,2026-03-26
a=120s | move=1x percent_to_dollar sigma (63D)/1800s | hold=21600s | reversal | exit_by_midnight,120,1.0,1800,21600,63,percent_to_dollar,reversal,exit_by_midnight,-inf,-70.26399999999914,-0.9368533333333219,-2.5657162917507006,-1.62617563322962,-70.26399999999914,0.0,0.02666666666666667,75,2,0.0,-35.13199999999957,0.0,1,1,0.02666666666666667,0,3,0.0,0.0,0.0,0.0,0.0,-70.26399999999914,robust_percent_reversal,Robust percent-vol: reversal only,robust_stability_score,2025-12-01,2026-02-28,2026-03-01,2026-03-26
a=120s | move=0.25x percent_to_dollar sigma (63D)/1800s | hold=3600s | reversal | exit_by_midnight,120,0.25,1800,3600,63,percent_to_dollar,reversal,exit_by_midnight,-inf,-327.9923999999947,-4.37323199999993,-3.736826321367969,-5.36232195339425,-355.4403999999945,0.3333333333333333,0.84,75,63,0.3968253968253968,-5.206228571428488,0.5229620554063369,32,31,0.84,0,3,0.0,0.0,0.0,49.462800000000314,0.15080471376776144,-377.455199999995,robust_percent_reversal,Robust percent-vol: reversal only,robust_stability_score,2025-12-01,2026-02-28,2026-03-01,2026-03-26
