params,delay_s,rarity_percentile,move_window_s,hold_s,signal_mode,bad_hour_rule,trend_filter,vol_filter,time_bucket,score,total_pnl_cents,avg_daily_pnl_cents,daily_sharpe,daily_sortino,max_drawdown_cents,positive_day_rate,active_day_rate,days,trades,win_rate,avg_trade_cents,profit_factor,long_trades,short_trades,trades_per_day,profitable_months,month_count,profitable_month_rate,best_month_pnl_cents,best_month_share,top_trade_pnl_cents,top_trade_share,top_trade_removed_pnl_cents,cluster_neighbors,cluster_positive_neighbors,cluster_positive_rate,rare_stability_score,run_key,run_label,objective,train_start,train_end,test_start,test_end
a=120s | move>99th percentile of recent 900s moves | hold=3600s | continuation | trend=up | vol=any | time=any | exit_by_midnight,120,99.0,900,3600,continuation,exit_by_midnight,up,any,any,2.6294172703585192,254.84399999999766,3.3096623376623073,2.0109791306401137,2.547122911873124,-74.4692000000006,0.09090909090909091,0.14285714285714285,77,11,0.6363636363636364,23.167636363636152,2.2177551301262644,2,9,0.14285714285714285,2,3,0.6666666666666666,168.4499999999989,0.6609926072420793,116.42760000000048,0.4568583133210966,138.41639999999717,7,3,0.42857142857142855,4.472274413215662,regime_rare_move_wf,Regime-gated rare move walk-forward,regime_rare_move_stability_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
a=120s | move>99th percentile of recent 900s moves | hold=7200s | continuation | trend=up | vol=any | time=any | exit_by_midnight,120,99.0,900,7200,continuation,exit_by_midnight,up,any,any,2.6294172703585192,254.84399999999766,3.3096623376623073,2.0109791306401137,2.547122911873124,-74.4692000000006,0.09090909090909091,0.14285714285714285,77,11,0.6363636363636364,23.167636363636152,2.2177551301262644,2,9,0.14285714285714285,2,3,0.6666666666666666,168.4499999999989,0.6609926072420793,116.42760000000048,0.4568583133210966,138.41639999999717,7,3,0.42857142857142855,4.472274413215662,regime_rare_move_wf,Regime-gated rare move walk-forward,regime_rare_move_stability_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
a=120s | move>99th percentile of recent 900s moves | hold=3600s | reversal | trend=down | vol=any | time=late | exit_by_midnight,120,99.0,900,3600,reversal,exit_by_midnight,down,any,late,1.3068244544260974,77.65080000000141,1.0084519480519665,1.6132757686152432,2.3878546736747284,-56.19199999999924,0.14285714285714285,0.24675324675324675,77,19,0.5789473684210527,4.086884210526391,1.6756802851315327,12,7,0.24675324675324675,1,3,0.3333333333333333,110.64120000000011,1.4248558933069344,49.547200000000316,0.6380771350713633,28.103600000001094,7,5,0.7142857142857143,4.378253025854669,regime_rare_move_wf,Regime-gated rare move walk-forward,regime_rare_move_stability_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
a=120s | move>99th percentile of recent 900s moves | hold=7200s | reversal | trend=down | vol=any | time=late | exit_by_midnight,120,99.0,900,7200,reversal,exit_by_midnight,down,any,late,1.3068244544260974,77.65080000000141,1.0084519480519665,1.6132757686152432,2.3878546736747284,-56.19199999999924,0.14285714285714285,0.24675324675324675,77,19,0.5789473684210527,4.086884210526391,1.6756802851315327,12,7,0.24675324675324675,1,3,0.3333333333333333,110.64120000000011,1.4248558933069344,49.547200000000316,0.6380771350713633,28.103600000001094,7,5,0.7142857142857143,4.378253025854669,regime_rare_move_wf,Regime-gated rare move walk-forward,regime_rare_move_stability_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
a=120s | move>99th percentile of recent 1800s moves | hold=3600s | continuation | trend=up | vol=any | time=late | exit_by_midnight,120,99.0,1800,3600,continuation,exit_by_midnight,up,any,late,2.347912665782651,167.30160000000012,2.1727480519480533,2.0382880258901466,0.0,-74.4692000000006,0.07792207792207792,0.09090909090909091,77,7,0.8571428571428571,23.90022857142859,3.246587851084684,1,6,0.09090909090909091,2,3,0.6666666666666666,130.30080000000027,0.7788377397466621,107.46280000000014,0.6423297804683282,59.83879999999998,7,3,0.42857142857142855,4.190769808639794,regime_rare_move_wf,Regime-gated rare move walk-forward,regime_rare_move_stability_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
a=120s | move>99th percentile of recent 1800s moves | hold=7200s | continuation | trend=up | vol=any | time=late | exit_by_midnight,120,99.0,1800,7200,continuation,exit_by_midnight,up,any,late,2.347912665782651,167.30160000000012,2.1727480519480533,2.0382880258901466,0.0,-74.4692000000006,0.07792207792207792,0.09090909090909091,77,7,0.8571428571428571,23.90022857142859,3.246587851084684,1,6,0.09090909090909091,2,3,0.6666666666666666,130.30080000000027,0.7788377397466621,107.46280000000014,0.6423297804683282,59.83879999999998,7,3,0.42857142857142855,4.190769808639794,regime_rare_move_wf,Regime-gated rare move walk-forward,regime_rare_move_stability_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
a=120s | move>97.5th percentile of recent 1800s moves | hold=3600s | reversal | trend=down | vol=any | time=late | exit_by_midnight,120,97.5,1800,3600,reversal,exit_by_midnight,down,any,late,-0.24492865383510942,43.48799999999839,0.5647792207791998,0.5918172560987346,0.6913558741428807,-148.66840000000093,0.15584415584415584,0.2987012987012987,77,23,0.5217391304347826,1.8907826086955821,1.1808575763221516,14,9,0.2987012987012987,2,3,0.6666666666666666,81.1416000000001,1.8658388520972016,60.540000000000255,1.392108167770477,-17.05200000000187,11,8,0.7272727272727273,4.045980437073982,regime_rare_move_wf,Regime-gated rare move walk-forward,regime_rare_move_stability_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
a=120s | move>97.5th percentile of recent 1800s moves | hold=7200s | reversal | trend=down | vol=any | time=late | exit_by_midnight,120,97.5,1800,7200,reversal,exit_by_midnight,down,any,late,-0.24492865383510942,43.48799999999839,0.5647792207791998,0.5918172560987346,0.6913558741428807,-148.66840000000093,0.15584415584415584,0.2987012987012987,77,23,0.5217391304347826,1.8907826086955821,1.1808575763221516,14,9,0.2987012987012987,2,3,0.6666666666666666,81.1416000000001,1.8658388520972016,60.540000000000255,1.392108167770477,-17.05200000000187,11,8,0.7272727272727273,4.045980437073982,regime_rare_move_wf,Regime-gated rare move walk-forward,regime_rare_move_stability_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
a=120s | move>97.5th percentile of recent 1800s moves | hold=3600s | reversal | trend=down | vol=any | time=mid | exit_by_midnight,120,97.5,1800,3600,reversal,exit_by_midnight,down,any,mid,3.2815270836978554,213.54040000000208,2.7732519480519753,2.4316625607526845,1.465178880188975,-104.13799999999951,0.07792207792207792,0.11688311688311688,77,9,0.6666666666666666,23.726711111111342,2.831147805267917,4,5,0.11688311688311688,3,3,1.0,147.12920000000145,0.6889993649913553,81.44200000000033,0.3813891891183099,132.09840000000173,11,1,0.09090909090909091,3.8178907200614915,regime_rare_move_wf,Regime-gated rare move walk-forward,regime_rare_move_stability_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
a=120s | move>97.5th percentile of recent 1800s moves | hold=7200s | reversal | trend=down | vol=any | time=mid | exit_by_midnight,120,97.5,1800,7200,reversal,exit_by_midnight,down,any,mid,3.2815270836978554,213.54040000000208,2.7732519480519753,2.4316625607526845,1.465178880188975,-104.13799999999951,0.07792207792207792,0.11688311688311688,77,9,0.6666666666666666,23.726711111111342,2.831147805267917,4,5,0.11688311688311688,3,3,1.0,147.12920000000145,0.6889993649913553,81.44200000000033,0.3813891891183099,132.09840000000173,11,1,0.09090909090909091,3.8178907200614915,regime_rare_move_wf,Regime-gated rare move walk-forward,regime_rare_move_stability_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
a=120s | move>97.5th percentile of recent 900s moves | hold=3600s | continuation | trend=up | vol=any | time=mid | exit_by_midnight,120,97.5,900,3600,continuation,exit_by_midnight,up,any,mid,0.3733369151806151,84.8083999999998,1.1014077922077896,0.7531302713519429,0.5320926141007501,-179.0976000000009,0.07792207792207792,0.11688311688311688,77,9,0.6666666666666666,9.423155555555534,1.3660457166534223,3,6,0.11688311688311688,2,3,0.6666666666666666,112.4564000000001,1.3260054428570798,86.41600000000005,1.0189556694855728,-1.6076000000002466,11,6,0.5454545454545454,3.5915187333624337,regime_rare_move_wf,Regime-gated rare move walk-forward,regime_rare_move_stability_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
a=120s | move>97.5th percentile of recent 900s moves | hold=7200s | continuation | trend=up | vol=any | time=mid | exit_by_midnight,120,97.5,900,7200,continuation,exit_by_midnight,up,any,mid,0.3733369151806151,84.8083999999998,1.1014077922077896,0.7531302713519429,0.5320926141007501,-179.0976000000009,0.07792207792207792,0.11688311688311688,77,9,0.6666666666666666,9.423155555555534,1.3660457166534223,3,6,0.11688311688311688,2,3,0.6666666666666666,112.4564000000001,1.3260054428570798,86.41600000000005,1.0189556694855728,-1.6076000000002466,11,6,0.5454545454545454,3.5915187333624337,regime_rare_move_wf,Regime-gated rare move walk-forward,regime_rare_move_stability_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
a=120s | move>97.5th percentile of recent 1800s moves | hold=3600s | continuation | trend=up | vol=any | time=mid | exit_by_midnight,120,97.5,1800,3600,continuation,exit_by_midnight,up,any,mid,0.8666380409959775,107.4576000000004,1.3955532467532519,1.0945362586460965,0.7293734969340675,-99.54359999999988,0.05194805194805195,0.07792207792207792,77,6,0.6666666666666666,17.909600000000065,1.6882466419525888,2,4,0.07792207792207792,1,3,0.3333333333333333,107.45760000000041,1.0000000000000002,85.41559999999954,0.7948772353002415,22.042000000000854,11,5,0.45454545454545453,3.548456222814159,regime_rare_move_wf,Regime-gated rare move walk-forward,regime_rare_move_stability_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
a=120s | move>97.5th percentile of recent 1800s moves | hold=7200s | continuation | trend=up | vol=any | time=mid | exit_by_midnight,120,97.5,1800,7200,continuation,exit_by_midnight,up,any,mid,0.8666380409959775,107.4576000000004,1.3955532467532519,1.0945362586460965,0.7293734969340675,-99.54359999999988,0.05194805194805195,0.07792207792207792,77,6,0.6666666666666666,17.909600000000065,1.6882466419525888,2,4,0.07792207792207792,1,3,0.3333333333333333,107.45760000000041,1.0000000000000002,85.41559999999954,0.7948772353002415,22.042000000000854,11,5,0.45454545454545453,3.548456222814159,regime_rare_move_wf,Regime-gated rare move walk-forward,regime_rare_move_stability_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
a=120s | move>95th percentile of recent 900s moves | hold=3600s | continuation | trend=up | vol=any | time=any | exit_by_midnight,120,95.0,900,3600,continuation,exit_by_midnight,up,any,any,2.6843895638558464,414.44519999999477,5.382405194805127,2.041547595643898,1.905138094011195,-167.86839999999984,0.18181818181818182,0.2987012987012987,77,23,0.6086956521739131,18.019356521738903,1.8763322222494507,12,11,0.2987012987012987,2,3,0.6666666666666666,293.2067999999972,0.7074682008622634,199.4259999999996,0.481187862713821,215.01919999999518,7,1,0.14285714285714285,3.2986752781415607,regime_rare_move_wf,Regime-gated rare move walk-forward,regime_rare_move_stability_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
a=120s | move>95th percentile of recent 900s moves | hold=7200s | continuation | trend=up | vol=any | time=any | exit_by_midnight,120,95.0,900,7200,continuation,exit_by_midnight,up,any,any,2.6843895638558464,414.44519999999477,5.382405194805127,2.041547595643898,1.905138094011195,-167.86839999999984,0.18181818181818182,0.2987012987012987,77,23,0.6086956521739131,18.019356521738903,1.8763322222494507,12,11,0.2987012987012987,2,3,0.6666666666666666,293.2067999999972,0.7074682008622634,199.4259999999996,0.481187862713821,215.01919999999518,7,1,0.14285714285714285,3.2986752781415607,regime_rare_move_wf,Regime-gated rare move walk-forward,regime_rare_move_stability_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
a=120s | move>97.5th percentile of recent 900s moves | hold=3600s | reversal | trend=down | vol=any | time=any | exit_by_midnight,120,97.5,900,3600,reversal,exit_by_midnight,down,any,any,1.1235521001846809,139.26840000000618,1.8086805194805997,0.9247587160084784,1.1818234843383508,-224.9163999999975,0.2077922077922078,0.4155844155844156,77,32,0.5,4.352137500000192,1.2613117561807883,15,17,0.4155844155844156,3,3,1.0,61.19480000000206,0.4394019030878458,139.49920000000017,1.0016572316476242,-0.23079999999399092,11,4,0.36363636363636365,3.269006645639226,regime_rare_move_wf,Regime-gated rare move walk-forward,regime_rare_move_stability_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
a=120s | move>97.5th percentile of recent 900s moves | hold=7200s | reversal | trend=down | vol=any | time=any | exit_by_midnight,120,97.5,900,7200,reversal,exit_by_midnight,down,any,any,1.1235521001846809,139.26840000000618,1.8086805194805997,0.9247587160084784,1.1818234843383508,-224.9163999999975,0.2077922077922078,0.4155844155844156,77,32,0.5,4.352137500000192,1.2613117561807883,15,17,0.4155844155844156,3,3,1.0,61.19480000000206,0.4394019030878458,139.49920000000017,1.0016572316476242,-0.23079999999399092,11,4,0.36363636363636365,3.269006645639226,regime_rare_move_wf,Regime-gated rare move walk-forward,regime_rare_move_stability_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
a=120s | move>97.5th percentile of recent 1800s moves | hold=3600s | reversal | trend=any | vol=any | time=any | exit_by_midnight,120,97.5,1800,3600,reversal,exit_by_midnight,any,any,any,0.5613227594367657,207.94319999999954,2.700561038961033,1.044076151127582,1.2236585568568163,-301.1896000000004,0.33766233766233766,0.5974025974025974,77,46,0.5652173913043478,4.520504347826076,1.2388609835306288,30,16,0.5974025974025974,1,3,0.3333333333333333,310.90240000000097,1.4951313627952327,130.52200000000053,0.6276810205863949,77.421199999999,11,5,0.45454545454545453,3.2431409412549472,regime_rare_move_wf,Regime-gated rare move walk-forward,regime_rare_move_stability_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
a=120s | move>97.5th percentile of recent 1800s moves | hold=7200s | reversal | trend=any | vol=any | time=any | exit_by_midnight,120,97.5,1800,7200,reversal,exit_by_midnight,any,any,any,0.5613227594367657,207.94319999999954,2.700561038961033,1.044076151127582,1.2236585568568163,-301.1896000000004,0.33766233766233766,0.5974025974025974,77,46,0.5652173913043478,4.520504347826076,1.2388609835306288,30,16,0.5974025974025974,1,3,0.3333333333333333,310.90240000000097,1.4951313627952327,130.52200000000053,0.6276810205863949,77.421199999999,11,5,0.45454545454545453,3.2431409412549472,regime_rare_move_wf,Regime-gated rare move walk-forward,regime_rare_move_stability_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
a=120s | move>99th percentile of recent 1800s moves | hold=3600s | continuation | trend=up | vol=any | time=any | exit_by_midnight,120,99.0,1800,3600,continuation,exit_by_midnight,up,any,any,1.3304513786077534,140.18319999999812,1.8205610389610145,1.1518709069598043,0.8752094094343119,-110.53920000000053,0.07792207792207792,0.11688311688311688,77,9,0.6666666666666666,15.575911111110905,1.6105486886002547,1,8,0.11688311688311688,2,3,0.6666666666666666,103.18239999999824,0.7360539636703943,107.46280000000014,0.7665882930336987,32.72039999999798,7,3,0.42857142857142855,3.173308521464896,regime_rare_move_wf,Regime-gated rare move walk-forward,regime_rare_move_stability_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
a=120s | move>99th percentile of recent 1800s moves | hold=7200s | continuation | trend=up | vol=any | time=any | exit_by_midnight,120,99.0,1800,7200,continuation,exit_by_midnight,up,any,any,1.3304513786077534,140.18319999999812,1.8205610389610145,1.1518709069598043,0.8752094094343119,-110.53920000000053,0.07792207792207792,0.11688311688311688,77,9,0.6666666666666666,15.575911111110905,1.6105486886002547,1,8,0.11688311688311688,2,3,0.6666666666666666,103.18239999999824,0.7360539636703943,107.46280000000014,0.7665882930336987,32.72039999999798,7,3,0.42857142857142855,3.173308521464896,regime_rare_move_wf,Regime-gated rare move walk-forward,regime_rare_move_stability_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
a=120s | move>95th percentile of recent 1800s moves | hold=3600s | reversal | trend=any | vol=any | time=late | exit_by_midnight,120,95.0,1800,3600,reversal,exit_by_midnight,any,any,late,0.09040313075137324,195.4195999999971,2.5379168831168455,0.9269665570263532,1.1963336133973905,-409.13920000000405,0.36363636363636365,0.7272727272727273,77,56,0.5,3.489635714285662,1.2033372262506328,32,24,0.7272727272727273,1,3,0.3333333333333333,351.0632000000014,1.7964584923928133,141.49839999999978,0.7240747601571279,53.92119999999733,7,5,0.7142857142857143,3.1618317021799447,regime_rare_move_wf,Regime-gated rare move walk-forward,regime_rare_move_stability_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
a=120s | move>95th percentile of recent 1800s moves | hold=7200s | reversal | trend=any | vol=any | time=late | exit_by_midnight,120,95.0,1800,7200,reversal,exit_by_midnight,any,any,late,0.09040313075137324,195.4195999999971,2.5379168831168455,0.9269665570263532,1.1963336133973905,-409.13920000000405,0.36363636363636365,0.7272727272727273,77,56,0.5,3.489635714285662,1.2033372262506328,32,24,0.7272727272727273,1,3,0.3333333333333333,351.0632000000014,1.7964584923928133,141.49839999999978,0.7240747601571279,53.92119999999733,7,5,0.7142857142857143,3.1618317021799447,regime_rare_move_wf,Regime-gated rare move walk-forward,regime_rare_move_stability_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
a=120s | move>99th percentile of recent 900s moves | hold=3600s | continuation | trend=up | vol=any | time=late | exit_by_midnight,120,99.0,900,3600,continuation,exit_by_midnight,up,any,late,1.2575681050510965,139.42960000000056,1.8107740259740333,1.2244892713595381,1.396964234428013,-74.4692000000006,0.07792207792207792,0.12987012987012986,77,10,0.6,13.942960000000053,1.679202121544541,1,9,0.12987012987012986,2,3,0.6666666666666666,138.29799999999938,0.9918840762650027,116.42760000000048,0.8350278563518795,23.00200000000008,7,3,0.42857142857142855,3.1004252479082397,regime_rare_move_wf,Regime-gated rare move walk-forward,regime_rare_move_stability_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
a=120s | move>99th percentile of recent 900s moves | hold=7200s | continuation | trend=up | vol=any | time=late | exit_by_midnight,120,99.0,900,7200,continuation,exit_by_midnight,up,any,late,1.2575681050510965,139.42960000000056,1.8107740259740333,1.2244892713595381,1.396964234428013,-74.4692000000006,0.07792207792207792,0.12987012987012986,77,10,0.6,13.942960000000053,1.679202121544541,1,9,0.12987012987012986,2,3,0.6666666666666666,138.29799999999938,0.9918840762650027,116.42760000000048,0.8350278563518795,23.00200000000008,7,3,0.42857142857142855,3.1004252479082397,regime_rare_move_wf,Regime-gated rare move walk-forward,regime_rare_move_stability_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
a=120s | move>95th percentile of recent 900s moves | hold=3600s | continuation | trend=any | vol=any | time=mid | exit_by_midnight,120,95.0,900,3600,continuation,exit_by_midnight,any,any,mid,2.4718423713061495,402.8055999999944,5.231241558441486,1.6759377821830752,2.5431295061931536,-288.30840000000313,0.36363636363636365,0.6233766233766234,77,48,0.5833333333333334,8.391783333333217,1.4030714659389254,18,30,0.6233766233766234,3,3,1.0,218.3171999999975,0.5419914718166792,199.4259999999996,0.49509242175382456,203.3795999999948,7,1,0.14285714285714285,3.086128085591864,regime_rare_move_wf,Regime-gated rare move walk-forward,regime_rare_move_stability_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
a=120s | move>95th percentile of recent 900s moves | hold=7200s | continuation | trend=any | vol=any | time=mid | exit_by_midnight,120,95.0,900,7200,continuation,exit_by_midnight,any,any,mid,2.4718423713061495,402.8055999999944,5.231241558441486,1.6759377821830752,2.5431295061931536,-288.30840000000313,0.36363636363636365,0.6233766233766234,77,48,0.5833333333333334,8.391783333333217,1.4030714659389254,18,30,0.6233766233766234,3,3,1.0,218.3171999999975,0.5419914718166792,199.4259999999996,0.49509242175382456,203.3795999999948,7,1,0.14285714285714285,3.086128085591864,regime_rare_move_wf,Regime-gated rare move walk-forward,regime_rare_move_stability_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
a=120s | move>95th percentile of recent 1800s moves | hold=3600s | reversal | trend=down | vol=any | time=late | exit_by_midnight,120,95.0,1800,3600,reversal,exit_by_midnight,down,any,late,1.2343800516023107,154.65800000000178,2.0085454545454775,1.1722470573155515,1.8270874278120453,-181.73039999999975,0.2077922077922078,0.4155844155844156,77,32,0.5,4.8330625000000556,1.365164559926864,16,16,0.4155844155844156,2,3,0.6666666666666666,86.34960000000137,0.5583261131011676,141.49839999999978,0.9149116114264904,13.159600000002001,7,3,0.42857142857142855,3.0772371944594537,regime_rare_move_wf,Regime-gated rare move walk-forward,regime_rare_move_stability_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
a=120s | move>95th percentile of recent 1800s moves | hold=7200s | reversal | trend=down | vol=any | time=late | exit_by_midnight,120,95.0,1800,7200,reversal,exit_by_midnight,down,any,late,1.2343800516023107,154.65800000000178,2.0085454545454775,1.1722470573155515,1.8270874278120453,-181.73039999999975,0.2077922077922078,0.4155844155844156,77,32,0.5,4.8330625000000556,1.365164559926864,16,16,0.4155844155844156,2,3,0.6666666666666666,86.34960000000137,0.5583261131011676,141.49839999999978,0.9149116114264904,13.159600000002001,7,3,0.42857142857142855,3.0772371944594537,regime_rare_move_wf,Regime-gated rare move walk-forward,regime_rare_move_stability_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
a=120s | move>99th percentile of recent 900s moves | hold=3600s | continuation | trend=any | vol=any | time=mid | exit_by_midnight,120,99.0,900,3600,continuation,exit_by_midnight,any,any,mid,2.4246821967779204,172.00599999999812,2.2338441558441313,2.036977917155126,1.521448685065168,-55.39240000000012,0.07792207792207792,0.11688311688311688,77,9,0.6666666666666666,19.11177777777757,2.3803635686610107,5,4,0.11688311688311688,2,3,0.6666666666666666,153.76440000000076,0.8939478855388907,87.41639999999914,0.5082171552155162,84.58959999999898,7,1,0.14285714285714285,3.0389679110636347,regime_rare_move_wf,Regime-gated rare move walk-forward,regime_rare_move_stability_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
a=120s | move>99th percentile of recent 900s moves | hold=7200s | continuation | trend=any | vol=any | time=mid | exit_by_midnight,120,99.0,900,7200,continuation,exit_by_midnight,any,any,mid,2.4246821967779204,172.00599999999812,2.2338441558441313,2.036977917155126,1.521448685065168,-55.39240000000012,0.07792207792207792,0.11688311688311688,77,9,0.6666666666666666,19.11177777777757,2.3803635686610107,5,4,0.11688311688311688,2,3,0.6666666666666666,153.76440000000076,0.8939478855388907,87.41639999999914,0.5082171552155162,84.58959999999898,7,1,0.14285714285714285,3.0389679110636347,regime_rare_move_wf,Regime-gated rare move walk-forward,regime_rare_move_stability_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
a=120s | move>95th percentile of recent 900s moves | hold=3600s | reversal | trend=any | vol=high | time=mid | exit_by_midnight,120,95.0,900,3600,reversal,exit_by_midnight,any,high,mid,3.871589099948225,463.10839999999934,6.09353157894736,3.2559718999482277,3.4910998199179626,-93.71159999999969,0.10526315789473684,0.13157894736842105,76,10,0.8,46.310839999999935,4.124086941270089,7,3,0.13157894736842105,1,3,0.3333333333333333,463.10839999999934,1.0,133.44400000000064,0.28814851987137535,329.6643999999987,7,5,0.7142857142857143,6.943017671376796,regime_rare_move_wf,Regime-gated rare move walk-forward,regime_rare_move_stability_score,2025-11-01,2026-01-31,2026-02-01,2026-02-28
a=120s | move>95th percentile of recent 900s moves | hold=7200s | reversal | trend=any | vol=high | time=mid | exit_by_midnight,120,95.0,900,7200,reversal,exit_by_midnight,any,high,mid,3.871589099948225,463.10839999999934,6.09353157894736,3.2559718999482277,3.4910998199179626,-93.71159999999969,0.10526315789473684,0.13157894736842105,76,10,0.8,46.310839999999935,4.124086941270089,7,3,0.13157894736842105,1,3,0.3333333333333333,463.10839999999934,1.0,133.44400000000064,0.28814851987137535,329.6643999999987,7,5,0.7142857142857143,6.943017671376796,regime_rare_move_wf,Regime-gated rare move walk-forward,regime_rare_move_stability_score,2025-11-01,2026-01-31,2026-02-01,2026-02-28
a=120s | move>97.5th percentile of recent 900s moves | hold=3600s | reversal | trend=up | vol=any | time=mid | exit_by_midnight,120,97.5,900,3600,reversal,exit_by_midnight,up,any,mid,1.631574903038692,301.60439999999886,3.968478947368406,1.4998199658088662,1.4795195049663745,-339.2011999999992,0.13157894736842105,0.2236842105263158,76,17,0.5882352941176471,17.741435294117583,1.6322916885044443,10,7,0.2236842105263158,2,3,0.6666666666666666,289.2523999999986,0.9590456903148618,171.6140000000002,0.5690036352254836,129.99039999999866,11,9,0.8181818181818182,6.4588476303114195,regime_rare_move_wf,Regime-gated rare move walk-forward,regime_rare_move_stability_score,2025-11-01,2026-01-31,2026-02-01,2026-02-28
a=120s | move>97.5th percentile of recent 900s moves | hold=7200s | reversal | trend=up | vol=any | time=mid | exit_by_midnight,120,97.5,900,7200,reversal,exit_by_midnight,up,any,mid,1.631574903038692,301.60439999999886,3.968478947368406,1.4998199658088662,1.4795195049663745,-339.2011999999992,0.13157894736842105,0.2236842105263158,76,17,0.5882352941176471,17.741435294117583,1.6322916885044443,10,7,0.2236842105263158,2,3,0.6666666666666666,289.2523999999986,0.9590456903148618,171.6140000000002,0.5690036352254836,129.99039999999866,11,9,0.8181818181818182,6.4588476303114195,regime_rare_move_wf,Regime-gated rare move walk-forward,regime_rare_move_stability_score,2025-11-01,2026-01-31,2026-02-01,2026-02-28
a=120s | move>95th percentile of recent 1800s moves | hold=3600s | reversal | trend=up | vol=any | time=mid | exit_by_midnight,120,95.0,1800,3600,reversal,exit_by_midnight,up,any,mid,1.9002594131069732,323.5399999999989,4.25710526315788,1.5563018357811422,1.983583092657838,-173.13559999999973,0.15789473684210525,0.27631578947368424,76,21,0.5714285714285714,15.406666666666608,1.5687319425762445,11,10,0.27631578947368424,2,3,0.6666666666666666,300.64919999999864,0.9292489336712607,180.61759999999984,0.5582543116770738,142.92239999999904,7,7,1.0,6.2002594131069735,regime_rare_move_wf,Regime-gated rare move walk-forward,regime_rare_move_stability_score,2025-11-01,2026-01-31,2026-02-01,2026-02-28
a=120s | move>95th percentile of recent 1800s moves | hold=7200s | reversal | trend=up | vol=any | time=mid | exit_by_midnight,120,95.0,1800,7200,reversal,exit_by_midnight,up,any,mid,1.9002594131069732,323.5399999999989,4.25710526315788,1.5563018357811422,1.983583092657838,-173.13559999999973,0.15789473684210525,0.27631578947368424,76,21,0.5714285714285714,15.406666666666608,1.5687319425762445,11,10,0.27631578947368424,2,3,0.6666666666666666,300.64919999999864,0.9292489336712607,180.61759999999984,0.5582543116770738,142.92239999999904,7,7,1.0,6.2002594131069735,regime_rare_move_wf,Regime-gated rare move walk-forward,regime_rare_move_stability_score,2025-11-01,2026-01-31,2026-02-01,2026-02-28
a=120s | move>97.5th percentile of recent 1800s moves | hold=3600s | reversal | trend=up | vol=any | time=mid | exit_by_midnight,120,97.5,1800,3600,reversal,exit_by_midnight,up,any,mid,1.337209175588856,285.3331999999989,3.7543842105263012,1.5097334890233984,1.7713656861545064,-294.20639999999963,0.09210526315789473,0.15789473684210525,76,12,0.5833333333333334,23.777766666666576,1.7393607152592656,6,6,0.15789473684210525,1,3,0.3333333333333333,285.33319999999895,1.0000000000000002,179.61720000000003,0.6294998268690805,105.71599999999887,11,9,0.8181818181818182,6.164481902861584,regime_rare_move_wf,Regime-gated rare move walk-forward,regime_rare_move_stability_score,2025-11-01,2026-01-31,2026-02-01,2026-02-28
a=120s | move>97.5th percentile of recent 1800s moves | hold=7200s | reversal | trend=up | vol=any | time=mid | exit_by_midnight,120,97.5,1800,7200,reversal,exit_by_midnight,up,any,mid,1.337209175588856,285.3331999999989,3.7543842105263012,1.5097334890233984,1.7713656861545064,-294.20639999999963,0.09210526315789473,0.15789473684210525,76,12,0.5833333333333334,23.777766666666576,1.7393607152592656,6,6,0.15789473684210525,1,3,0.3333333333333333,285.33319999999895,1.0000000000000002,179.61720000000003,0.6294998268690805,105.71599999999887,11,9,0.8181818181818182,6.164481902861584,regime_rare_move_wf,Regime-gated rare move walk-forward,regime_rare_move_stability_score,2025-11-01,2026-01-31,2026-02-01,2026-02-28
