params,delay_s,sigma_multiple,move_window_s,hold_s,vol_window_days,vol_method,signal_mode,bad_hour_rule,score,total_pnl_cents,avg_daily_pnl_cents,daily_sharpe,daily_sortino,max_drawdown_cents,positive_day_rate,active_day_rate,days,trades,win_rate,avg_trade_cents,profit_factor,long_trades,short_trades,trades_per_day,profitable_months,month_count,profitable_month_rate,best_month_pnl_cents,best_month_share,top_trade_pnl_cents,top_trade_share,top_trade_removed_pnl_cents,removed_top_win_cents,deflated_total_pnl_cents,deflated_daily_sharpe,deflated_max_drawdown_cents,deflated_trades,deflated_win_rate,deflated_profit_factor,cluster_neighbors,cluster_positive_neighbors,cluster_positive_rate,anti_overfit_score,run_key,run_label,objective,train_start,train_end,test_start,test_end
a=90s | move=0.55x percent_to_dollar sigma (63D)/900s | hold=14400s | reversal | exit_by_midnight,90,0.55,900,14400,63,percent_to_dollar,reversal,exit_by_midnight,2.1999966206389487,300.4544000000027,4.006058666666703,1.8997848786594969,1.0780428821266246,-174.81639999999987,0.2,0.29333333333333333,75,22,0.6818181818181818,13.657018181818303,1.903079050195381,11,11,0.29333333333333333,3,3,1.0,109.29440000000085,0.3637636859370336,114.33640000000017,0.38054493460571437,186.11800000000252,114.33640000000017,186.1180000000025,1.2754857215932294,-174.81639999999987,21,0.6666666666666666,1.5594168920949878,53,36,0.6792452830188679,15.649053224412533,anti_overfit_percent_wf,Anti-overfit top-trade-neutral walk-forward,top_trade_neutral_score,2025-12-01,2026-02-28,2026-03-01,2026-03-26
a=180s | move=1x percent_to_dollar sigma (63D)/3600s | hold=21600s | continuation | exit_by_midnight,180,1.0,3600,21600,63,percent_to_dollar,continuation,exit_by_midnight,3.2991156594903486,212.49000000000154,2.8332000000000206,3.183039816939459,0.0,-27.519599999999997,0.06666666666666667,0.08,75,6,0.8333333333333334,35.415000000000255,8.721405834386866,3,3,0.08,2,3,0.6666666666666666,107.85720000000069,0.507587180573203,86.58000000000006,0.4074544684455712,125.91000000000149,86.58000000000006,125.91000000000147,2.6179061108245243,-27.5196,5,0.8,5.575284524484219,35,32,0.9142857142857143,15.64197280234749,anti_overfit_percent_wf,Anti-overfit top-trade-neutral walk-forward,top_trade_neutral_score,2025-12-01,2026-02-28,2026-03-01,2026-03-26
a=90s | move=1x percent_to_dollar sigma (63D)/3600s | hold=21600s | continuation | exit_by_midnight,90,1.0,3600,21600,63,percent_to_dollar,continuation,exit_by_midnight,3.2246069840289064,198.49520000000146,2.646602666666686,3.1204557008362293,0.0,-24.520799999999895,0.06666666666666667,0.08,75,6,0.8333333333333334,33.08253333333358,9.094972431568028,3,3,0.08,2,3,0.6666666666666666,110.85560000000079,0.5584800035466851,89.58080000000017,0.4512995780250581,108.9144000000013,89.58080000000017,108.91440000000131,2.613633670207711,-24.520799999999888,5,0.8,5.441714789076881,35,32,0.9142857142857143,15.567464126886048,anti_overfit_percent_wf,Anti-overfit top-trade-neutral walk-forward,top_trade_neutral_score,2025-12-01,2026-02-28,2026-03-01,2026-03-26
a=120s | move=1x percent_to_dollar sigma (63D)/3600s | hold=21600s | continuation | exit_by_midnight,120,1.0,3600,21600,63,percent_to_dollar,continuation,exit_by_midnight,3.1176578383282343,190.50160000000022,2.5400213333333364,3.062211868384314,0.0,-23.52120000000008,0.06666666666666667,0.08,75,6,0.8333333333333334,31.750266666666704,9.099144601465506,3,3,0.08,2,3,0.6666666666666666,115.8568000000005,0.6081670705127955,90.58119999999997,0.4754878699181522,99.92040000000026,90.58119999999997,99.92040000000026,2.5790794436514446,-23.521200000000086,5,0.8,5.248099586755551,35,32,0.9142857142857143,15.460514981185376,anti_overfit_percent_wf,Anti-overfit top-trade-neutral walk-forward,top_trade_neutral_score,2025-12-01,2026-02-28,2026-03-01,2026-03-26
a=90s | move=0.3x percent_to_dollar sigma (63D)/2400s | hold=3600s | continuation | exit_by_midnight,90,0.3,2400,3600,63,percent_to_dollar,continuation,exit_by_midnight,3.5098580198676754,274.74720000000286,3.663296000000038,3.0467944611505353,5.065053784838175,-128.19440000000202,0.5066666666666667,0.8133333333333334,75,61,0.6229508196721312,4.504052459016441,1.7267129440069593,35,26,0.8133333333333334,3,3,1.0,168.09599999999898,0.6118206118206018,64.30040000000017,0.23403477815242338,210.4468000000027,64.30040000000017,210.44680000000272,2.513524278733123,-128.19440000000202,60,0.6166666666666667,1.5566368413757954,80,32,0.4,15.209858019867674,anti_overfit_percent_wf,Anti-overfit top-trade-neutral walk-forward,top_trade_neutral_score,2025-12-01,2026-02-28,2026-03-01,2026-03-26
a=90s | move=0.6x percent_to_dollar sigma (63D)/1200s | hold=21600s | reversal | exit_by_midnight,90,0.6,1200,21600,63,percent_to_dollar,reversal,exit_by_midnight,4.856833530015743,640.2684000000015,8.53691200000002,3.75933103219401,4.0800769197799385,-86.85840000000132,0.10666666666666667,0.16,75,12,0.6666666666666666,53.355700000000134,5.689511616324307,8,4,0.16,3,3,1.0,348.8236000000019,0.5448083959789379,162.35560000000058,0.2535742822853669,477.91280000000097,162.35560000000058,477.91280000000097,3.2378663300157426,-86.85840000000132,11,0.6363636363636364,4.500372073945978,53,27,0.5094339622641509,14.943625982845932,anti_overfit_percent_wf,Anti-overfit top-trade-neutral walk-forward,top_trade_neutral_score,2025-12-01,2026-02-28,2026-03-01,2026-03-26
a=90s | move=0.55x percent_to_dollar sigma (63D)/900s | hold=21600s | reversal | exit_by_midnight,90,0.55,900,21600,63,percent_to_dollar,reversal,exit_by_midnight,4.898783568618424,609.2280000000021,8.123040000000028,3.8034606861636187,4.818265342830748,-59.6775999999993,0.12,0.16,75,12,0.75,50.769000000000155,6.812822734229195,7,5,0.16,3,3,1.0,318.2172000000007,0.5223285863420585,148.61680000000052,0.24394282600274447,460.6112000000016,148.61680000000052,460.61120000000153,3.2872387686184203,-59.6775999999993,11,0.7272727272727273,5.394826329388323,35,26,0.7428571428571429,14.927354997189854,anti_overfit_percent_wf,Anti-overfit top-trade-neutral walk-forward,top_trade_neutral_score,2025-12-01,2026-02-28,2026-03-01,2026-03-26
a=120s | move=0.6x percent_to_dollar sigma (63D)/1200s | hold=21600s | reversal | exit_by_midnight,120,0.6,1200,21600,63,percent_to_dollar,reversal,exit_by_midnight,4.940058978657497,643.2695999999987,8.576927999999983,3.835466297213392,4.443841262397759,-93.85720000000208,0.10666666666666667,0.16,75,12,0.6666666666666666,53.6057999999999,6.044286426754261,8,4,0.16,3,3,1.0,356.8276000000003,0.5547092540981278,162.35560000000058,0.2523912213479401,480.91399999999817,162.35560000000058,480.9139999999982,3.325620119231098,-93.85720000000208,11,0.6363636363636364,4.771152814676914,53,25,0.4716981132075472,14.279681620166931,anti_overfit_percent_wf,Anti-overfit top-trade-neutral walk-forward,top_trade_neutral_score,2025-12-01,2026-02-28,2026-03-01,2026-03-26
a=120s | move=0.55x percent_to_dollar sigma (63D)/900s | hold=14400s | reversal | exit_by_midnight,120,0.55,900,14400,63,percent_to_dollar,reversal,exit_by_midnight,2.2683758006884585,305.45120000000594,4.072682666666746,1.9534337847234038,1.1392626985772847,-172.81719999999888,0.18666666666666668,0.29333333333333333,75,22,0.6363636363636364,13.884145454545722,1.9472917703013608,11,11,0.29333333333333333,3,3,1.0,113.29720000000219,0.3709175148108765,114.33640000000017,0.37431969492998535,191.11480000000577,114.33640000000017,191.1148000000058,1.3272031718859347,-172.81719999999888,21,0.6190476190476191,1.5927018038324685,53,32,0.6037735849056604,14.223092781820533,anti_overfit_percent_wf,Anti-overfit top-trade-neutral walk-forward,top_trade_neutral_score,2025-12-01,2026-02-28,2026-03-01,2026-03-26
a=180s | move=0.55x percent_to_dollar sigma (63D)/900s | hold=14400s | reversal | exit_by_midnight,180,0.55,900,14400,63,percent_to_dollar,reversal,exit_by_midnight,2.1804398534552,294.4808000000032,3.9264106666667096,1.8717760311226084,1.1936618617692798,-178.64639999999895,0.16,0.29333333333333333,75,22,0.5454545454545454,13.385490909091056,1.895834296658831,11,11,0.29333333333333333,3,3,1.0,108.56360000000126,0.36866104683225553,110.61800000000025,0.3756373929981141,183.86280000000298,110.61800000000025,183.86280000000292,1.2605886982037788,-178.64639999999898,21,0.5238095238095238,1.5593254369036074,53,32,0.6037735849056604,14.135156834587274,anti_overfit_percent_wf,Anti-overfit top-trade-neutral walk-forward,top_trade_neutral_score,2025-12-01,2026-02-28,2026-03-01,2026-03-26
a=120s | move=0.9x percent_to_dollar sigma (63D)/3600s | hold=21600s | continuation | exit_by_midnight,120,0.9,3600,21600,63,percent_to_dollar,continuation,exit_by_midnight,3.2585728405936174,262.0020000000023,3.4933600000000307,3.162428240078524,2.5345718978476794,-56.462799999999916,0.09333333333333334,0.12,75,9,0.7777777777777778,29.111333333333587,4.195801090955185,5,4,0.12,2,3,0.6666666666666666,173.01120000000165,0.6603430508164065,85.58360000000026,0.3266524683017668,176.418400000002,85.58360000000026,176.418400000002,2.544956128705918,-56.462799999999916,8,0.75,3.15188477639319,35,28,0.8,14.058572840593616,anti_overfit_percent_wf,Anti-overfit top-trade-neutral walk-forward,top_trade_neutral_score,2025-12-01,2026-02-28,2026-03-01,2026-03-26
a=90s | move=0.9x percent_to_dollar sigma (63D)/3600s | hold=21600s | continuation | exit_by_midnight,90,0.9,3600,21600,63,percent_to_dollar,continuation,exit_by_midnight,3.2502975699556598,251.00759999999948,3.3467679999999933,3.1519912208449425,2.7885109801706083,-52.4648,0.09333333333333334,0.12,75,9,0.7777777777777778,27.889733333333275,4.218656873355381,5,4,0.12,2,3,0.6666666666666666,156.01800000000006,0.6215668370200758,87.58319999999986,0.34892648668805265,163.42439999999962,87.58319999999986,163.42439999999965,2.5295886977207176,-52.4648,8,0.75,3.095582238681131,35,28,0.8,14.050297569955658,anti_overfit_percent_wf,Anti-overfit top-trade-neutral walk-forward,top_trade_neutral_score,2025-12-01,2026-02-28,2026-03-01,2026-03-26
a=90s | move=0.55x percent_to_dollar sigma (63D)/1200s | hold=21600s | reversal | exit_by_midnight,90,0.55,1200,21600,63,percent_to_dollar,reversal,exit_by_midnight,3.4775614601887535,518.1824000000033,6.909098666666711,2.8609830509203613,4.784647761932528,-163.49880000000036,0.13333333333333333,0.22666666666666666,75,17,0.5882352941176471,30.48131764705902,2.8620953344698474,8,9,0.22666666666666666,3,3,1.0,307.12560000000326,0.5926978608304745,167.35760000000028,0.3229704443840609,350.82480000000305,167.35760000000028,350.82480000000305,2.2214340558116037,-163.49880000000036,16,0.5625,2.260693576810633,53,28,0.5283018867924528,13.937938818679319,anti_overfit_percent_wf,Anti-overfit top-trade-neutral walk-forward,top_trade_neutral_score,2025-12-01,2026-02-28,2026-03-01,2026-03-26
a=180s | move=0.55x percent_to_dollar sigma (63D)/900s | hold=21600s | reversal | exit_by_midnight,180,0.55,900,21600,63,percent_to_dollar,reversal,exit_by_midnight,4.996106531157827,608.2540000000015,8.110053333333353,3.8841789104984796,7.576714233737154,-51.12880000000007,0.10666666666666667,0.16,75,12,0.6666666666666666,50.68783333333346,7.433963062472196,7,5,0.16,3,3,1.0,299.22680000000014,0.49194382609896425,149.6180000000003,0.245979475679568,458.6360000000012,149.6180000000003,458.6360000000012,3.3799633311578243,-51.1288000000001,11,0.6363636363636364,5.851340201823575,35,23,0.6571428571428571,13.867535102586396,anti_overfit_percent_wf,Anti-overfit top-trade-neutral walk-forward,top_trade_neutral_score,2025-12-01,2026-02-28,2026-03-01,2026-03-26
a=90s | move=0.3x percent_to_dollar sigma (63D)/3600s | hold=3600s | continuation | exit_by_midnight,90,0.3,3600,3600,63,percent_to_dollar,continuation,exit_by_midnight,2.893324063432303,271.9935999999975,3.6265813333333003,2.753646298031648,4.645403954005727,-147.45360000000227,0.5466666666666666,0.84,75,63,0.6507936507936508,4.3173587301586895,1.6616232920230545,32,31,0.84,2,3,0.6666666666666666,159.11759999999722,0.5850049412927314,75.30400000000012,0.27685945551660335,196.6895999999974,75.30400000000012,196.6895999999974,2.1736521694018593,-147.45360000000227,62,0.6451612903225806,1.4784466276364483,53,29,0.5471698113207547,13.727286327583245,anti_overfit_percent_wf,Anti-overfit top-trade-neutral walk-forward,top_trade_neutral_score,2025-12-01,2026-02-28,2026-03-01,2026-03-26
a=120s | move=0.55x percent_to_dollar sigma (63D)/900s | hold=21600s | reversal | exit_by_midnight,120,0.55,900,21600,63,percent_to_dollar,reversal,exit_by_midnight,4.7514897793072315,584.2300000000013,7.78973333333335,3.713650222563694,4.726052606550499,-55.67600000000016,0.10666666666666667,0.16,75,12,0.6666666666666666,48.68583333333342,6.145116177485928,7,5,0.16,3,3,1.0,303.2224000000001,0.5190120329322346,148.5459999999998,0.25425945261283994,435.68400000000145,148.5459999999998,435.6840000000015,3.1857977793072285,-55.6760000000001,11,0.6363636363636364,4.836921754568886,35,23,0.6571428571428571,13.622918350735802,anti_overfit_percent_wf,Anti-overfit top-trade-neutral walk-forward,top_trade_neutral_score,2025-12-01,2026-02-28,2026-03-01,2026-03-26
a=180s | move=0.6x percent_to_dollar sigma (63D)/1200s | hold=21600s | reversal | exit_by_midnight,180,0.6,1200,21600,63,percent_to_dollar,reversal,exit_by_midnight,3.7876241136405047,457.9116000000014,6.105488000000019,3.138802320340509,2.9693631449280424,-96.85919999999936,0.09333333333333334,0.14666666666666667,75,11,0.6363636363636364,41.6283272727274,4.124976797003808,7,4,0.14666666666666667,3,3,1.0,242.83360000000124,0.5303067229570085,149.6180000000003,0.32673992098038107,308.2936000000011,149.6180000000003,308.29360000000105,2.517896113640502,-96.85919999999936,10,0.6,3.1039221252852576,53,26,0.49056603773584906,13.500831660810315,anti_overfit_percent_wf,Anti-overfit top-trade-neutral walk-forward,top_trade_neutral_score,2025-12-01,2026-02-28,2026-03-01,2026-03-26
a=180s | move=0.9x percent_to_dollar sigma (63D)/3600s | hold=21600s | continuation | exit_by_midnight,180,0.9,3600,21600,63,percent_to_dollar,continuation,exit_by_midnight,2.6696071076066064,219.00880000000305,2.920117333333374,2.765759688240018,1.9313807801088494,-59.46320000000003,0.09333333333333334,0.12,75,9,0.7777777777777778,24.334311111111447,3.577071340823387,5,4,0.12,2,3,0.6666666666666666,146.02200000000204,0.6667403318953394,83.58279999999995,0.38164128564696387,135.4260000000031,83.58279999999995,135.42600000000309,2.0695045207633274,-59.46320000000003,8,0.75,2.5935545211076,35,28,0.8,13.469607107606606,anti_overfit_percent_wf,Anti-overfit top-trade-neutral walk-forward,top_trade_neutral_score,2025-12-01,2026-02-28,2026-03-01,2026-03-26
a=90s | move=0.6x percent_to_dollar sigma (63D)/900s | hold=21600s | reversal | exit_by_midnight,90,0.6,900,21600,63,percent_to_dollar,reversal,exit_by_midnight,3.1700858842238904,329.40400000000216,4.3920533333333625,2.8667767893650056,3.0720611687014245,-50.673999999998955,0.06666666666666667,0.10666666666666667,75,8,0.625,41.17550000000027,5.168235746679619,4,4,0.10666666666666667,3,3,1.0,175.79479999999995,0.5336753652050333,148.61680000000052,0.45116877754975515,180.78720000000163,148.61680000000052,180.78720000000163,2.1850620673862022,-50.67399999999898,7,0.5714285714285714,3.2876579203109793,35,25,0.7142857142857143,12.812943027081033,anti_overfit_percent_wf,Anti-overfit top-trade-neutral walk-forward,top_trade_neutral_score,2025-12-01,2026-02-28,2026-03-01,2026-03-26
a=120s | move=0.55x percent_to_dollar sigma (63D)/1200s | hold=21600s | reversal | exit_by_midnight,120,0.55,1200,21600,63,percent_to_dollar,reversal,exit_by_midnight,3.051030928270786,468.1808000000019,6.242410666666692,2.581062323292082,3.603166533430524,-181.23840000000234,0.12,0.22666666666666666,75,17,0.5294117647058824,27.54004705882364,2.4584126636030974,8,9,0.22666666666666666,3,3,1.0,276.117200000003,0.5897661758021727,165.35680000000067,0.35319004965603035,302.8240000000012,165.35680000000067,302.82400000000126,1.908838497364438,-181.23840000000234,16,0.5,1.9433158225261349,53,26,0.49056603773584906,12.764238475440596,anti_overfit_percent_wf,Anti-overfit top-trade-neutral walk-forward,top_trade_neutral_score,2025-12-01,2026-02-28,2026-03-01,2026-03-26
a=180s | move=0.55x percent_to_dollar sigma (63D)/1200s | hold=21600s | reversal | exit_by_midnight,180,0.55,1200,21600,63,percent_to_dollar,reversal,exit_by_midnight,2.1546166979957686,323.83479999999986,4.317797333333331,2.1079959083057935,2.8087037683470184,-190.24200000000135,0.10666666666666667,0.21333333333333335,75,16,0.5,20.23967499999999,2.097706385944349,7,9,0.21333333333333335,3,3,1.0,142.45119999999855,0.4398884863516787,149.6180000000003,0.4620195235348405,174.21679999999955,149.6180000000003,174.21679999999955,1.3304397406469013,-190.24200000000127,15,0.4666666666666667,1.5905446045291873,53,28,0.5283018867924528,12.614994056486333,anti_overfit_percent_wf,Anti-overfit top-trade-neutral walk-forward,top_trade_neutral_score,2025-12-01,2026-02-28,2026-03-01,2026-03-26
a=60s | move=0.95x percent_to_dollar sigma (63D)/3600s | hold=21600s | continuation | exit_by_midnight,60,0.95,3600,21600,63,percent_to_dollar,continuation,exit_by_midnight,3.2042635849866885,195.4928000000021,2.6065706666666943,3.1198503829214372,0.0,-24.520799999999895,0.06666666666666667,0.08,75,6,0.8333333333333334,32.58213333333368,8.972529444389826,3,3,0.08,2,3,0.6666666666666666,100.85600000000066,0.5159064681666005,85.58360000000026,0.43778389792360306,109.90920000000183,85.58360000000026,109.90920000000182,2.574803908429387,-24.520799999999888,5,0.8,5.4822844279141325,23,23,1.0,12.504263584986688,anti_overfit_percent_wf,Anti-overfit top-trade-neutral walk-forward,top_trade_neutral_score,2025-12-01,2026-02-28,2026-03-01,2026-03-26
a=300s | move=0.95x percent_to_dollar sigma (63D)/3600s | hold=21600s | continuation | exit_by_midnight,300,0.95,3600,21600,63,percent_to_dollar,continuation,exit_by_midnight,3.5638086464339795,224.48279999999986,2.993103999999998,3.328807404949474,0.0,-16.524000000000058,0.06666666666666667,0.08,75,6,0.8333333333333334,37.41379999999998,14.5852578068255,3,3,0.08,2,3,0.6666666666666666,116.85120000000032,0.5205352035879827,90.58079999999997,0.4035088657126516,133.90199999999987,90.58079999999997,133.90199999999987,2.852660295718468,-16.524000000000058,5,0.8,9.103485838779372,23,22,0.9565217391304348,12.459460820347022,anti_overfit_percent_wf,Anti-overfit top-trade-neutral walk-forward,top_trade_neutral_score,2025-12-01,2026-02-28,2026-03-01,2026-03-26
a=90s | move=0.85x percent_to_dollar sigma (63D)/3600s | hold=21600s | continuation | exit_by_midnight,90,0.85,3600,21600,63,percent_to_dollar,continuation,exit_by_midnight,3.8121118956654847,311.0831999999988,4.1477759999999835,3.452163989492916,4.8281622393796075,-52.4644,0.12,0.16,75,12,0.75,25.923599999999894,3.578487735980365,7,5,0.16,2,3,0.6666666666666666,157.65039999999937,0.5067788938779079,78.59160000000023,0.25263852242744234,232.49159999999856,78.59160000000023,232.49159999999853,2.8995930956654874,-52.4644,11,0.7272727272727273,2.9270624042650017,35,22,0.6285714285714286,12.29782618137977,anti_overfit_percent_wf,Anti-overfit top-trade-neutral walk-forward,top_trade_neutral_score,2025-12-01,2026-02-28,2026-03-01,2026-03-26
a=60s | move=0.55x percent_to_dollar sigma (63D)/900s | hold=21600s | reversal | exit_by_midnight,60,0.55,900,21600,63,percent_to_dollar,reversal,exit_by_midnight,4.902927563595905,603.2411999999997,8.043215999999996,3.8095939500182046,5.118239028165978,-52.674800000000005,0.10666666666666667,0.16,75,12,0.6666666666666666,50.270099999999964,6.882249923941538,7,5,0.16,3,3,1.0,303.22400000000005,0.5026579749526395,147.5456,0.2445880685868274,455.6955999999997,147.5456,455.6955999999997,3.2942111635959055,-52.674800000000005,11,0.6363636363636364,5.4435217760996615,23,18,0.782608695652174,12.181188433161122,anti_overfit_percent_wf,Anti-overfit top-trade-neutral walk-forward,top_trade_neutral_score,2025-12-01,2026-02-28,2026-03-01,2026-03-26
a=120s | move=0.65x percent_to_dollar sigma (63D)/3600s | hold=14400s | continuation | exit_by_midnight,120,0.65,3600,14400,63,percent_to_dollar,continuation,exit_by_midnight,3.5407696885871167,553.4584000000049,7.379445333333399,3.041367356172232,3.7877980676222918,-142.18519999999904,0.29333333333333333,0.48,75,36,0.6111111111111112,15.373844444444579,2.1819972663591396,21,15,0.48,2,3,0.6666666666666666,359.55760000000174,0.6496560536437762,152.17679999999973,0.2749561665339227,401.28160000000514,152.17679999999973,401.28160000000514,2.455133728819938,-142.18519999999904,35,0.6,1.8569998291474539,53,23,0.4339622641509434,12.133222518775796,anti_overfit_percent_wf,Anti-overfit top-trade-neutral walk-forward,top_trade_neutral_score,2025-12-01,2026-02-28,2026-03-01,2026-03-26
a=60s | move=0.55x percent_to_dollar sigma (63D)/900s | hold=14400s | reversal | exit_by_midnight,60,0.55,900,14400,63,percent_to_dollar,reversal,exit_by_midnight,2.476071339740539,327.4868000000009,4.366490666666679,2.0513384943542947,1.3609304410463925,-163.8207999999999,0.17333333333333334,0.29333333333333333,75,22,0.5909090909090909,14.885763636363679,1.9776402425481396,11,11,0.29333333333333333,3,3,1.0,143.57439999999926,0.43841278488170776,111.33520000000006,0.339968511707952,216.15160000000088,111.33520000000006,216.15160000000085,1.457588939740537,-163.82079999999993,21,0.5714285714285714,1.6452733443032461,35,25,0.7142857142857143,12.118928482597681,anti_overfit_percent_wf,Anti-overfit top-trade-neutral walk-forward,top_trade_neutral_score,2025-12-01,2026-02-28,2026-03-01,2026-03-26
a=90s | move=0.65x percent_to_dollar sigma (63D)/3600s | hold=14400s | continuation | exit_by_midnight,90,0.65,3600,14400,63,percent_to_dollar,continuation,exit_by_midnight,3.5085546570538444,561.4480000000025,7.485973333333367,2.9904730560330557,3.634786947665394,-145.18480000000056,0.29333333333333333,0.48,75,36,0.6111111111111112,15.595777777777847,2.1223581659668693,21,15,0.48,2,3,0.6666666666666666,370.5572000000016,0.6600027072854476,150.1760000000001,0.26747980222567264,411.2720000000024,150.1760000000001,411.2720000000024,2.413697487517926,-145.18480000000056,35,0.6,1.822150025707682,53,23,0.4339622641509434,12.101007487242523,anti_overfit_percent_wf,Anti-overfit top-trade-neutral walk-forward,top_trade_neutral_score,2025-12-01,2026-02-28,2026-03-01,2026-03-26
a=300s | move=1x percent_to_dollar sigma (63D)/3600s | hold=21600s | continuation | exit_by_midnight,300,1.0,3600,21600,63,percent_to_dollar,continuation,exit_by_midnight,3.603853350306388,224.48040000000057,2.9930720000000077,3.3549612738525574,0.0,-14.524800000000454,0.06666666666666667,0.08,75,6,0.8333333333333334,37.413400000000095,16.454973562457116,3,3,0.08,2,3,0.6666666666666666,114.8496,0.5116241774337523,89.58120000000017,0.39906022975725247,134.8992000000004,89.58120000000017,134.8992000000004,2.885374922624327,-14.524800000000454,5,0.8,10.287508261730688,23,21,0.9130434782608695,12.095157698132475,anti_overfit_percent_wf,Anti-overfit top-trade-neutral walk-forward,top_trade_neutral_score,2025-12-01,2026-02-28,2026-03-01,2026-03-26
a=120s | move=0.85x percent_to_dollar sigma (63D)/3600s | hold=21600s | continuation | exit_by_midnight,120,0.85,3600,21600,63,percent_to_dollar,continuation,exit_by_midnight,3.5885795175825757,293.0799999999995,3.907733333333326,3.2902498715389177,3.875507546450928,-57.463600000000426,0.12,0.16,75,12,0.75,24.42333333333329,3.3896417331180237,7,5,0.16,2,3,0.6666666666666666,154.6508000000007,0.5276743551248839,78.59120000000023,0.2681561348437299,214.48879999999923,78.59120000000023,214.48879999999926,2.717065517582578,-57.463600000000426,11,0.7272727272727273,2.74884464230382,35,22,0.6285714285714286,12.074293803296861,anti_overfit_percent_wf,Anti-overfit top-trade-neutral walk-forward,top_trade_neutral_score,2025-12-01,2026-02-28,2026-03-01,2026-03-26
a=60s | move=1x percent_to_dollar sigma (63D)/3600s | hold=21600s | continuation | exit_by_midnight,60,1.0,3600,21600,63,percent_to_dollar,continuation,exit_by_midnight,3.226212098767953,201.4912000000009,2.6865493333333452,3.118591149829125,0.0,-25.520400000000393,0.06666666666666667,0.08,75,6,0.8333333333333334,33.58186666666682,8.895299446716699,3,3,0.08,2,3,0.6666666666666666,107.85399999999997,0.535278960073688,90.57999999999997,0.4495481688530296,110.91120000000093,90.57999999999997,110.9112000000009,2.6045712254077236,-25.520400000000397,5,0.8,5.345982037898851,23,21,0.9130434782608695,11.71751644659404,anti_overfit_percent_wf,Anti-overfit top-trade-neutral walk-forward,top_trade_neutral_score,2025-12-01,2026-02-28,2026-03-01,2026-03-26
a=180s | move=0.65x percent_to_dollar sigma (63D)/3600s | hold=14400s | continuation | exit_by_midnight,180,0.65,3600,14400,63,percent_to_dollar,continuation,exit_by_midnight,3.8585760704685206,557.4616000000026,7.432821333333368,3.092426744331084,3.599838062785644,-160.91839999999868,0.29333333333333333,0.48,75,36,0.6111111111111112,15.485044444444517,2.241046264048721,21,15,0.48,3,3,1.0,343.56400000000065,0.6163007460962316,152.17679999999973,0.27298167263897466,405.28480000000286,152.17679999999973,405.2848000000029,2.5086504300406873,-160.91839999999868,35,0.6,1.9022633790663501,53,21,0.39622641509433965,11.703859089336445,anti_overfit_percent_wf,Anti-overfit top-trade-neutral walk-forward,top_trade_neutral_score,2025-12-01,2026-02-28,2026-03-01,2026-03-26
a=90s | move=0.5x percent_to_dollar sigma (63D)/900s | hold=14400s | reversal | exit_by_midnight,90,0.5,900,14400,63,percent_to_dollar,reversal,exit_by_midnight,1.9479051791450954,291.772000000002,3.89029333333336,1.6243110618478818,1.2489922822849266,-175.88840000000044,0.21333333333333335,0.37333333333333335,75,28,0.5714285714285714,10.420428571428642,1.5979488264076933,15,13,0.37333333333333335,3,3,1.0,138.4896000000008,0.47465006923213965,114.33640000000017,0.39186899359773864,177.4356000000018,114.33640000000017,177.43560000000184,1.0503241243433963,-175.88840000000044,27,0.5555555555555556,1.363631221580361,53,26,0.49056603773584906,11.661112726314906,anti_overfit_percent_wf,Anti-overfit top-trade-neutral walk-forward,top_trade_neutral_score,2025-12-01,2026-02-28,2026-03-01,2026-03-26
a=180s | move=0.6x percent_to_dollar sigma (63D)/900s | hold=21600s | reversal | exit_by_midnight,180,0.6,900,21600,63,percent_to_dollar,reversal,exit_by_midnight,3.416219372538254,328.4200000000002,4.378933333333336,3.00895883875142,7.6750537446799685,-30.66600000000011,0.06666666666666667,0.10666666666666667,75,8,0.625,41.05250000000002,6.382310909496041,4,4,0.10666666666666667,3,3,1.0,166.8012000000003,0.5078898970830041,149.6180000000003,0.4555690883624634,178.80199999999988,149.6180000000003,178.8019999999999,2.4184581888101016,-30.66600000000011,7,0.5714285714285714,3.930296435173581,35,21,0.6,11.516219372538254,anti_overfit_percent_wf,Anti-overfit top-trade-neutral walk-forward,top_trade_neutral_score,2025-12-01,2026-02-28,2026-03-01,2026-03-26
a=180s | move=0.85x percent_to_dollar sigma (63D)/3600s | hold=21600s | continuation | exit_by_midnight,180,0.85,3600,21600,63,percent_to_dollar,continuation,exit_by_midnight,2.9656418441115835,249.09079999999898,3.321210666666653,2.8338949204913533,3.062740604755552,-58.46240000000023,0.12,0.16,75,12,0.75,20.75756666666658,2.8500450087788973,7,5,0.16,2,3,0.6666666666666666,127.42839999999957,0.5115740926601869,81.59240000000034,0.3275608733843268,167.49839999999864,81.59240000000034,167.49839999999864,2.1891074441115865,-58.46240000000023,11,0.7272727272727273,2.244042649902965,35,22,0.6285714285714286,11.45135612982587,anti_overfit_percent_wf,Anti-overfit top-trade-neutral walk-forward,top_trade_neutral_score,2025-12-01,2026-02-28,2026-03-01,2026-03-26
