params,delay_s,sigma_multiple,move_window_s,hold_s,vol_window_days,vol_method,signal_mode,bad_hour_rule,score,total_pnl_cents,avg_daily_pnl_cents,daily_sharpe,daily_sortino,max_drawdown_cents,positive_day_rate,active_day_rate,days,trades,win_rate,avg_trade_cents,profit_factor,long_trades,short_trades,trades_per_day,profitable_months,month_count,profitable_month_rate,best_month_pnl_cents,best_month_share,top_trade_pnl_cents,top_trade_share,top_trade_removed_pnl_cents,cluster_neighbors,cluster_positive_neighbors,cluster_positive_rate,stable_score,run_key,run_label,objective,train_start,train_end,test_start,test_end
a=120s | move=0.55x percent_to_dollar sigma (63D)/1800s | hold=21600s | reversal | exit_by_midnight,120,0.55,1800,21600,63,percent_to_dollar,reversal,exit_by_midnight,3.6575154671336474,244.66839999999956,3.1775116883116827,2.639717867133648,3.1499457391040204,-52.57679999999999,0.09090909090909091,0.12987012987012986,77,10,0.7,24.466839999999955,3.0809099692458224,5,5,0.12987012987012986,3,3,1.0,140.22520000000054,0.573123460160776,84.48119999999975,0.34528856198838875,160.18719999999982,53,36,0.6792452830188679,19.07638339166195,stable_4var_percent,Stable 4-variable percent-vol walk-forward,stable_4var_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
a=120s | move=0.55x percent_to_dollar sigma (63D)/900s | hold=21600s | reversal | exit_by_midnight,120,0.55,900,21600,63,percent_to_dollar,reversal,exit_by_midnight,4.590531349250813,267.92800000000057,3.479584415584423,3.49508934925081,0.0,-21.451599999999786,0.06493506493506493,0.07792207792207792,77,6,0.8333333333333334,44.65466666666675,13.489884204441157,3,3,0.07792207792207792,3,3,1.0,139.4820000000006,0.5205950852467839,84.48119999999975,0.3153130691827639,183.44680000000082,35,28,0.8,16.990531349250812,stable_4var_percent,Stable 4-variable percent-vol walk-forward,stable_4var_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
a=120s | move=0.75x percent_to_dollar sigma (63D)/1800s | hold=14400s | reversal | exit_by_midnight,120,0.75,1800,14400,63,percent_to_dollar,reversal,exit_by_midnight,3.106232616380257,178.82399999999907,2.3223896103895982,2.508647850219117,1.7400284826951977,-48.95399999999978,0.05194805194805195,0.07792207792207792,77,6,0.6666666666666666,29.803999999999842,4.652898639539062,3,3,0.07792207792207792,2,3,0.6666666666666666,112.47759999999957,0.6289849237238858,77.48399999999971,0.4332975439538323,101.33999999999936,80,30,0.375,15.668732616380257,stable_4var_percent,Stable 4-variable percent-vol walk-forward,stable_4var_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
a=60s | move=0.55x percent_to_dollar sigma (63D)/900s | hold=14400s | reversal | exit_by_midnight,60,0.55,900,14400,63,percent_to_dollar,reversal,exit_by_midnight,4.353714845568043,265.91880000000066,3.4534909090909176,3.265936045568042,1.4375529110690086,-54.99719999999928,0.07792207792207792,0.1038961038961039,77,8,0.75,33.23985000000008,5.835133424974329,4,4,0.1038961038961039,3,3,1.0,95.60680000000083,0.3595338125773755,69.5308000000006,0.261473803281304,196.38800000000006,35,24,0.6857142857142857,14.982286274139472,stable_4var_percent,Stable 4-variable percent-vol walk-forward,stable_4var_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
a=120s | move=0.4x percent_to_dollar sigma (63D)/900s | hold=14400s | reversal | exit_by_midnight,120,0.4,900,14400,63,percent_to_dollar,reversal,exit_by_midnight,3.4925128243046064,182.6499999999994,2.3720779220779145,2.5780338941102476,4.741613708643048,-27.684800000000994,0.14285714285714285,0.23376623376623376,77,18,0.6111111111111112,10.147222222222187,2.465505067686812,9,9,0.23376623376623376,3,3,1.0,100.13119999999827,0.5482135231316649,73.4855999999998,0.40233013961127867,109.1643999999996,53,26,0.49056603773584906,14.62836188090838,stable_4var_percent,Stable 4-variable percent-vol walk-forward,stable_4var_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
a=120s | move=0.4x percent_to_dollar sigma (63D)/1800s | hold=21600s | reversal | exit_by_midnight,120,0.4,1800,21600,63,percent_to_dollar,reversal,exit_by_midnight,4.7035866053226085,460.15679999999975,5.976062337662334,3.3920598053226088,4.771961580240807,-101.74119999999922,0.2077922077922078,0.3246753246753247,77,25,0.64,18.406271999999987,2.6175160888008877,13,12,0.3246753246753247,3,3,1.0,229.3856000000006,0.4984944262477502,128.52280000000022,0.27930218568974813,331.63399999999956,53,23,0.4339622641509434,14.554530001549024,stable_4var_percent,Stable 4-variable percent-vol walk-forward,stable_4var_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
a=300s | move=0.55x percent_to_dollar sigma (63D)/900s | hold=14400s | reversal | exit_by_midnight,300,0.55,900,14400,63,percent_to_dollar,reversal,exit_by_midnight,4.366492845134732,244.92960000000056,3.1809038961039033,3.31006244513473,0.0,-36.457599999999616,0.09090909090909091,0.1038961038961039,77,8,0.875,30.61620000000007,7.71820416044927,4,4,0.1038961038961039,3,3,1.0,108.47880000000038,0.44289787759421534,73.4855999999998,0.3000274364552085,171.44400000000076,35,23,0.6571428571428571,14.552207130849018,stable_4var_percent,Stable 4-variable percent-vol walk-forward,stable_4var_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
a=300s | move=0.55x percent_to_dollar sigma (63D)/1800s | hold=21600s | reversal | exit_by_midnight,300,0.55,1800,21600,63,percent_to_dollar,reversal,exit_by_midnight,3.7316667796065706,245.67240000000083,3.1905506493506604,2.6818443796065687,9.09788015955072,-46.55039999999977,0.09090909090909091,0.12987012987012986,77,10,0.7,24.567240000000083,2.9106044627775267,5,5,0.12987012987012986,3,3,1.0,116.21920000000105,0.4730657574884303,72.486,0.29505145877192457,173.18640000000084,35,24,0.6857142857142857,14.360238208178,stable_4var_percent,Stable 4-variable percent-vol walk-forward,stable_4var_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
a=120s | move=0.55x percent_to_dollar sigma (63D)/900s | hold=7200s | reversal | exit_by_midnight,120,0.55,900,7200,63,percent_to_dollar,reversal,exit_by_midnight,4.447843796408867,189.92520000000013,2.4665610389610406,3.4779317857570957,0.0,-3.559999999999801,0.09090909090909091,0.1038961038961039,77,8,0.875,23.740650000000016,54.349775280886625,4,4,0.1038961038961039,3,3,1.0,90.48199999999969,0.4764086071779818,71.5316000000002,0.376630378696456,118.39359999999994,53,23,0.4339622641509434,14.298787192635283,stable_4var_percent,Stable 4-variable percent-vol walk-forward,stable_4var_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
a=120s | move=0.4x percent_to_dollar sigma (63D)/1800s | hold=14400s | reversal | exit_by_midnight,120,0.4,1800,14400,63,percent_to_dollar,reversal,exit_by_midnight,2.3398617133789292,267.70599999999627,3.47670129870125,2.0037180686642215,3.000476779939555,-249.82880000000029,0.23376623376623376,0.4675324675324675,77,36,0.5,7.436277777777674,1.5869499632534,20,16,0.4675324675324675,2,3,0.6666666666666666,280.7383999999989,1.048681762829383,103.44560000000023,0.386414947741185,164.26039999999603,80,28,0.35,14.06486171337893,stable_4var_percent,Stable 4-variable percent-vol walk-forward,stable_4var_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
a=60s | move=0.55x percent_to_dollar sigma (63D)/1800s | hold=14400s | reversal | exit_by_midnight,60,0.55,1800,14400,63,percent_to_dollar,reversal,exit_by_midnight,0.6121212757030283,63.61720000000063,0.8261974025974108,0.6943983281756159,0.6874411026535237,-99.21880000000007,0.09090909090909091,0.2077922077922078,77,16,0.4375,3.976075000000039,1.2675775302373369,9,7,0.2077922077922078,2,3,0.6666666666666666,44.647200000000026,0.7018102022723349,74.48519999999961,1.1708343026728443,-10.867999999998979,53,30,0.5660377358490566,13.461177879476613,stable_4var_percent,Stable 4-variable percent-vol walk-forward,stable_4var_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
a=120s | move=0.75x percent_to_dollar sigma (63D)/1800s | hold=21600s | reversal | exit_by_midnight,120,0.75,1800,21600,63,percent_to_dollar,reversal,exit_by_midnight,3.3434783894966986,192.3191999999997,2.4976519480519443,2.679713134947386,0.0,-39.45879999999974,0.05194805194805195,0.06493506493506493,77,5,0.8,38.46383999999994,5.873924194349425,3,2,0.06493506493506493,2,3,0.6666666666666666,114.47760000000059,0.5952479003656461,77.48399999999971,0.4028926909013756,114.8352,53,23,0.4339622641509434,13.194421785723115,stable_4var_percent,Stable 4-variable percent-vol walk-forward,stable_4var_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
a=60s | move=0.55x percent_to_dollar sigma (63D)/1800s | hold=21600s | reversal | exit_by_midnight,60,0.55,1800,21600,63,percent_to_dollar,reversal,exit_by_midnight,2.952109392524799,191.66759999999948,2.489189610389604,2.051625663719305,2.893733982044422,-64.57280000000046,0.09090909090909091,0.12987012987012986,77,10,0.7,19.166759999999947,2.2240529707940064,5,5,0.12987012987012986,3,3,1.0,83.21759999999982,0.43417666835709345,74.48519999999961,0.38861654238901,117.18239999999987,35,23,0.6571428571428571,13.137823678239085,stable_4var_percent,Stable 4-variable percent-vol walk-forward,stable_4var_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
a=60s | move=0.55x percent_to_dollar sigma (63D)/900s | hold=21600s | reversal | exit_by_midnight,60,0.55,900,21600,63,percent_to_dollar,reversal,exit_by_midnight,3.956893609343004,226.92040000000017,2.947018181818184,2.9444928093430036,0.0,-54.4647999999996,0.06493506493506493,0.07792207792207792,77,6,0.8333333333333334,37.82006666666669,5.166368002820109,3,3,0.07792207792207792,3,3,1.0,95.8415999999998,0.4223577959495917,68.48760000000009,0.30181332308598097,158.4328000000001,23,19,0.8260869565217391,12.796024044125614,stable_4var_percent,Stable 4-variable percent-vol walk-forward,stable_4var_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
a=120s | move=0.4x percent_to_dollar sigma (63D)/900s | hold=21600s | reversal | exit_by_midnight,120,0.4,900,21600,63,percent_to_dollar,reversal,exit_by_midnight,3.344990215885262,197.55239999999725,2.5656155844155486,2.4625447633094466,3.1274819219287346,-104.6980000000006,0.1038961038961039,0.15584415584415584,77,12,0.6666666666666666,16.462699999999774,2.5660168561770633,6,6,0.15584415584415584,3,3,1.0,79.68799999999929,0.40337652187470463,73.4855999999998,0.3719802948483584,124.06679999999744,35,21,0.6,12.644990215885263,stable_4var_percent,Stable 4-variable percent-vol walk-forward,stable_4var_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
a=60s | move=0.75x percent_to_dollar sigma (63D)/1800s | hold=14400s | reversal | exit_by_midnight,60,0.75,1800,14400,63,percent_to_dollar,reversal,exit_by_midnight,3.4896170010355747,204.82840000000098,2.6601090909091036,2.8204060663987742,2.849312043291019,-37.95039999999983,0.05194805194805195,0.07792207792207792,77,6,0.6666666666666666,34.13806666666683,6.397265904970579,3,3,0.07792207792207792,2,3,0.6666666666666666,127.48000000000084,0.6223746316428788,82.48200000000014,0.40268829908352427,122.34640000000084,53,21,0.39622641509433965,12.483956623677084,stable_4var_percent,Stable 4-variable percent-vol walk-forward,stable_4var_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
a=300s | move=0.55x percent_to_dollar sigma (63D)/1800s | hold=14400s | reversal | exit_by_midnight,300,0.55,1800,14400,63,percent_to_dollar,reversal,exit_by_midnight,-0.402870354602823,47.615599999998835,0.6183844155844005,0.4892393352635519,0.5876921461300927,-133.80720000000008,0.09090909090909091,0.2077922077922078,77,16,0.4375,2.9759749999999268,1.1758515294809266,9,7,0.2077922077922078,2,3,0.6666666666666666,87.84159999999855,1.8448071640386912,72.486,1.5223162156940535,-24.87040000000117,53,30,0.5660377358490566,12.446186249170761,stable_4var_percent,Stable 4-variable percent-vol walk-forward,stable_4var_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
a=120s | move=0.75x percent_to_dollar sigma (63D)/1800s | hold=7200s | reversal | exit_by_midnight,120,0.75,1800,7200,63,percent_to_dollar,reversal,exit_by_midnight,2.358018409211306,73.82400000000005,0.9587532467532475,2.097274637213042,2.702792330961295,-26.95399999999988,0.05194805194805195,0.07792207792207792,77,6,0.6666666666666666,12.30400000000001,3.7388884766638206,3,3,0.07792207792207792,2,3,0.6666666666666666,60.47760000000068,0.8192132639792024,48.4839999999998,0.6567511920242708,25.340000000000252,80,24,0.3,12.408018409211307,stable_4var_percent,Stable 4-variable percent-vol walk-forward,stable_4var_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
a=300s | move=0.55x percent_to_dollar sigma (63D)/900s | hold=21600s | reversal | exit_by_midnight,300,0.55,900,21600,63,percent_to_dollar,reversal,exit_by_midnight,3.953296919570054,202.9332,2.635496103896104,2.986917914220903,0.0,-36.457599999999616,0.06493506493506493,0.07792207792207792,77,6,0.8333333333333334,33.8222,6.566279733169366,3,3,0.07792207792207792,3,3,1.0,109.47880000000089,0.5394819576097005,73.4855999999998,0.3621171893017003,129.4476000000002,23,18,0.782608695652174,12.327209963048315,stable_4var_percent,Stable 4-variable percent-vol walk-forward,stable_4var_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
a=120s | move=0.55x percent_to_dollar sigma (63D)/3600s | hold=14400s | reversal | exit_by_midnight,120,0.55,3600,14400,63,percent_to_dollar,reversal,exit_by_midnight,0.21241843052160578,65.32439999999983,0.8483688311688289,0.6357326640196562,0.8599410822338553,-133.96200000000044,0.18181818181818182,0.35064935064935066,77,27,0.5185185185185185,2.4194222222222157,1.171652090009846,18,9,0.35064935064935066,2,3,0.6666666666666666,94.69239999999971,1.4495716761271433,69.42279999999988,1.0627391908689565,-4.098400000000055,53,27,0.5094339622641509,11.776569373917832,stable_4var_percent,Stable 4-variable percent-vol walk-forward,stable_4var_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
a=300s | move=0.4x percent_to_dollar sigma (63D)/1800s | hold=21600s | reversal | exit_by_midnight,300,0.4,1800,21600,63,percent_to_dollar,reversal,exit_by_midnight,4.388583745225721,415.1496000000008,5.391553246753257,3.1890881452257194,4.705401777474684,-127.75639999999976,0.22077922077922077,0.3246753246753247,77,25,0.68,16.60598400000003,2.4622186155419725,13,12,0.3246753246753247,3,3,1.0,207.38840000000002,0.499551005227994,126.52359999999992,0.3047662818415329,288.6260000000009,35,16,0.45714285714285713,11.474298030940007,stable_4var_percent,Stable 4-variable percent-vol walk-forward,stable_4var_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
a=300s | move=0.4x percent_to_dollar sigma (63D)/900s | hold=14400s | reversal | exit_by_midnight,300,0.4,900,14400,63,percent_to_dollar,reversal,exit_by_midnight,3.410389198714172,185.65680000000023,2.411127272727276,2.498082768795739,2.8473167417241263,-34.43760000000003,0.14285714285714285,0.23376623376623376,77,18,0.6111111111111112,10.31426666666668,2.4546531525602107,9,9,0.23376623376623376,3,3,1.0,76.1227999999995,0.41001891662465045,74.48519999999961,0.4011983401631371,111.17160000000062,35,18,0.5142857142857142,11.381817770142742,stable_4var_percent,Stable 4-variable percent-vol walk-forward,stable_4var_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
a=60s | move=0.75x percent_to_dollar sigma (63D)/1800s | hold=7200s | reversal | exit_by_midnight,60,0.75,1800,7200,63,percent_to_dollar,reversal,exit_by_midnight,3.5306254356788207,114.82840000000041,1.4912779220779275,3.0067796257210047,11.009966560520258,-13.950399999999632,0.05194805194805195,0.07792207792207792,77,6,0.6666666666666666,19.138066666666735,9.231190503497693,3,3,0.07792207792207792,2,3,0.6666666666666666,79.48000000000044,0.692163262746848,50.48200000000011,0.43962991733752216,64.3464000000003,53,18,0.33962264150943394,11.240059397942971,stable_4var_percent,Stable 4-variable percent-vol walk-forward,stable_4var_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
a=60s | move=0.55x percent_to_dollar sigma (63D)/900s | hold=7200s | reversal | exit_by_midnight,60,0.55,900,7200,63,percent_to_dollar,reversal,exit_by_midnight,3.295969366487359,133.91880000000134,1.7392051948052123,2.5327911602800124,1.7791048731639898,-30.997199999999083,0.06493506493506493,0.1038961038961039,77,8,0.625,16.739850000000168,4.399920789666079,4,4,0.1038961038961039,3,3,1.0,60.60680000000069,0.45256379238762656,69.5308000000006,0.5192011875853122,64.38800000000074,35,17,0.4857142857142857,10.824540795058788,stable_4var_percent,Stable 4-variable percent-vol walk-forward,stable_4var_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
a=120s | move=0.75x percent_to_dollar sigma (63D)/3600s | hold=14400s | reversal | exit_by_midnight,120,0.75,3600,14400,63,percent_to_dollar,reversal,exit_by_midnight,2.232142559893526,158.06279999999856,2.0527636363636175,1.964587775531881,1.499021528097962,-50.54400000000038,0.07792207792207792,0.14285714285714285,77,11,0.5454545454545454,14.369345454545321,2.2791108694174054,6,5,0.14285714285714285,2,3,0.6666666666666666,163.26719999999938,1.032926153402324,88.42480000000108,0.5594282778743758,69.63799999999748,53,20,0.37735849056603776,10.798180295742581,stable_4var_percent,Stable 4-variable percent-vol walk-forward,stable_4var_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
a=60s | move=0.75x percent_to_dollar sigma (63D)/1800s | hold=21600s | reversal | exit_by_midnight,60,0.75,1800,21600,63,percent_to_dollar,reversal,exit_by_midnight,3.7107773583156867,219.32400000000143,2.848363636363655,2.979585035264854,0.0,-29.454799999999608,0.05194805194805195,0.06493506493506493,77,5,0.8,43.86480000000029,8.44612083599264,3,2,0.06493506493506493,2,3,0.6666666666666666,130.48000000000096,0.5949189327205417,82.48200000000014,0.37607375389834036,136.8420000000013,35,15,0.42857142857142855,10.353634501172829,stable_4var_percent,Stable 4-variable percent-vol walk-forward,stable_4var_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
a=300s | move=0.75x percent_to_dollar sigma (63D)/1800s | hold=14400s | reversal | exit_by_midnight,300,0.75,1800,14400,63,percent_to_dollar,reversal,exit_by_midnight,2.1914040428870907,129.81599999999958,1.6859220779220725,1.8749405826787997,1.5157003579440842,-67.95200000000025,0.05194805194805195,0.07792207792207792,77,6,0.6666666666666666,21.635999999999925,2.9104073463620814,3,3,0.07792207792207792,2,3,0.6666666666666666,98.46880000000021,0.7585259136007929,80.48279999999983,0.6199759659826223,49.33319999999975,53,19,0.3584905660377358,10.329139891943695,stable_4var_percent,Stable 4-variable percent-vol walk-forward,stable_4var_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
a=120s | move=0.75x percent_to_dollar sigma (63D)/3600s | hold=21600s | reversal | exit_by_midnight,120,0.75,3600,21600,63,percent_to_dollar,reversal,exit_by_midnight,3.1195859199138467,239.63399999999945,3.1121298701298628,2.5603113969463194,3.693000734878691,-63.4831999999995,0.07792207792207792,0.1038961038961039,77,8,0.75,29.954249999999924,4.630752168142322,5,3,0.1038961038961039,2,3,0.6666666666666666,180.26719999999955,0.752260530642563,111.43479999999934,0.46502082342238416,128.1992000000001,35,16,0.45714285714285713,10.205300205628133,stable_4var_percent,Stable 4-variable percent-vol walk-forward,stable_4var_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
a=60s | move=0.4x percent_to_dollar sigma (63D)/900s | hold=14400s | reversal | exit_by_midnight,60,0.4,900,14400,63,percent_to_dollar,reversal,exit_by_midnight,2.568976627988509,143.63200000000003,1.8653506493506498,1.8438885331238517,1.5741742828147534,-56.99799999999959,0.12987012987012986,0.23376623376623376,77,18,0.5555555555555556,7.979555555555559,1.9254138306947217,9,9,0.23376623376623376,3,3,1.0,73.1124000000001,0.509025843823104,78.48359999999951,0.5464214102706882,65.14840000000052,35,17,0.4857142857142857,10.097548056559937,stable_4var_percent,Stable 4-variable percent-vol walk-forward,stable_4var_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
a=300s | move=0.4x percent_to_dollar sigma (63D)/900s | hold=21600s | reversal | exit_by_midnight,300,0.4,900,21600,63,percent_to_dollar,reversal,exit_by_midnight,3.511815135844201,222.5591999999987,2.890379220779204,2.5812795358442036,4.774685410534242,-111.69719999999991,0.1038961038961039,0.15584415584415584,77,12,0.6666666666666666,18.546599999999895,2.6227382493962597,6,6,0.15584415584415584,3,3,1.0,98.2695999999988,0.4415436432194193,76.44279999999992,0.3434717594240111,146.11639999999878,23,14,0.6086956521739131,10.02485861410507,stable_4var_percent,Stable 4-variable percent-vol walk-forward,stable_4var_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
a=60s | move=0.4x percent_to_dollar sigma (63D)/1800s | hold=21600s | reversal | exit_by_midnight,60,0.4,1800,21600,63,percent_to_dollar,reversal,exit_by_midnight,3.7888322328313064,403.1396000000011,5.235579220779235,2.8944328894979288,3.7750983286569877,-151.73279999999968,0.2077922077922078,0.3246753246753247,77,25,0.64,16.125584000000043,2.2578568549116755,13,12,0.3246753246753247,2,3,0.6666666666666666,244.38440000000116,0.6062029133332486,128.52280000000022,0.3188047018948272,274.6168000000009,35,14,0.4,9.988832232831307,stable_4var_percent,Stable 4-variable percent-vol walk-forward,stable_4var_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
a=300s | move=0.75x percent_to_dollar sigma (63D)/1800s | hold=21600s | reversal | exit_by_midnight,300,0.75,1800,21600,63,percent_to_dollar,reversal,exit_by_midnight,2.7832470553297792,155.30639999999926,2.016966233766224,2.2811858133729803,0.0,-46.46159999999978,0.05194805194805195,0.06493506493506493,77,5,0.8,31.061279999999847,4.342682989823761,3,2,0.06493506493506493,2,3,0.6666666666666666,98.46880000000021,0.6340292479897847,80.48279999999983,0.5182194680966156,74.82359999999943,35,15,0.42857142857142855,9.426104198186922,stable_4var_percent,Stable 4-variable percent-vol walk-forward,stable_4var_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
a=300s | move=0.4x percent_to_dollar sigma (63D)/1800s | hold=14400s | reversal | exit_by_midnight,300,0.4,1800,14400,63,percent_to_dollar,reversal,exit_by_midnight,0.8507635590938715,140.7007999999988,1.8272831168831012,1.0920767722940916,1.5423460226885313,-261.8392000000015,0.24675324675324675,0.4675324675324675,77,36,0.5277777777777778,3.9083555555555227,1.287412428566053,20,16,0.4675324675324675,2,3,0.6666666666666666,204.74399999999977,1.4551729627692347,91.52359999999977,0.6504838636311987,49.17719999999902,53,20,0.37735849056603776,9.416801294942928,stable_4var_percent,Stable 4-variable percent-vol walk-forward,stable_4var_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
a=60s | move=0.4x percent_to_dollar sigma (63D)/900s | hold=21600s | reversal | exit_by_midnight,60,0.4,900,21600,63,percent_to_dollar,reversal,exit_by_midnight,2.6885607221627894,167.53520000000037,2.175781818181823,1.9233873018503966,2.0468155507693653,-103.69959999999867,0.1038961038961039,0.15584415584415584,77,12,0.6666666666666666,13.961266666666702,2.046014989523316,6,6,0.15584415584415584,3,3,1.0,60.60640000000026,0.36175323155969685,78.48359999999951,0.4684603593752199,89.05160000000086,23,14,0.6086956521739131,9.20160420042366,stable_4var_percent,Stable 4-variable percent-vol walk-forward,stable_4var_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
a=300s | move=0.55x percent_to_dollar sigma (63D)/900s | hold=7200s | reversal | exit_by_midnight,300,0.55,900,7200,63,percent_to_dollar,reversal,exit_by_midnight,2.5571450083977734,103.92960000000163,1.349735064935086,2.1430594443359383,2.708373503812549,-22.457599999999573,0.06493506493506493,0.1038961038961039,77,8,0.625,12.991200000000202,3.5719800833490147,4,4,0.1038961038961039,2,3,0.6666666666666666,55.60800000000026,0.5350544984297004,65.52919999999997,0.6305152718763369,38.40040000000165,35,15,0.42857142857142855,9.200002151254916,stable_4var_percent,Stable 4-variable percent-vol walk-forward,stable_4var_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
a=60s | move=0.75x percent_to_dollar sigma (63D)/3600s | hold=14400s | reversal | exit_by_midnight,60,0.75,3600,14400,63,percent_to_dollar,reversal,exit_by_midnight,2.863950346318396,182.08119999999946,2.364690909090902,2.419612370259366,2.0584473771189042,-46.54240000000047,0.07792207792207792,0.14285714285714285,77,11,0.5454545454545454,16.552836363636313,2.885616880964949,6,5,0.14285714285714285,2,3,0.6666666666666666,161.2720000000005,0.8857147250787065,85.42399999999955,0.4691533228032318,96.6571999999999,35,14,0.4,9.063950346318396,stable_4var_percent,Stable 4-variable percent-vol walk-forward,stable_4var_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
a=60s | move=0.4x percent_to_dollar sigma (63D)/1800s | hold=14400s | reversal | exit_by_midnight,60,0.4,1800,14400,63,percent_to_dollar,reversal,exit_by_midnight,1.5959308000750605,216.69119999999728,2.8141714285713935,1.5629913597537335,2.1527512202070223,-296.8440000000009,0.23376623376623376,0.4675324675324675,77,36,0.5,6.0191999999999215,1.4239662785401246,20,16,0.4675324675324675,2,3,0.6666666666666666,268.73839999999984,1.2401906491818921,106.44479999999963,0.49122807017544307,110.24639999999765,53,17,0.32075471698113206,8.877062875546759,stable_4var_percent,Stable 4-variable percent-vol walk-forward,stable_4var_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
a=120s | move=0.25x percent_to_dollar sigma (63D)/3600s | hold=14400s | continuation | exit_by_midnight,120,0.25,3600,14400,63,percent_to_dollar,continuation,exit_by_midnight,2.6802130332348195,282.27320000000213,3.665885714285742,2.0843799742159628,2.549996944064383,-144.19959999999938,0.35064935064935066,0.6103896103896104,77,47,0.574468085106383,6.005812765957492,1.514952743172718,24,23,0.6103896103896104,2,3,0.6666666666666666,265.1472000000018,0.9393282819622969,77.42479999999972,0.27429029748484496,204.8484000000024,35,13,0.37142857142857144,8.437355890377678,stable_4var_percent,Stable 4-variable percent-vol walk-forward,stable_4var_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
a=60s | move=0.75x percent_to_dollar sigma (63D)/3600s | hold=21600s | reversal | exit_by_midnight,60,0.75,3600,21600,63,percent_to_dollar,reversal,exit_by_midnight,3.5663744287508967,251.6516000000006,3.268202597402605,2.8941179903416043,35.11244560691557,-37.472799999999665,0.07792207792207792,0.1038961038961039,77,8,0.75,31.45645000000008,6.593152682206815,5,3,0.1038961038961039,2,3,0.6666666666666666,179.27200000000119,0.712381721395774,103.43520000000022,0.41102540178564323,148.21640000000036,23,10,0.43478260869565216,8.218548341794374,stable_4var_percent,Stable 4-variable percent-vol walk-forward,stable_4var_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
a=60s | move=0.55x percent_to_dollar sigma (63D)/3600s | hold=14400s | reversal | exit_by_midnight,60,0.55,3600,14400,63,percent_to_dollar,reversal,exit_by_midnight,0.16432879159642474,60.3295999999994,0.7835012987012909,0.6133606592249341,0.8102061524127437,-150.30360000000016,0.18181818181818182,0.35064935064935066,77,27,0.5185185185185185,2.2344296296296062,1.1654869732662523,18,9,0.35064935064935066,2,3,0.6666666666666666,80.69399999999966,1.3375523789317427,70.5312000000004,1.1690977563252714,-10.201600000000994,35,18,0.5142857142857142,8.135757363024997,stable_4var_percent,Stable 4-variable percent-vol walk-forward,stable_4var_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
a=120s | move=0.55x percent_to_dollar sigma (63D)/900s | hold=3600s | reversal | exit_by_midnight,120,0.55,900,3600,63,percent_to_dollar,reversal,exit_by_midnight,3.6259044766220643,140.92519999999993,1.8301974025974017,2.819826124379599,2.7345217351782836,-20.55999999999997,0.07792207792207792,0.1038961038961039,77,8,0.75,17.61564999999999,6.400591697835286,4,4,0.1038961038961039,3,3,1.0,65.6032000000004,0.46551787756909646,68.53160000000008,0.4862976955150684,72.39359999999985,35,10,0.2857142857142857,8.054475905193494,stable_4var_percent,Stable 4-variable percent-vol walk-forward,stable_4var_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
