params,delay_s,rarity_percentile,move_window_s,hold_s,signal_mode,bad_hour_rule,trend_filter,vol_filter,time_bucket,score,total_pnl_cents,avg_daily_pnl_cents,daily_sharpe,daily_sortino,max_drawdown_cents,positive_day_rate,active_day_rate,days,trades,win_rate,avg_trade_cents,profit_factor,long_trades,short_trades,trades_per_day,profitable_months,month_count,profitable_month_rate,best_month_pnl_cents,best_month_share,top_trade_pnl_cents,top_trade_share,top_trade_removed_pnl_cents,cluster_neighbors,cluster_positive_neighbors,cluster_positive_rate,rare_stability_score,run_key,run_label,objective,train_start,train_end,test_start,test_end
a=120s | move>95th percentile of recent 900s moves | hold=21600s | reversal | exit_by_midnight,120,95.0,900,21600,reversal,exit_by_midnight,any,any,any,1.2519846429844483,248.29400000000155,3.3105866666666874,0.8943216355368189,1.5437395866400017,-320.1080000000005,0.41333333333333333,0.8,75,60,0.5166666666666667,4.138233333333358,1.1658950988472723,30,30,0.8,3,3,1.0,120.1291999999986,0.48381837660192295,185.31759999999954,0.7463635851047483,62.976400000002,35,16,0.45714285714285713,8.337698928698734,rare_move_percentile_wf,Rare move percentile walk-forward,rare_move_stability_score,2025-12-01,2026-02-28,2026-03-01,2026-03-26
a=120s | move>95th percentile of recent 300s moves | hold=14400s | reversal | exit_by_midnight,120,95.0,300,14400,reversal,exit_by_midnight,any,any,any,2.577436436665121,328.9779999999954,4.386373333333272,1.757827450785227,2.9408157762734213,-234.2615999999998,0.5066666666666667,0.84,75,63,0.6031746031746031,5.221873015872942,1.3630380882217188,29,34,0.84,3,3,1.0,179.0147999999998,0.544154320349696,150.31440000000012,0.45691322824019304,178.66359999999528,35,12,0.34285714285714286,7.8917221509508355,rare_move_percentile_wf,Rare move percentile walk-forward,rare_move_stability_score,2025-12-01,2026-02-28,2026-03-01,2026-03-26
a=120s | move>97.5th percentile of recent 1800s moves | hold=21600s | reversal | exit_by_midnight,120,97.5,1800,21600,reversal,exit_by_midnight,any,any,any,1.810307343872905,339.5280000000011,4.527040000000015,1.271557565375693,1.9724992793486236,-299.20039999999955,0.3466666666666667,0.5866666666666667,75,44,0.5909090909090909,7.716545454545477,1.2996711391506806,18,26,0.5866666666666667,2,3,0.6666666666666666,213.15800000000038,0.6278068377276681,144.61719999999988,0.4259360052779135,194.91080000000122,53,13,0.24528301886792453,7.378231872174792,rare_move_percentile_wf,Rare move percentile walk-forward,rare_move_stability_score,2025-12-01,2026-02-28,2026-03-01,2026-03-26
a=60s | move>97.5th percentile of recent 900s moves | hold=21600s | reversal | exit_by_midnight,60,97.5,900,21600,reversal,exit_by_midnight,any,any,any,0.8657957943480071,233.81800000000288,3.1175733333333717,0.8783155454706645,1.3093110048106902,-352.90400000000045,0.37333333333333335,0.6666666666666666,75,50,0.56,4.676360000000057,1.183678073731408,20,30,0.6666666666666666,2,3,0.6666666666666666,188.0936000000021,0.8044444824607164,169.15399999999988,0.7234430197846093,64.664000000003,35,14,0.4,7.065795794348007,rare_move_percentile_wf,Rare move percentile walk-forward,rare_move_stability_score,2025-12-01,2026-02-28,2026-03-01,2026-03-26
a=120s | move>99th percentile of recent 3600s moves | hold=14400s | continuation | exit_by_midnight,120,99.0,3600,14400,continuation,exit_by_midnight,any,any,any,4.36245221064556,536.1260000000013,7.148346666666685,3.254465856758599,3.4769960025981432,-144.18440000000004,0.24,0.4,75,30,0.6,17.87086666666671,2.5840869766650267,18,12,0.4,2,3,0.6666666666666666,338.53960000000234,0.631455292226084,152.17679999999973,0.2838452154903872,383.9492000000016,35,6,0.17142857142857143,7.019595067788417,rare_move_percentile_wf,Rare move percentile walk-forward,rare_move_stability_score,2025-12-01,2026-02-28,2026-03-01,2026-03-26
a=120s | move>97.5th percentile of recent 1800s moves | hold=14400s | reversal | exit_by_midnight,120,97.5,1800,14400,reversal,exit_by_midnight,any,any,any,-0.15350363221696633,162.7227999999992,2.169637333333323,0.7040119906921914,0.8693391278085838,-336.59120000000144,0.32,0.6666666666666666,75,50,0.48,3.2544559999999843,1.1542584535438993,23,27,0.6666666666666666,1,3,0.3333333333333333,258.35280000000125,1.5876865442335217,153.27640000000022,0.9419479015847869,9.446399999998988,80,16,0.2,6.546496367783034,rare_move_percentile_wf,Rare move percentile walk-forward,rare_move_stability_score,2025-12-01,2026-02-28,2026-03-01,2026-03-26
a=300s | move>99th percentile of recent 3600s moves | hold=14400s | continuation | exit_by_midnight,300,99.0,3600,14400,continuation,exit_by_midnight,any,any,any,4.678404203238802,565.1400000000054,7.5352000000000725,3.4706566032387896,3.9074882725617655,-142.18840000000046,0.26666666666666666,0.4,75,30,0.6666666666666666,18.838000000000182,2.6361956092493783,18,12,0.4,2,3,0.6666666666666666,338.5412000000009,0.5990395300279535,140.17199999999926,0.24803057649431628,424.9680000000062,23,4,0.17391304347826086,6.5392737684561935,rare_move_percentile_wf,Rare move percentile walk-forward,rare_move_stability_score,2025-12-01,2026-02-28,2026-03-01,2026-03-26
a=60s | move>95th percentile of recent 300s moves | hold=14400s | reversal | exit_by_midnight,60,95.0,300,14400,reversal,exit_by_midnight,any,any,any,2.292998432584413,293.9831999999989,3.919775999999985,1.5678705984670924,2.4705985386556706,-235.25920000000096,0.4533333333333333,0.84,75,63,0.5396825396825397,4.66639999999998,1.3208144525785097,29,34,0.84,3,3,1.0,169.01400000000322,0.5749104030434524,149.3143999999996,0.5079011317653532,144.66879999999927,23,9,0.391304347826087,6.479954954323544,rare_move_percentile_wf,Rare move percentile walk-forward,rare_move_stability_score,2025-12-01,2026-02-28,2026-03-01,2026-03-26
a=300s | move>95th percentile of recent 900s moves | hold=21600s | reversal | exit_by_midnight,300,95.0,900,21600,reversal,exit_by_midnight,any,any,any,1.716166214033937,306.28999999999576,4.08386666666661,1.1315099959791697,1.8560187775022787,-297.93240000000014,0.4266666666666667,0.8,75,60,0.5333333333333333,5.104833333333261,1.217071028696546,30,30,0.8,3,3,1.0,174.12959999999921,0.5685121943256444,180.31720000000126,0.588713963890443,125.97279999999449,23,10,0.43478260869565216,6.368340127077415,rare_move_percentile_wf,Rare move percentile walk-forward,rare_move_stability_score,2025-12-01,2026-02-28,2026-03-01,2026-03-26
a=300s | move>97.5th percentile of recent 900s moves | hold=21600s | reversal | exit_by_midnight,300,97.5,900,21600,reversal,exit_by_midnight,any,any,any,0.15666862641985108,157.84319999999735,2.1045759999999647,0.5927577623887367,0.874949175942221,-417.8996000000024,0.36,0.6666666666666666,75,50,0.54,3.1568639999999473,1.1213577647250914,20,30,0.6666666666666666,2,3,0.6666666666666666,160.08880000000056,1.0142267769533515,155.14879999999982,0.982929894984405,2.694399999997529,35,14,0.4,6.356668626419852,rare_move_percentile_wf,Rare move percentile walk-forward,rare_move_stability_score,2025-12-01,2026-02-28,2026-03-01,2026-03-26
a=60s | move>95th percentile of recent 900s moves | hold=21600s | reversal | exit_by_midnight,60,95.0,900,21600,reversal,exit_by_midnight,any,any,any,1.2311054102810073,249.30880000000417,3.324117333333389,0.8859136271801995,1.525074426155128,-324.1047999999997,0.41333333333333333,0.8,75,60,0.5166666666666667,4.1551466666667345,1.1635143764268492,30,30,0.8,3,3,1.0,122.12480000000241,0.4898535470869876,188.31920000000108,0.7553652337983975,60.989600000003094,23,11,0.4782608695652174,6.348496714628833,rare_move_percentile_wf,Rare move percentile walk-forward,rare_move_stability_score,2025-12-01,2026-02-28,2026-03-01,2026-03-26
a=120s | move>99th percentile of recent 900s moves | hold=21600s | reversal | exit_by_midnight,120,99.0,900,21600,reversal,exit_by_midnight,any,any,any,0.5624026045649919,153.41599999999815,2.045546666666642,0.7235939496346097,0.9811911633093489,-370.15080000000285,0.30666666666666664,0.52,75,39,0.5897435897435898,3.933743589743543,1.1688638694102933,16,23,0.52,2,3,0.6666666666666666,115.18879999999685,0.7508265109245336,132.61919999999944,0.864441779214691,20.79679999999871,35,13,0.37142857142857144,6.319545461707849,rare_move_percentile_wf,Rare move percentile walk-forward,rare_move_stability_score,2025-12-01,2026-02-28,2026-03-01,2026-03-26
a=300s | move>95th percentile of recent 300s moves | hold=14400s | reversal | exit_by_midnight,300,95.0,300,14400,reversal,exit_by_midnight,any,any,any,2.9454153581449614,367.9879999999955,4.906506666666607,2.0314239214068204,3.494959983024781,-211.8728000000001,0.5066666666666667,0.84,75,63,0.6031746031746031,5.841079365079294,1.437586687798345,29,34,0.84,3,3,1.0,193.01839999999916,0.5245236257704097,159.31920000000045,0.4329467265236975,208.66879999999506,23,7,0.30434782608695654,6.201937097275397,rare_move_percentile_wf,Rare move percentile walk-forward,rare_move_stability_score,2025-12-01,2026-02-28,2026-03-01,2026-03-26
a=60s | move>99th percentile of recent 3600s moves | hold=14400s | continuation | exit_by_midnight,60,99.0,3600,14400,continuation,exit_by_midnight,any,any,any,4.283833239110743,549.1156000000036,7.321541333333381,3.151958923986996,3.4859683315978938,-151.18279999999936,0.22666666666666666,0.4,75,30,0.5666666666666667,18.303853333333453,2.4118405084641195,18,12,0.4,2,3,0.6666666666666666,354.536800000002,0.6456505697525251,146.17439999999948,0.2661996854578499,402.94120000000413,23,4,0.17391304347826086,6.144702804328134,rare_move_percentile_wf,Rare move percentile walk-forward,rare_move_stability_score,2025-12-01,2026-02-28,2026-03-01,2026-03-26
a=300s | move>97.5th percentile of recent 1800s moves | hold=21600s | reversal | exit_by_midnight,300,97.5,1800,21600,reversal,exit_by_midnight,any,any,any,1.7430335635892527,335.54240000000266,4.473898666666702,1.2193385614625414,1.856358317096532,-296.7156000000011,0.32,0.5866666666666667,75,44,0.5454545454545454,7.6259636363636965,1.2781377684747193,18,26,0.5866666666666667,2,3,0.6666666666666666,192.1612000000003,0.572688280229261,150.61760000000012,0.44887799574658505,184.92480000000253,35,9,0.2571428571428571,5.728747849303538,rare_move_percentile_wf,Rare move percentile walk-forward,rare_move_stability_score,2025-12-01,2026-02-28,2026-03-01,2026-03-26
a=300s | move>99th percentile of recent 900s moves | hold=21600s | reversal | exit_by_midnight,300,99.0,900,21600,reversal,exit_by_midnight,any,any,any,1.4227259748958037,228.41680000000161,3.0455573333333548,1.0597768657668762,1.5046117840476003,-339.3220000000008,0.30666666666666664,0.52,75,39,0.5897435897435898,5.856841025641067,1.2618365728067642,16,23,0.52,3,3,1.0,161.1780000000019,0.7056311094455432,149.6180000000003,0.6550218722966054,78.79880000000131,23,9,0.391304347826087,5.609682496634934,rare_move_percentile_wf,Rare move percentile walk-forward,rare_move_stability_score,2025-12-01,2026-02-28,2026-03-01,2026-03-26
a=120s | move>95th percentile of recent 300s moves | hold=21600s | reversal | exit_by_midnight,120,95.0,300,21600,reversal,exit_by_midnight,any,any,any,0.8967246504420021,230.9779999999958,3.0797066666666106,0.9129882702499656,1.6408330973259908,-328.2191999999993,0.41333333333333333,0.84,75,63,0.49206349206349204,3.666317460317393,1.1691745954364459,29,34,0.84,2,3,0.6666666666666666,147.7807999999991,0.6398046567205612,193.31439999999938,0.8369385828953532,37.66359999999642,23,10,0.43478260869565216,5.548898563485481,rare_move_percentile_wf,Rare move percentile walk-forward,rare_move_stability_score,2025-12-01,2026-02-28,2026-03-01,2026-03-26
a=60s | move>97.5th percentile of recent 1800s moves | hold=21600s | reversal | exit_by_midnight,60,97.5,1800,21600,reversal,exit_by_midnight,any,any,any,1.5530374811134868,309.52600000000075,4.127013333333343,1.1436036450777425,1.6882485588349294,-310.2016000000023,0.32,0.5866666666666667,75,44,0.5454545454545454,7.034681818181837,1.2631608480838388,18,26,0.5866666666666667,2,3,0.6666666666666666,213.1612000000004,0.6886697724908405,146.6188000000002,0.4736881554376687,162.90720000000056,35,8,0.22857142857142856,5.095894623970629,rare_move_percentile_wf,Rare move percentile walk-forward,rare_move_stability_score,2025-12-01,2026-02-28,2026-03-01,2026-03-26
a=120s | move>95th percentile of recent 1800s moves | hold=21600s | reversal | exit_by_midnight,120,95.0,1800,21600,reversal,exit_by_midnight,any,any,any,-0.47852951940058175,113.06280000000018,1.5075040000000024,0.42735975077352173,0.6808870532802649,-439.8932000000001,0.36,0.72,75,54,0.5,2.093755555555559,1.0851809594757809,22,32,0.72,2,3,0.6666666666666666,161.1488000000021,1.4253034596702172,148.6175999999998,1.314469480677991,-35.55479999999963,35,12,0.34285714285714286,4.835756194885133,rare_move_percentile_wf,Rare move percentile walk-forward,rare_move_stability_score,2025-12-01,2026-02-28,2026-03-01,2026-03-26
a=120s | move>99th percentile of recent 300s moves | hold=21600s | reversal | exit_by_midnight,120,99.0,300,21600,reversal,exit_by_midnight,any,any,any,1.5678508391741235,345.69640000000277,4.6092853333333705,1.2528245357508834,1.6940228889171944,-492.55920000000054,0.3466666666666667,0.6266666666666667,75,47,0.5531914893617021,7.355242553191551,1.2879662027283199,20,27,0.6266666666666667,2,3,0.6666666666666666,198.87800000000036,0.575296705432856,162.14440000000056,0.4690369931535279,183.5520000000022,23,7,0.30434782608695654,4.824372578304558,rare_move_percentile_wf,Rare move percentile walk-forward,rare_move_stability_score,2025-12-01,2026-02-28,2026-03-01,2026-03-26
a=300s | move>97.5th percentile of recent 1800s moves | hold=14400s | reversal | exit_by_midnight,300,97.5,1800,14400,reversal,exit_by_midnight,any,any,any,0.09874161063352233,162.7431999999999,2.1699093333333317,0.6815667307668359,0.8248563255603727,-368.57639999999935,0.3333333333333333,0.6666666666666666,75,50,0.5,3.254863999999999,1.149246263414383,23,27,0.6666666666666666,2,3,0.6666666666666666,233.36200000000053,1.4339278077363644,157.27919999999943,0.9664256325302657,5.464000000000453,53,11,0.20754716981132076,4.810062365350504,rare_move_percentile_wf,Rare move percentile walk-forward,rare_move_stability_score,2025-12-01,2026-02-28,2026-03-01,2026-03-26
a=120s | move>99th percentile of recent 3600s moves | hold=21600s | continuation | exit_by_midnight,120,99.0,3600,21600,continuation,exit_by_midnight,any,any,any,1.9969399334376585,258.0027999999999,3.4400373333333323,1.48565028128629,0.9512658976248025,-210.91879999999952,0.18666666666666668,0.30666666666666664,75,23,0.6086956521739131,11.21751304347826,1.5230025371429092,14,9,0.30666666666666664,2,3,0.6666666666666666,211.21839999999918,0.8186670842331915,91.28160000000119,0.35380081146406633,166.72119999999873,23,6,0.2608695652173913,4.788244281263746,rare_move_percentile_wf,Rare move percentile walk-forward,rare_move_stability_score,2025-12-01,2026-02-28,2026-03-01,2026-03-26
a=60s | move>95th percentile of recent 300s moves | hold=21600s | reversal | exit_by_midnight,60,95.0,300,21600,reversal,exit_by_midnight,any,any,any,1.1266636846202136,260.98319999999603,3.479775999999947,1.0358433606146982,1.792600253479309,-310.21760000000006,0.37333333333333335,0.84,75,63,0.4444444444444444,4.1425904761904135,1.1952067305031233,29,34,0.84,2,3,0.6666666666666666,170.78439999999878,0.6543884817107054,196.3143999999995,0.7522108702782496,64.66879999999654,15,7,0.4666666666666667,4.626663684620214,rare_move_percentile_wf,Rare move percentile walk-forward,rare_move_stability_score,2025-12-01,2026-02-28,2026-03-01,2026-03-26
a=300s | move>99th percentile of recent 3600s moves | hold=21600s | continuation | exit_by_midnight,300,99.0,3600,21600,continuation,exit_by_midnight,any,any,any,2.3946564225559337,312.0107999999991,4.160143999999988,1.7604910134908687,1.2345461021289796,-205.9160000000005,0.2,0.30666666666666664,75,23,0.6521739130434783,13.565686956521702,1.637364962972822,14,9,0.30666666666666664,2,3,0.6666666666666666,244.2252000000004,0.7827459818698619,96.28360000000092,0.3085906000689758,215.7271999999982,15,4,0.26666666666666666,4.394656422555934,rare_move_percentile_wf,Rare move percentile walk-forward,rare_move_stability_score,2025-12-01,2026-02-28,2026-03-01,2026-03-26
a=120s | move>95th percentile of recent 900s moves | hold=7200s | continuation | exit_by_midnight,120,95.0,900,7200,continuation,exit_by_midnight,any,any,any,2.8876662994831395,256.02960000000354,3.4137280000000474,1.9628986994831326,2.7572346392889546,-180.9443999999996,0.48,0.84,75,63,0.5714285714285714,4.063961904761961,1.3965327222479353,31,32,0.84,3,3,1.0,136.83600000000126,0.5344538287760453,78.17360000000022,0.30533032118161,177.85600000000332,53,3,0.05660377358490566,4.172571959860497,rare_move_percentile_wf,Rare move percentile walk-forward,rare_move_stability_score,2025-12-01,2026-02-28,2026-03-01,2026-03-26
a=60s | move>99th percentile of recent 3600s moves | hold=21600s | continuation | exit_by_midnight,60,99.0,3600,21600,continuation,exit_by_midnight,any,any,any,2.1212843253002345,274.9900000000001,3.666533333333335,1.5386465017575606,1.0479559909677851,-210.92320000000024,0.18666666666666668,0.30666666666666664,75,23,0.6086956521739131,11.956086956521744,1.537810846415973,14,9,0.30666666666666664,2,3,0.6666666666666666,201.21159999999975,0.7317051529146502,95.28320000000039,0.34649696352594767,179.70679999999973,15,4,0.26666666666666666,4.121284325300235,rare_move_percentile_wf,Rare move percentile walk-forward,rare_move_stability_score,2025-12-01,2026-02-28,2026-03-01,2026-03-26
a=120s | move>99th percentile of recent 1800s moves | hold=21600s | reversal | exit_by_midnight,120,99.0,1800,21600,reversal,exit_by_midnight,any,any,any,-0.8408494342777917,129.93639999999817,1.732485333333309,0.5289569490482302,0.7873248568396178,-523.9828000000032,0.2,0.4,75,30,0.5,4.331213333333272,1.1434738460491995,12,18,0.4,2,3,0.6666666666666666,190.8587999999992,1.46886322847179,230.20799999999983,1.771697538180241,-100.27160000000165,35,11,0.3142857142857143,4.03057913715078,rare_move_percentile_wf,Rare move percentile walk-forward,rare_move_stability_score,2025-12-01,2026-02-28,2026-03-01,2026-03-26
a=60s | move>97.5th percentile of recent 1800s moves | hold=14400s | reversal | exit_by_midnight,60,97.5,1800,14400,reversal,exit_by_midnight,any,any,any,-0.25976149166521134,151.7231999999986,2.0229759999999812,0.6505484139777097,0.8117488119604678,-353.58720000000164,0.30666666666666664,0.6666666666666666,75,50,0.46,3.034463999999974,1.139758631285963,23,27,0.6666666666666666,1,3,0.3333333333333333,244.35839999999908,1.6105539561517377,147.2752,0.9706834551340954,4.447999999998586,53,10,0.18867924528301888,4.023257376259317,rare_move_percentile_wf,Rare move percentile walk-forward,rare_move_stability_score,2025-12-01,2026-02-28,2026-03-01,2026-03-26
a=300s | move>95th percentile of recent 900s moves | hold=7200s | continuation | exit_by_midnight,300,95.0,900,7200,continuation,exit_by_midnight,any,any,any,2.903868713783692,256.02279999999996,3.413637333333333,1.9851151137836947,2.7188867075114502,-200.9440000000007,0.48,0.84,75,63,0.5714285714285714,4.063853968253968,1.4022110842016715,31,32,0.84,3,3,1.0,152.8299999999988,0.5969390226182935,71.17400000000092,0.2779986782427226,184.84879999999904,35,2,0.05714285714285714,3.7895829994979775,rare_move_percentile_wf,Rare move percentile walk-forward,rare_move_stability_score,2025-12-01,2026-02-28,2026-03-01,2026-03-26
a=300s | move>95th percentile of recent 300s moves | hold=21600s | reversal | exit_by_midnight,300,95.0,300,21600,reversal,exit_by_midnight,any,any,any,0.25585523300181595,166.9879999999935,2.22650666666658,0.6620697763415031,1.148031263170204,-309.22399999999953,0.4266666666666667,0.84,75,63,0.5079365079365079,2.6506031746030714,1.11910699001426,29,34,0.84,2,3,0.6666666666666666,158.7875999999976,0.9508922796847905,186.31920000000005,1.1157640069945585,-19.33120000000656,15,7,0.4666666666666667,3.7558552330018165,rare_move_percentile_wf,Rare move percentile walk-forward,rare_move_stability_score,2025-12-01,2026-02-28,2026-03-01,2026-03-26
a=120s | move>97.5th percentile of recent 1800s moves | hold=7200s | reversal | exit_by_midnight,120,97.5,1800,7200,reversal,exit_by_midnight,any,any,any,1.6521064459299657,197.27240000000324,2.63029866666671,1.307337783365895,1.5842317548891023,-242.98079999999777,0.3333333333333333,0.68,75,51,0.49019607843137253,3.8680862745098676,1.2962398554063184,24,27,0.68,2,3,0.6666666666666666,166.26359999999875,0.8428122737899271,79.47600000000003,0.4028744010819492,117.79640000000322,80,5,0.0625,3.7458564459299657,rare_move_percentile_wf,Rare move percentile walk-forward,rare_move_stability_score,2025-12-01,2026-02-28,2026-03-01,2026-03-26
a=60s | move>99th percentile of recent 900s moves | hold=21600s | reversal | exit_by_midnight,60,99.0,900,21600,reversal,exit_by_midnight,any,any,any,-0.5296195899872596,76.39399999999847,1.0185866666666463,0.35903334630619316,0.45391680648326327,-454.1620000000005,0.29333333333333333,0.52,75,39,0.5641025641025641,1.958820512820473,1.080055884234288,16,23,0.52,2,3,0.6666666666666666,72.18639999999897,0.9449223761028407,127.53840000000042,1.669481896484056,-51.14440000000195,23,9,0.391304347826087,3.6573369317518707,rare_move_percentile_wf,Rare move percentile walk-forward,rare_move_stability_score,2025-12-01,2026-02-28,2026-03-01,2026-03-26
a=60s | move>95th percentile of recent 1800s moves | hold=21600s | reversal | exit_by_midnight,60,95.0,1800,21600,reversal,exit_by_midnight,any,any,any,-0.10002903381186651,138.07919999999655,1.841055999999954,0.5256171861570011,0.861177992582545,-409.89640000000327,0.37333333333333335,0.72,75,54,0.5185185185185185,2.557022222222157,1.1048549776179457,22,32,0.72,2,3,0.6666666666666666,161.15120000000067,1.1670925092266229,157.15079999999944,1.1381207307110945,-19.07160000000289,23,8,0.34782608695652173,3.6217100966229165,rare_move_percentile_wf,Rare move percentile walk-forward,rare_move_stability_score,2025-12-01,2026-02-28,2026-03-01,2026-03-26
a=300s | move>99th percentile of recent 1800s moves | hold=21600s | reversal | exit_by_midnight,300,99.0,1800,21600,reversal,exit_by_midnight,any,any,any,-0.15737327025332631,181.9459999999979,2.4259466666666385,0.7417066697992358,1.0289675219014125,-514.9680000000022,0.18666666666666668,0.4,75,30,0.4666666666666667,6.0648666666665925,1.2043491211053716,12,18,0.4,2,3,0.6666666666666666,218.8667999999993,1.2029217460125632,236.21040000000005,1.2982445340925481,-54.264400000002155,23,8,0.34782608695652173,3.5643658601814567,rare_move_percentile_wf,Rare move percentile walk-forward,rare_move_stability_score,2025-12-01,2026-02-28,2026-03-01,2026-03-26
a=60s | move>99th percentile of recent 300s moves | hold=21600s | reversal | exit_by_midnight,60,99.0,300,21600,reversal,exit_by_midnight,any,any,any,1.3738937076198567,314.7124000000048,4.196165333333397,1.1559038808838118,1.570662270120199,-488.55799999999994,0.3466666666666667,0.6266666666666667,75,47,0.5531914893617021,6.696008510638397,1.2602057487412757,20,27,0.6266666666666667,2,3,0.6666666666666666,198.88080000000033,0.6319445944932495,162.14680000000058,0.5152221520346771,152.5656000000042,15,4,0.26666666666666666,3.3738937076198567,rare_move_percentile_wf,Rare move percentile walk-forward,rare_move_stability_score,2025-12-01,2026-02-28,2026-03-01,2026-03-26
a=300s | move>95th percentile of recent 1800s moves | hold=21600s | reversal | exit_by_midnight,300,95.0,1800,21600,reversal,exit_by_midnight,any,any,any,-0.4736251713290054,113.05999999999656,1.5074666666666208,0.42959124395497056,0.6666620203766727,-450.8892000000051,0.36,0.72,75,54,0.5,2.0937037037036403,1.0858642242525005,22,32,0.72,2,3,0.6666666666666666,155.14400000000046,1.3722271360340101,150.6180000000001,1.3321952945339173,-37.558000000003545,23,8,0.34782608695652173,3.2481139591057775,rare_move_percentile_wf,Rare move percentile walk-forward,rare_move_stability_score,2025-12-01,2026-02-28,2026-03-01,2026-03-26
a=300s | move>97.5th percentile of recent 1800s moves | hold=7200s | reversal | exit_by_midnight,300,97.5,1800,7200,reversal,exit_by_midnight,any,any,any,1.9257384738899115,234.28999999999803,3.1238666666666406,1.4645202856445754,1.7638727055362715,-241.9692,0.3333333333333333,0.68,75,51,0.49019607843137253,4.593921568627413,1.3430534495108553,24,27,0.68,2,3,0.6666666666666666,191.25439999999733,0.8163148235093215,78.61759999999951,0.33555678859533133,155.6723999999985,53,3,0.05660377358490566,3.21064413426727,rare_move_percentile_wf,Rare move percentile walk-forward,rare_move_stability_score,2025-12-01,2026-02-28,2026-03-01,2026-03-26
a=300s | move>99th percentile of recent 300s moves | hold=21600s | reversal | exit_by_midnight,300,99.0,300,21600,reversal,exit_by_midnight,any,any,any,0.6145875850475728,214.6972000000054,2.8626293333334054,0.7633309170026865,1.041915385518866,-492.22919999999755,0.32,0.6266666666666667,75,47,0.5106382978723404,4.56802553191501,1.1637874187040842,20,27,0.6266666666666667,2,3,0.6666666666666666,170.88360000000026,0.7959284052143948,153.14520000000022,0.713307858695858,61.552000000005194,15,5,0.3333333333333333,3.114587585047573,rare_move_percentile_wf,Rare move percentile walk-forward,rare_move_stability_score,2025-12-01,2026-02-28,2026-03-01,2026-03-26
a=60s | move>97.5th percentile of recent 1800s moves | hold=7200s | reversal | exit_by_midnight,60,97.5,1800,7200,reversal,exit_by_midnight,any,any,any,1.6954167685951458,204.2703999999955,2.7236053333332735,1.3183207781166615,1.598855136292116,-241.98120000000006,0.32,0.68,75,51,0.47058823529411764,4.005301960784226,1.3037788847394258,24,27,0.68,2,3,0.6666666666666666,164.2623999999977,0.8041419608518969,81.47800000000034,0.39887325819111397,122.79239999999517,53,3,0.05660377358490566,2.9803224289725043,rare_move_percentile_wf,Rare move percentile walk-forward,rare_move_stability_score,2025-12-01,2026-02-28,2026-03-01,2026-03-26
a=60s | move>95th percentile of recent 900s moves | hold=7200s | continuation | exit_by_midnight,60,95.0,900,7200,continuation,exit_by_midnight,any,any,any,2.4911496650318337,222.0483999999989,2.9606453333333187,1.681881023030549,2.451648919607118,-201.9404000000034,0.48,0.84,75,63,0.5714285714285714,3.5245777777777607,1.3306610230268556,31,32,0.84,3,3,1.0,130.84439999999893,0.5892607197349747,84.17400000000046,0.3790795159974171,137.87439999999845,35,1,0.02857142857142857,2.9340068078889763,rare_move_percentile_wf,Rare move percentile walk-forward,rare_move_stability_score,2025-12-01,2026-02-28,2026-03-01,2026-03-26
a=120s | move>95th percentile of recent 300s moves | hold=7200s | reversal | exit_by_midnight,120,95.0,300,7200,reversal,exit_by_midnight,any,any,any,1.1417704151676673,83.97799999999582,1.119706666666611,0.7283445321697606,1.1659047551625217,-214.8132000000016,0.4666666666666667,0.84,75,63,0.5555555555555556,1.3329841269840614,1.1364119837484177,29,34,0.84,3,3,1.0,43.18239999999755,0.5142108647502882,58.425999999999235,0.6957298340041694,25.551999999996582,35,4,0.11428571428571428,2.9131989865962384,rare_move_percentile_wf,Rare move percentile walk-forward,rare_move_stability_score,2025-12-01,2026-02-28,2026-03-01,2026-03-26
a=60s | move>95th percentile of recent 300s moves | hold=7200s | reversal | exit_by_midnight,60,95.0,300,7200,reversal,exit_by_midnight,any,any,any,1.0081786792383851,77.9831999999921,1.0397759999998946,0.6765198036652389,1.0543386878180692,-215.81119999999999,0.4533333333333333,0.84,75,63,0.5396825396825397,1.2378285714284456,1.1257409024594909,29,34,0.84,3,3,1.0,40.78439999999836,0.5229895669836899,63.42359999999966,0.8132982488536773,14.559599999992436,23,3,0.13043478260869565,2.4038308531514287,rare_move_percentile_wf,Rare move percentile walk-forward,rare_move_stability_score,2025-12-01,2026-02-28,2026-03-01,2026-03-26
a=120s | move>97.5th percentile of recent 3600s moves | hold=21600s | continuation | exit_by_midnight,120,97.5,3600,21600,continuation,exit_by_midnight,any,any,any,-0.37440188849817996,130.3507999999983,1.7380106666666437,0.5172295707603782,0.5606870092898241,-338.616799999999,0.26666666666666666,0.5066666666666667,75,38,0.5263157894736842,3.4302842105262723,1.1151379049499344,25,13,0.5066666666666667,2,3,0.6666666666666666,272.67759999999544,2.0918751553500172,127.27959999999972,0.9764389631670952,3.0711999999985693,35,6,0.17142857142857143,2.2827409686446773,rare_move_percentile_wf,Rare move percentile walk-forward,rare_move_stability_score,2025-12-01,2026-02-28,2026-03-01,2026-03-26
