params,delay_s,sigma_multiple,move_window_s,hold_s,vol_window_days,signal_mode,score,total_pnl_cents,avg_daily_pnl_cents,daily_sharpe,daily_sortino,max_drawdown_cents,positive_day_rate,active_day_rate,days,trades,win_rate,avg_trade_cents,profit_factor,long_trades,short_trades,trades_per_day,profitable_months,month_count,profitable_month_rate,best_month_pnl_cents,best_month_share,top_trade_pnl_cents,top_trade_share,top_trade_removed_pnl_cents,removed_top_win_cents,deflated_total_pnl_cents,deflated_daily_sharpe,deflated_max_drawdown_cents,deflated_trades,deflated_win_rate,deflated_profit_factor,run_key,run_label,fill_model,selector_kind,train_start,train_end,test_start,test_end,cluster_neighbors,cluster_positive_neighbors,cluster_positive_rate,robust_top_trade_neutral_score
a=180s | b=0.8x rolling sigma | c=2400s | d=7200s | continuation | exit_by_midnight,180,0.8,2400,7200,63,continuation,2.222148530458159,383.9999999999982,5.052631578947344,2.4855881136703477,2.4585886444472975,-99.00000000000023,0.14473684210526316,0.21052631578947367,76,16,0.6875,23.999999999999886,2.6480686695278632,4,12,0.21052631578947367,2,3,0.6666666666666666,250.9999999999998,0.6536458333333359,203.0000000000001,0.5286458333333361,180.99999999999807,203.0000000000001,180.9999999999981,1.6708672804581666,-99.0000000000002,15,0.6666666666666666,1.7768240343347417,actual_bid_ask_robust_top_trade_neutral,Robust top-trade-neutral selector,actual_bid_ask,robust_top_trade_neutral,2025-02-01,2025-04-30,2025-05-01,2025-05-31,80.0,77.0,0.9625,30.37527353045816
a=120s | b=0.9x rolling sigma | c=1800s | d=7200s | continuation | exit_by_midnight,120,0.9,1800,7200,63,continuation,2.1692719676519943,276.0000000000005,3.631578947368428,2.301402916882426,0.7479701391233172,-118.99999999999977,0.10526315789473684,0.13157894736842105,76,10,0.8,27.60000000000005,3.319327731092418,3,7,0.13157894736842105,3,3,1.0,137.00000000000045,0.4963768115942036,150.0,0.5434782608695642,126.00000000000051,150.0,126.00000000000051,1.4313806633041664,-118.99999999999977,9,0.7777777777777778,2.058823529411754,actual_bid_ask_robust_top_trade_neutral,Robust top-trade-neutral selector,actual_bid_ask,robust_top_trade_neutral,2025-02-01,2025-04-30,2025-05-01,2025-05-31,80.0,77.0,0.9625,30.322396967651994
a=90s | b=0.8x rolling sigma | c=1200s | d=3600s | continuation | exit_by_midnight,90,0.8,1200,3600,63,continuation,3.9730186743300275,319.0000000000019,4.197368421052656,3.3567134115047526,6.730763381847124,-25.99999999999909,0.11842105263157894,0.14473684210526316,76,11,0.8181818181818182,29.000000000000174,9.394736842105166,4,7,0.14473684210526316,3,3,1.0,190.00000000000057,0.595611285266456,131.00000000000023,0.41065830721002966,188.00000000000165,131.00000000000023,188.00000000000168,2.952720868687387,-25.99999999999909,10,0.8,5.947368421052578,actual_bid_ask_robust_top_trade_neutral,Robust top-trade-neutral selector,actual_bid_ask,robust_top_trade_neutral,2025-02-01,2025-04-30,2025-05-01,2025-05-31,80.0,72.0,0.9,30.298018674330027
a=90s | b=0.55x rolling sigma | c=1200s | d=3600s | continuation | exit_by_midnight,90,0.55,1200,3600,63,continuation,4.301238168566326,498.00000000000114,6.552631578947383,3.4749338376540426,5.474861807934591,-57.99999999999983,0.2236842105263158,0.32894736842105265,76,25,0.68,19.920000000000044,2.952941176470583,9,16,0.32894736842105265,3,3,1.0,278.9999999999992,0.5602409638554188,151.9999999999996,0.30522088353413507,346.00000000000153,151.9999999999996,346.00000000000153,2.9249188914578865,-57.99999999999983,24,0.6666666666666666,2.356862745098037,actual_bid_ask_robust_top_trade_neutral,Robust top-trade-neutral selector,actual_bid_ask,robust_top_trade_neutral,2025-02-01,2025-04-30,2025-05-01,2025-05-31,80.0,71.0,0.8875,30.260613168566323
a=90s | b=0.8x rolling sigma | c=2400s | d=7200s | continuation | exit_by_midnight,90,0.8,2400,7200,63,continuation,2.3842304023503513,396.9999999999992,5.223684210526305,2.5111373260127587,2.419210465759531,-107.99999999999983,0.15789473684210525,0.21052631578947367,76,16,0.75,24.81249999999995,2.5447470817120528,4,12,0.21052631578947367,2,3,0.6666666666666666,250.0000000000007,0.6297229219143607,187.99999999999955,0.47355163727959676,208.99999999999966,187.99999999999955,208.99999999999963,1.72668632174582,-107.99999999999983,15,0.7333333333333333,1.8132295719844291,actual_bid_ask_robust_top_trade_neutral,Robust top-trade-neutral selector,actual_bid_ask,robust_top_trade_neutral,2025-02-01,2025-04-30,2025-05-01,2025-05-31,80.0,76.0,0.95,30.17173040235035
a=180s | b=0.8x rolling sigma | c=2400s | d=14400s | continuation | exit_by_midnight,180,0.8,2400,14400,63,continuation,3.1145299083906908,561.9999999999983,7.394736842105241,2.921575648912527,2.594118605427757,-123.0000000000004,0.14473684210526316,0.21052631578947367,76,16,0.6875,35.12499999999989,3.401709401709369,4,12,0.21052631578947367,2,3,0.6666666666666666,385.9999999999992,0.6868327402135238,243.99999999999977,0.4341637010676166,317.9999999999985,243.99999999999977,317.9999999999985,2.2672772393515492,-123.0000000000004,15,0.6666666666666666,2.3589743589743364,actual_bid_ask_robust_top_trade_neutral,Robust top-trade-neutral selector,actual_bid_ask,robust_top_trade_neutral,2025-02-01,2025-04-30,2025-05-01,2025-05-31,80.0,74.0,0.925,30.17077990839069
a=90s | b=0.9x rolling sigma | c=1800s | d=7200s | continuation | exit_by_midnight,90,0.9,1800,7200,63,continuation,2.279550737823718,283.9999999999968,3.736842105263116,2.370502710319417,0.7840364224130204,-115.00000000000057,0.10526315789473684,0.13157894736842105,76,10,0.8,28.399999999999682,3.4695652173912346,3,7,0.13157894736842105,3,3,1.0,131.00000000000023,0.4612676056338088,151.9999999999996,0.5352112676056384,131.99999999999721,151.9999999999996,131.9999999999972,1.5194591885279534,-115.00000000000057,9,0.7777777777777778,2.147826086956473,actual_bid_ask_robust_top_trade_neutral,Robust top-trade-neutral selector,actual_bid_ask,robust_top_trade_neutral,2025-02-01,2025-04-30,2025-05-01,2025-05-31,80.0,76.0,0.95,30.067050737823717
a=120s | b=0.85x rolling sigma | c=1800s | d=14400s | continuation | exit_by_midnight,120,0.85,1800,14400,63,continuation,4.424096389665315,548.9999999999987,7.223684210526299,3.4923213540344618,10.175532882985646,-93.0,0.11842105263157894,0.15789473684210525,76,12,0.75,45.74999999999989,5.57499999999996,4,8,0.15789473684210525,3,3,1.0,258.99999999999966,0.4717668488160296,214.00000000000006,0.389799635701276,334.9999999999987,214.00000000000006,334.99999999999875,3.1269461164412746,-92.99999999999994,11,0.7272727272727273,3.7916666666666345,actual_bid_ask_robust_top_trade_neutral,Robust top-trade-neutral selector,actual_bid_ask,robust_top_trade_neutral,2025-02-01,2025-04-30,2025-05-01,2025-05-31,80.0,70.0,0.875,30.017846389665316
a=90s | b=0.7x rolling sigma | c=1800s | d=3600s | continuation | exit_by_midnight,90,0.7,1800,3600,63,continuation,3.256288839218265,369.0000000000012,4.855263157894752,2.8152436843198663,3.0490364428261603,-75.0,0.15789473684210525,0.2236842105263158,76,17,0.7058823529411765,21.705882352941245,2.6772727272727184,5,12,0.2236842105263158,3,3,1.0,216.99999999999875,0.5880758807588023,132.99999999999983,0.3604336043360417,236.00000000000136,132.99999999999983,236.00000000000136,2.145670953039396,-75.0,16,0.6875,2.072727272727268,actual_bid_ask_robust_top_trade_neutral,Robust top-trade-neutral selector,actual_bid_ask,robust_top_trade_neutral,2025-02-01,2025-04-30,2025-05-01,2025-05-31,80.0,73.0,0.9125,29.94691383921826
a=120s | b=0.55x rolling sigma | c=1200s | d=3600s | continuation | exit_by_midnight,120,0.55,1200,3600,63,continuation,4.2882301581460665,443.0000000000021,5.828947368421081,3.4954123259217544,4.760327678732926,-65.99999999999966,0.2236842105263158,0.32894736842105265,76,25,0.68,17.720000000000084,2.91774891774893,9,16,0.32894736842105265,3,3,1.0,237.99999999999955,0.537246049661396,115.00000000000057,0.2595936794582393,328.00000000000153,115.00000000000057,328.00000000000153,2.9482301581460635,-65.99999999999966,24,0.6666666666666666,2.419913419913428,actual_bid_ask_robust_top_trade_neutral,Robust top-trade-neutral selector,actual_bid_ask,robust_top_trade_neutral,2025-02-01,2025-04-30,2025-05-01,2025-05-31,80.0,70.0,0.875,29.881980158146067
a=120s | b=0.8x rolling sigma | c=2400s | d=7200s | continuation | exit_by_midnight,120,0.8,2400,7200,63,continuation,2.0568713771365927,362.00000000000045,4.763157894736848,2.375213721578999,2.107522564200563,-99.00000000000023,0.14473684210526316,0.21052631578947367,76,16,0.6875,22.62500000000003,2.4715447154471457,4,12,0.21052631578947367,2,3,0.6666666666666666,245.0000000000017,0.6767955801105011,189.00000000000006,0.5220994475138117,173.0000000000004,189.00000000000006,173.0000000000004,1.5340426478548266,-99.0000000000002,15,0.6666666666666666,1.7032520325203195,actual_bid_ask_robust_top_trade_neutral,Robust top-trade-neutral selector,actual_bid_ask,robust_top_trade_neutral,2025-02-01,2025-04-30,2025-05-01,2025-05-31,80.0,76.0,0.95,29.84437137713659
a=120s | b=0.9x rolling sigma | c=1200s | d=3600s | continuation | exit_by_midnight,120,0.9,1200,3600,63,continuation,4.404763362825536,435.9999999999992,5.736842105263148,3.5795116268062688,21.465297639907757,-35.00000000000159,0.10526315789473684,0.13157894736842105,76,10,0.8,43.59999999999992,11.380952380951697,3,7,0.13157894736842105,3,3,1.0,199.0000000000009,0.4564220183486268,149.0000000000009,0.34174311926605777,286.9999999999983,149.0000000000009,286.9999999999983,3.1157633628255406,-35.00000000000159,9,0.7777777777777778,7.833333333332847,actual_bid_ask_robust_top_trade_neutral,Robust top-trade-neutral selector,actual_bid_ask,robust_top_trade_neutral,2025-02-01,2025-04-30,2025-05-01,2025-05-31,80.0,69.0,0.8625,29.632888362825533
a=90s | b=0.8x rolling sigma | c=2400s | d=14400s | continuation | exit_by_midnight,90,0.8,2400,14400,63,continuation,3.2773434846610887,575.9999999999998,7.5789473684210495,2.998936164685363,2.837517008843425,-119.99999999999886,0.14473684210526316,0.21052631578947367,76,16,0.6875,35.999999999999986,3.37037037037037,4,12,0.21052631578947367,2,3,0.6666666666666666,397.99999999999966,0.6909722222222219,232.99999999999983,0.40451388888888873,342.99999999999994,232.99999999999983,343.0,2.3579580679944203,-119.99999999999886,15,0.6666666666666666,2.4115226337448545,actual_bid_ask_robust_top_trade_neutral,Robust top-trade-neutral selector,actual_bid_ask,robust_top_trade_neutral,2025-02-01,2025-04-30,2025-05-01,2025-05-31,80.0,72.0,0.9,29.602343484661088
a=90s | b=0.65x rolling sigma | c=1800s | d=14400s | continuation | exit_by_midnight,90,0.65,1800,14400,63,continuation,2.5305356817408557,530.9999999999989,6.986842105263143,2.3088444625619875,1.7375819922232096,-239.00000000000006,0.14473684210526316,0.23684210526315788,76,18,0.6111111111111112,29.49999999999993,2.15184381778741,5,13,0.23684210526315788,2,3,0.6666666666666666,289.99999999999915,0.5461393596986813,200.0,0.37664783427495374,330.99999999999886,200.0,330.99999999999886,1.6275215574470732,-239.00000000000006,17,0.5882352941176471,1.7180043383947867,actual_bid_ask_robust_top_trade_neutral,Robust top-trade-neutral selector,actual_bid_ask,robust_top_trade_neutral,2025-02-01,2025-04-30,2025-05-01,2025-05-31,80.0,74.0,0.925,29.586785681740853
a=90s | b=0.65x rolling sigma | c=1800s | d=3600s | continuation | exit_by_midnight,90,0.65,1800,3600,63,continuation,3.9591769455667998,434.99999999999875,5.723684210526299,3.3083889252071437,3.4977840677256804,-85.99999999999994,0.13157894736842105,0.23684210526315788,76,18,0.5555555555555556,24.166666666666597,3.390109890109836,5,13,0.23684210526315788,3,3,1.0,262.00000000000045,0.6022988505747154,131.00000000000023,0.3011494252873577,303.9999999999985,131.00000000000023,303.9999999999985,2.726401083497839,-85.99999999999994,17,0.5294117647058824,2.670329670329628,actual_bid_ask_robust_top_trade_neutral,Robust top-trade-neutral selector,actual_bid_ask,robust_top_trade_neutral,2025-02-01,2025-04-30,2025-05-01,2025-05-31,80.0,70.0,0.875,29.5529269455668
a=180s | b=0.9x rolling sigma | c=1800s | d=7200s | continuation | exit_by_midnight,180,0.9,1800,7200,63,continuation,1.7261043842690833,214.99999999999844,2.8289473684210322,1.9197178556837884,0.5382178890430713,-140.00000000000057,0.10526315789473684,0.13157894736842105,76,10,0.8,21.49999999999984,2.53571428571425,3,7,0.13157894736842105,3,3,1.0,131.00000000000023,0.6093023255814008,112.99999999999955,0.525581395348839,101.99999999999889,112.99999999999955,101.99999999999889,1.0882671749667658,-140.00000000000057,9,0.7777777777777778,1.7285714285714053,actual_bid_ask_robust_top_trade_neutral,Robust top-trade-neutral selector,actual_bid_ask,robust_top_trade_neutral,2025-02-01,2025-04-30,2025-05-01,2025-05-31,80.0,75.0,0.9375,29.14797938426908
a=180s | b=0.55x rolling sigma | c=1200s | d=3600s | continuation | exit_by_midnight,180,0.55,1200,3600,63,continuation,4.11951956908612,443.9999999999984,5.842105263157873,3.4231749251710895,6.2485101752145935,-73.99999999999949,0.23684210526315788,0.32894736842105265,76,25,0.72,17.759999999999934,2.8893617021276388,9,16,0.32894736842105265,3,3,1.0,261.99999999999903,0.5900900900900901,140.00000000000057,0.3153153153153177,303.99999999999784,140.00000000000057,303.99999999999784,2.8655871366536916,-73.99999999999949,24,0.7083333333333334,2.293617021276576,actual_bid_ask_robust_top_trade_neutral,Robust top-trade-neutral selector,actual_bid_ask,robust_top_trade_neutral,2025-02-01,2025-04-30,2025-05-01,2025-05-31,80.0,68.0,0.85,28.982019569086116
a=180s | b=0.95x rolling sigma | c=1200s | d=3600s | continuation | exit_by_midnight,180,0.95,1200,3600,63,continuation,4.423107813588768,376.99999999999676,4.960526315789431,3.624938964932843,18.560589931759367,-10.000000000000853,0.09210526315789473,0.11842105263157894,76,9,0.7777777777777778,41.88888888888853,38.69999999999259,3,6,0.11842105263157894,3,3,1.0,181.99999999999932,0.4827586206896575,128.9999999999992,0.34217506631299816,247.99999999999756,128.9999999999992,247.99999999999756,3.1871078135887734,-10.000000000000853,8,0.75,25.799999999995062,actual_bid_ask_robust_top_trade_neutral,Robust top-trade-neutral selector,actual_bid_ask,robust_top_trade_neutral,2025-02-01,2025-04-30,2025-05-01,2025-05-31,80.0,67.0,0.8375,28.919982813588767
a=180s | b=0.85x rolling sigma | c=2400s | d=14400s | continuation | exit_by_midnight,180,0.85,2400,14400,63,continuation,3.8233348467771937,578.0000000000001,7.605263157894738,3.1225896696358384,2.828914349165934,-104.99999999999977,0.13157894736842105,0.18421052631578946,76,14,0.7142857142857143,41.28571428571429,4.074468085106381,3,11,0.18421052631578946,3,3,1.0,289.99999999999915,0.5017301038062268,243.99999999999977,0.4221453287197227,334.00000000000034,243.99999999999977,334.00000000000034,2.564443843316985,-104.99999999999972,13,0.6923076923076923,2.7765957446808494,actual_bid_ask_robust_top_trade_neutral,Robust top-trade-neutral selector,actual_bid_ask,robust_top_trade_neutral,2025-02-01,2025-04-30,2025-05-01,2025-05-31,80.0,68.0,0.85,28.68583484677719
a=180s | b=0.9x rolling sigma | c=1200s | d=3600s | continuation | exit_by_midnight,180,0.9,1200,3600,63,continuation,4.181457163296958,394.99999999999886,5.197368421052617,3.4817770273834734,5.52602065124304,-52.00000000000102,0.07894736842105263,0.13157894736842105,76,10,0.6,39.499999999999886,7.92982456140326,3,7,0.13157894736842105,3,3,1.0,190.00000000000057,0.48101265822785094,129.99999999999972,0.32911392405063317,264.99999999999915,129.99999999999972,264.99999999999915,2.953457163296961,-52.00000000000102,9,0.5555555555555556,5.64912280701737,actual_bid_ask_robust_top_trade_neutral,Robust top-trade-neutral selector,actual_bid_ask,robust_top_trade_neutral,2025-02-01,2025-04-30,2025-05-01,2025-05-31,80.0,67.0,0.8375,28.678332163296957
a=180s | b=0.85x rolling sigma | c=1800s | d=14400s | continuation | exit_by_midnight,180,0.85,1800,14400,63,continuation,3.7999879654542768,506.9999999999979,6.671052631578919,3.1752106161769653,4.286581572530981,-130.00000000000045,0.11842105263157894,0.15789473684210525,76,12,0.75,42.24999999999982,4.149068322981315,4,8,0.15789473684210525,3,3,1.0,252.00000000000102,0.4970414201183473,204.99999999999972,0.40433925049309777,301.9999999999982,204.99999999999972,301.9999999999982,2.616742403324104,-130.00000000000045,11,0.7272727272727273,2.8757763975154913,actual_bid_ask_robust_top_trade_neutral,Robust top-trade-neutral selector,actual_bid_ask,robust_top_trade_neutral,2025-02-01,2025-04-30,2025-05-01,2025-05-31,80.0,68.0,0.85,28.662487965454275
a=90s | b=0.95x rolling sigma | c=1200s | d=3600s | continuation | exit_by_midnight,90,0.95,1200,3600,63,continuation,4.132146919251256,372.00000000000057,4.894736842105271,3.4258837413211327,13.735821196181172,-12.000000000000455,0.09210526315789473,0.11842105263157894,76,9,0.7777777777777778,41.3333333333334,24.249999999996955,3,6,0.11842105263157894,3,3,1.0,181.9999999999986,0.4892473118279525,135.99999999999994,0.36559139784946165,236.00000000000063,135.99999999999994,236.00000000000065,2.9338404676383507,-12.000000000000455,8,0.75,15.749999999998062,actual_bid_ask_robust_top_trade_neutral,Robust top-trade-neutral selector,actual_bid_ask,robust_top_trade_neutral,2025-02-01,2025-04-30,2025-05-01,2025-05-31,80.0,67.0,0.8375,28.629021919251255
a=90s | b=0.5x rolling sigma | c=1200s | d=3600s | continuation | exit_by_midnight,90,0.5,1200,3600,63,continuation,3.3928196883121653,454.9999999999997,5.986842105263154,2.915025602075853,4.744874718462486,-121.99999999999989,0.2236842105263158,0.40789473684210525,76,31,0.5483870967741935,14.677419354838701,2.223118279569888,9,22,0.40789473684210525,3,3,1.0,290.00000000000057,0.637362637362639,164.00000000000006,0.36043956043956077,290.99999999999966,164.00000000000006,290.99999999999966,2.2561713366638156,-121.99999999999989,30,0.5333333333333333,1.7822580645161248,actual_bid_ask_robust_top_trade_neutral,Robust top-trade-neutral selector,actual_bid_ask,robust_top_trade_neutral,2025-02-01,2025-04-30,2025-05-01,2025-05-31,80.0,69.0,0.8625,28.620944688312164
a=120s | b=0.95x rolling sigma | c=1200s | d=3600s | continuation | exit_by_midnight,120,0.95,1200,3600,63,continuation,3.6561802546308497,359.99999999999875,4.7368421052631415,3.1301305660200818,6.347588407425111,-28.999999999999943,0.07894736842105263,0.11842105263157894,76,9,0.6666666666666666,39.99999999999986,10.729729729729286,3,6,0.11842105263157894,3,3,1.0,177.9999999999994,0.4944444444444445,148.0000000000004,0.41111111111111365,211.99999999999835,148.0000000000004,211.99999999999832,2.557013587964188,-28.999999999999915,8,0.625,6.729729729729431,actual_bid_ask_robust_top_trade_neutral,Robust top-trade-neutral selector,actual_bid_ask,robust_top_trade_neutral,2025-02-01,2025-04-30,2025-05-01,2025-05-31,80.0,68.0,0.85,28.518680254630848
a=180s | b=0.85x rolling sigma | c=2400s | d=7200s | continuation | exit_by_midnight,180,0.85,2400,7200,63,continuation,3.265211705123246,445.0000000000017,5.855263157894759,2.8735321739388118,2.590940356533816,-103.00000000000011,0.13157894736842105,0.18421052631578946,76,14,0.7142857142857143,31.78571428571441,3.3924731182795798,3,11,0.18421052631578946,3,3,1.0,201.0000000000005,0.4516853932584264,203.0000000000001,0.45617977528089737,242.0000000000016,203.0000000000001,242.0000000000016,2.213846536583916,-103.00000000000011,13,0.6923076923076923,2.3010752688172107,actual_bid_ask_robust_top_trade_neutral,Robust top-trade-neutral selector,actual_bid_ask,robust_top_trade_neutral,2025-02-01,2025-04-30,2025-05-01,2025-05-31,80.0,69.0,0.8625,28.493336705123244
a=90s | b=0.6x rolling sigma | c=1800s | d=14400s | continuation | exit_by_midnight,90,0.6,1800,14400,63,continuation,2.4944991738513926,563.0000000000002,7.407894736842108,2.3398948015167074,2.1653663840694506,-247.00000000000057,0.18421052631578946,0.2894736842105263,76,22,0.6363636363636364,25.59090909090909,2.0311355311355253,7,15,0.2894736842105263,2,3,0.6666666666666666,381.9999999999993,0.6785079928952028,211.99999999999903,0.3765541740674937,351.0000000000012,211.99999999999903,351.00000000000125,1.6557957990734131,-247.00000000000057,21,0.6190476190476191,1.6428571428571404,actual_bid_ask_robust_top_trade_neutral,Robust top-trade-neutral selector,actual_bid_ask,robust_top_trade_neutral,2025-02-01,2025-04-30,2025-05-01,2025-05-31,80.0,71.0,0.8875,28.45387417385139
a=120s | b=0.6x rolling sigma | c=2400s | d=7200s | continuation | exit_by_midnight,120,0.6,2400,7200,63,continuation,1.7486732270481442,356.0000000000009,4.684210526315802,2.0042839624222757,2.6772042449584745,-187.00000000000045,0.17105263157894737,0.32894736842105265,76,25,0.52,14.240000000000036,1.8018018018018027,8,17,0.32894736842105265,2,3,0.6666666666666666,218.99999999999906,0.6151685393258385,171.9999999999999,0.4831460674157288,184.00000000000102,171.9999999999999,184.00000000000105,1.216409182104318,-187.00000000000045,24,0.5,1.4144144144144148,actual_bid_ask_robust_top_trade_neutral,Robust top-trade-neutral selector,actual_bid_ask,robust_top_trade_neutral,2025-02-01,2025-04-30,2025-05-01,2025-05-31,80.0,73.0,0.9125,28.43929822704814
a=120s | b=0.85x rolling sigma | c=1200s | d=3600s | continuation | exit_by_midnight,120,0.85,1200,3600,63,continuation,4.301345213557935,425.00000000000216,5.592105263157923,3.509736483657207,17.08416377505082,-29.999999999998977,0.10526315789473684,0.14473684210526316,76,11,0.7272727272727273,38.63636363636383,9.854166666666694,4,7,0.14473684210526316,3,3,1.0,189.0000000000022,0.44470588235294406,149.0000000000009,0.350588235294118,276.00000000000125,149.0000000000009,276.00000000000125,3.0297863900285207,-29.999999999998977,10,0.7,6.750000000000008,actual_bid_ask_robust_top_trade_neutral,Robust top-trade-neutral selector,actual_bid_ask,robust_top_trade_neutral,2025-02-01,2025-04-30,2025-05-01,2025-05-31,80.0,66.0,0.825,28.43259521355793
a=90s | b=0.8x rolling sigma | c=1800s | d=14400s | continuation | exit_by_midnight,90,0.8,1800,14400,63,continuation,2.735377808718171,472.00000000000273,6.21052631578951,2.710938106593344,2.1445074072802948,-119.99999999999886,0.11842105263157894,0.18421052631578946,76,14,0.6428571428571429,33.71428571428591,3.1953488372093086,5,9,0.18421052631578946,2,3,0.6666666666666666,283.00000000000125,0.5995762711864399,221.9999999999999,0.4703389830508445,250.00000000000284,221.9999999999999,250.00000000000284,1.9828142493961272,-119.99999999999886,13,0.6153846153846154,2.1627906976744264,actual_bid_ask_robust_top_trade_neutral,Robust top-trade-neutral selector,actual_bid_ask,robust_top_trade_neutral,2025-02-01,2025-04-30,2025-05-01,2025-05-31,80.0,70.0,0.875,28.32912780871817
a=120s | b=0.85x rolling sigma | c=2400s | d=7200s | continuation | exit_by_midnight,120,0.85,2400,7200,63,continuation,3.259140975967713,445.000000000001,5.8552631578947505,2.8663454966099677,2.3001364313413597,-97.99999999999966,0.13157894736842105,0.18421052631578946,76,14,0.7142857142857143,31.785714285714363,3.4450549450549404,3,11,0.18421052631578946,3,3,1.0,209.00000000000034,0.4696629213483143,203.0000000000001,0.4561797752808981,242.0000000000009,203.0000000000001,242.00000000000088,2.2027758074283845,-97.99999999999969,13,0.6923076923076923,2.3296703296703267,actual_bid_ask_robust_top_trade_neutral,Robust top-trade-neutral selector,actual_bid_ask,robust_top_trade_neutral,2025-02-01,2025-04-30,2025-05-01,2025-05-31,80.0,68.0,0.85,28.12164097596771
a=120s | b=0.65x rolling sigma | c=1800s | d=14400s | continuation | exit_by_midnight,120,0.65,1800,14400,63,continuation,2.1459211445385318,511.9999999999962,6.736842105263108,2.12724572157884,1.8999743294990876,-235.99999999999994,0.14473684210526316,0.23684210526315788,76,18,0.6111111111111112,28.444444444444237,2.0058939096267054,5,13,0.23684210526315788,2,3,0.6666666666666666,278.0000000000001,0.5429687500000042,225.9999999999991,0.4414062500000015,285.9999999999971,225.9999999999991,285.9999999999971,1.3784758320385386,-235.99999999999994,17,0.5882352941176471,1.5618860510805401,actual_bid_ask_robust_top_trade_neutral,Robust top-trade-neutral selector,actual_bid_ask,robust_top_trade_neutral,2025-02-01,2025-04-30,2025-05-01,2025-05-31,80.0,71.0,0.8875,28.105296144538528
a=120s | b=0.85x rolling sigma | c=2400s | d=14400s | continuation | exit_by_midnight,120,0.85,2400,14400,63,continuation,3.9304589186807366,588.0000000000009,7.73684210526317,3.183085326884271,2.8430146252041175,-110.00000000000011,0.13157894736842105,0.18421052631578946,76,14,0.7142857142857143,42.000000000000064,4.144385026737943,3,11,0.18421052631578946,3,3,1.0,301.9999999999996,0.5136054421768693,245.00000000000028,0.4166666666666665,343.0000000000006,245.00000000000028,343.0000000000007,2.654458918680736,-110.00000000000011,13,0.6923076923076923,2.8342245989304655,actual_bid_ask_robust_top_trade_neutral,Robust top-trade-neutral selector,actual_bid_ask,robust_top_trade_neutral,2025-02-01,2025-04-30,2025-05-01,2025-05-31,80.0,66.0,0.825,28.061708918680736
a=90s | b=0.6x rolling sigma | c=2400s | d=7200s | continuation | exit_by_midnight,90,0.6,2400,7200,63,continuation,1.657552240958279,324.99999999999784,4.276315789473656,1.9370030861437706,2.6638380458348028,-177.00000000000102,0.18421052631578946,0.32894736842105265,76,25,0.56,12.999999999999917,1.7831325301204684,8,17,0.32894736842105265,2,3,0.6666666666666666,205.9999999999988,0.6338461538461544,156.99999999999932,0.4830769230769242,167.99999999999852,156.99999999999932,167.99999999999855,1.1612445486505916,-177.00000000000102,24,0.5416666666666666,1.4048192771084247,actual_bid_ask_robust_top_trade_neutral,Robust top-trade-neutral selector,actual_bid_ask,robust_top_trade_neutral,2025-02-01,2025-04-30,2025-05-01,2025-05-31,80.0,72.0,0.9,27.982552240958277
a=120s | b=0.65x rolling sigma | c=1800s | d=3600s | continuation | exit_by_midnight,120,0.65,1800,3600,63,continuation,3.4265520537328045,378.9999999999985,4.986842105263139,2.9543346395747374,3.7351325146783227,-75.0,0.17105263157894737,0.23684210526315788,76,18,0.7222222222222222,21.055555555555472,2.9045226130653092,5,13,0.23684210526315788,3,3,1.0,226.0000000000005,0.5963060686015867,134.99999999999943,0.3562005277044854,243.9999999999991,134.99999999999943,243.99999999999906,2.3029320009623606,-75.0,17,0.7058823529411765,2.2261306532663188,actual_bid_ask_robust_top_trade_neutral,Robust top-trade-neutral selector,actual_bid_ask,robust_top_trade_neutral,2025-02-01,2025-04-30,2025-05-01,2025-05-31,80.0,67.0,0.8375,27.923427053732805
a=120s | b=0.6x rolling sigma | c=1800s | d=14400s | continuation | exit_by_midnight,120,0.6,1800,14400,63,continuation,2.2586365652088563,542.9999999999992,7.144736842105253,2.203285483854301,2.3099745922915846,-281.0000000000002,0.18421052631578946,0.2894736842105263,76,22,0.6363636363636364,24.681818181818144,1.9203389830508424,7,15,0.2894736842105263,2,3,0.6666666666666666,376.0000000000005,0.6924493554327829,211.99999999999903,0.3904235727440135,331.00000000000017,211.99999999999903,331.0000000000002,1.514791261341453,-281.0000000000002,21,0.6190476190476191,1.5610169491525394,actual_bid_ask_robust_top_trade_neutral,Robust top-trade-neutral selector,actual_bid_ask,robust_top_trade_neutral,2025-02-01,2025-04-30,2025-05-01,2025-05-31,80.0,70.0,0.875,27.852386565208857
a=120s | b=0.8x rolling sigma | c=1200s | d=3600s | continuation | exit_by_midnight,120,0.8,1200,3600,63,continuation,3.291787470946825,286.99999999999903,3.7763157894736716,2.996898377527709,8.293262795544832,-19.999999999998863,0.07894736842105263,0.13157894736842105,76,11,0.5454545454545454,26.090909090909005,7.377777777777753,4,7,0.14473684210526316,3,3,1.0,197.99999999999898,0.689895470383274,134.99999999999943,0.4703832752613236,151.9999999999996,134.99999999999943,151.9999999999996,2.4529965301802723,-19.999999999998863,10,0.5,4.377777777777757,actual_bid_ask_robust_top_trade_neutral,Robust top-trade-neutral selector,actual_bid_ask,robust_top_trade_neutral,2025-02-01,2025-04-30,2025-05-01,2025-05-31,80.0,67.0,0.8375,27.788662470946825
