run_key,run_label,fill_model,selector_kind,test_start,signal_time_dubai,entry_time_dubai,exit_time_dubai,side,fill_source,selected_symbol,move_cents,threshold_cents,entry_price,exit_price,net_pnl_cents,abs_pnl_cents,selected_params
actual_bid_ask_robust_top_trade_neutral,Robust top-trade-neutral selector,actual_bid_ask,robust_top_trade_neutral,2026-02-01,2026-02-26 23:04:53,2026-02-26 23:06:53,2026-02-27 00:00:00,-1,synthetic_dynamic_cost,%BRN 1!-ICE,88.00000000000097,86.64396546020538,70.72,72.11,-141.82880000000006,141.82880000000006,a=120s | b=0.7x rolling sigma | c=1200s | d=21600s | reversal | exit_by_midnight
actual_bid_ask_robust_top_trade_neutral,Robust top-trade-neutral selector,actual_bid_ask,robust_top_trade_neutral,2025-06-01,2025-06-13 11:40:03,2025-06-13 11:42:03,2025-06-13 13:42:03,1,actual_bid_ask,F:BRN\Q25,64.99999999999915,62.69805800354479,73.0,74.37,137.00000000000045,137.00000000000045,a=120s | b=0.3x rolling sigma | c=1800s | d=7200s | continuation | exit_by_midnight
actual_bid_ask_robust_top_trade_neutral,Robust top-trade-neutral selector,actual_bid_ask,robust_top_trade_neutral,2026-03-01,2026-03-10 11:40:00,2026-03-10 11:43:00,2026-03-10 13:43:00,1,synthetic_dynamic_cost,%BRN 1!-ICE,168.99999999999977,61.337635832315655,94.15,92.83,-135.76600000000073,135.76600000000073,a=180s | b=0.3x rolling sigma | c=2400s | d=7200s | continuation | exit_by_midnight
actual_bid_ask_robust_top_trade_neutral,Robust top-trade-neutral selector,actual_bid_ask,robust_top_trade_neutral,2025-04-01,2025-04-04 14:21:03,2025-04-04 14:22:33,2025-04-04 16:22:33,-1,actual_bid_ask,F:BRN\M25,-91.99999999999875,91.0289227213416,66.74,65.42,131.99999999999932,131.99999999999932,a=90s | b=1x rolling sigma | c=1800s | d=7200s | continuation | exit_by_midnight
actual_bid_ask_robust_top_trade_neutral,Robust top-trade-neutral selector,actual_bid_ask,robust_top_trade_neutral,2025-08-01,2025-08-08 18:08:36,2025-08-08 18:10:06,2025-08-08 20:10:06,-1,actual_bid_ask,F:BRN\V25,-76.50000000000148,73.71955691355097,65.74,66.94,-120.00000000000028,120.00000000000028,a=90s | b=0.3x rolling sigma | c=1200s | d=7200s | continuation | exit_by_midnight
actual_bid_ask_robust_top_trade_neutral,Robust top-trade-neutral selector,actual_bid_ask,robust_top_trade_neutral,2025-06-01,2025-06-18 13:00:40,2025-06-18 13:02:40,2025-06-18 15:02:40,-1,actual_bid_ask,F:BRN\Q25,-81.49999999999977,80.63359059825271,75.49,76.61,-112.00000000000045,112.00000000000045,a=120s | b=0.3x rolling sigma | c=1800s | d=7200s | continuation | exit_by_midnight
actual_bid_ask_robust_top_trade_neutral,Robust top-trade-neutral selector,actual_bid_ask,robust_top_trade_neutral,2025-05-01,2025-05-23 16:02:31,2025-05-23 16:04:01,2025-05-23 18:04:01,-1,actual_bid_ask,F:BRN\N25,-103.99999999999991,103.98505189102062,63.48,64.55,-107.00000000000003,107.00000000000003,a=90s | b=0.55x rolling sigma | c=1200s | d=7200s | continuation | exit_by_midnight
actual_bid_ask_robust_top_trade_neutral,Robust top-trade-neutral selector,actual_bid_ask,robust_top_trade_neutral,2025-04-01,2025-04-09 15:05:19,2025-04-09 15:06:49,2025-04-09 17:06:49,-1,actual_bid_ask,F:BRN\M25,-156.00000000000023,150.32201121408465,59.17,60.21,-103.99999999999991,103.99999999999991,a=90s | b=1x rolling sigma | c=1800s | d=7200s | continuation | exit_by_midnight
actual_bid_ask_robust_top_trade_neutral,Robust top-trade-neutral selector,actual_bid_ask,robust_top_trade_neutral,2026-03-01,2026-03-12 11:40:00,2026-03-12 11:43:00,2026-03-12 13:43:00,1,synthetic_dynamic_cost,%BRN 1!-ICE,83.00000000000125,63.336346734245225,100.64,99.65,-103.02559999999949,103.02559999999949,a=180s | b=0.3x rolling sigma | c=2400s | d=7200s | continuation | exit_by_midnight
actual_bid_ask_robust_top_trade_neutral,Robust top-trade-neutral selector,actual_bid_ask,robust_top_trade_neutral,2025-06-01,2025-06-19 19:46:31,2025-06-19 19:48:31,2025-06-19 21:30:00,-1,actual_bid_ask,F:BRN\Q25,-80.49999999999926,76.99436044682847,78.01,78.99,-97.99999999999898,97.99999999999898,a=120s | b=0.3x rolling sigma | c=1800s | d=7200s | continuation | exit_by_midnight
actual_bid_ask_robust_top_trade_neutral,Robust top-trade-neutral selector,actual_bid_ask,robust_top_trade_neutral,2025-10-01,2025-10-15 16:24:23,2025-10-15 16:27:23,2025-10-15 20:27:23,1,actual_bid_ask,F:BRN\Z25,40.99999999999966,39.5127369052097,62.76,61.82,-93.99999999999977,93.99999999999977,a=180s | b=0.3x rolling sigma | c=1800s | d=14400s | continuation | exit_by_midnight
actual_bid_ask_robust_top_trade_neutral,Robust top-trade-neutral selector,actual_bid_ask,robust_top_trade_neutral,2026-03-01,2026-03-25 13:50:56,2026-03-25 13:53:56,2026-03-25 15:53:56,1,synthetic_dynamic_cost,%BRN 1!-ICE,97.00000000000131,94.49258905964295,100.29,99.47,-86.01160000000074,86.01160000000074,a=180s | b=0.3x rolling sigma | c=2400s | d=7200s | continuation | exit_by_midnight
actual_bid_ask_robust_top_trade_neutral,Robust top-trade-neutral selector,actual_bid_ask,robust_top_trade_neutral,2025-10-01,2025-10-31 13:05:32,2025-10-31 13:08:32,2025-10-31 17:08:32,-1,actual_bid_ask,F:BRN\Z25,-42.00000000000017,35.395363352756796,64.54,65.37,-82.99999999999983,82.99999999999983,a=180s | b=0.3x rolling sigma | c=1800s | d=14400s | continuation | exit_by_midnight
actual_bid_ask_robust_top_trade_neutral,Robust top-trade-neutral selector,actual_bid_ask,robust_top_trade_neutral,2025-10-01,2025-10-30 17:01:51,2025-10-30 17:04:51,2025-10-30 21:04:51,-1,actual_bid_ask,F:BRN\Z25,-37.999999999999545,35.774250573494896,64.16,64.98,-82.00000000000074,82.00000000000074,a=180s | b=0.3x rolling sigma | c=1800s | d=14400s | continuation | exit_by_midnight
actual_bid_ask_robust_top_trade_neutral,Robust top-trade-neutral selector,actual_bid_ask,robust_top_trade_neutral,2025-10-01,2025-10-17 12:32:27,2025-10-17 12:35:27,2025-10-17 16:35:27,-1,actual_bid_ask,F:BRN\Z25,-38.50000000000051,38.17533846919095,60.39,61.21,-82.00000000000003,82.00000000000003,a=180s | b=0.3x rolling sigma | c=1800s | d=14400s | continuation | exit_by_midnight
actual_bid_ask_robust_top_trade_neutral,Robust top-trade-neutral selector,actual_bid_ask,robust_top_trade_neutral,2026-01-01,2026-01-14 18:03:02,2026-01-14 18:05:02,2026-01-14 22:05:02,-1,synthetic_dynamic_cost,%BRN 1!-ICE,59.00000000000034,58.84521147195438,64.7,65.47,-79.5879999999996,79.5879999999996,a=120s | b=0.7x rolling sigma | c=1800s | d=14400s | reversal | exit_by_midnight
actual_bid_ask_robust_top_trade_neutral,Robust top-trade-neutral selector,actual_bid_ask,robust_top_trade_neutral,2025-09-01,2025-09-02 16:44:55,2025-09-02 16:47:55,2025-09-02 20:47:55,-1,actual_bid_ask,F:BRN\X25,-77.50000000000057,72.86621399098195,68.37,69.15,-78.00000000000011,78.00000000000011,a=180s | b=0.35x rolling sigma | c=1200s | d=14400s | continuation | exit_by_midnight
actual_bid_ask_robust_top_trade_neutral,Robust top-trade-neutral selector,actual_bid_ask,robust_top_trade_neutral,2025-11-01,2025-11-20 20:16:12,2025-11-20 20:17:42,2025-11-20 21:17:42,-1,actual_bid_ask,F:BRN\F26,-37.000000000000455,36.48867934559586,63.85,63.08,77.00000000000031,77.00000000000031,a=90s | b=0.35x rolling sigma | c=1800s | d=3600s | continuation | exit_by_midnight
